channel,context,test,source,target,minimum_family_adjusted_p,maximum_absolute_effect,significant_cells,tested_cells
endpoint_mean,baseline,lag_minus_1,URB,RIV,1.0,0.028440847992897,0,18
endpoint_log_sd,onset_minus_baseline,effect,SIA,RIV,1.0,0.028438301756978,0,24
endpoint_log_sd,baseline,effect,ASJ,BAG,1.0,0.0284337941557168,0,24
endpoint_log_sd,baseline,lag_minus_1,ADF,CEP,1.0,0.0284333508461713,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,IL1,AVB,1.0,0.0284331738948822,0,18
endpoint_mean,baseline,lag_minus_1,ASJ,RIB,1.0,0.0284307207912206,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,URA,AVJ,1.0,0.0284274574369192,0,18
endpoint_log_sd,onset_minus_baseline,effect,RMH,SIB,1.0,0.0284235682338476,0,24
endpoint_mean,onset_minus_baseline,effect,RIH,ASK,1.0,0.0284165721386671,0,24
endpoint_log_sd,baseline,lag_minus_1,SMB,URA,1.0,0.028410805389285,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,AUA,FLP,1.0,0.0284090880304574,0,18
endpoint_log_sd,baseline,lag_minus_1,RIP,AVH,1.0,0.0284073390066623,0,18
endpoint_log_sd,baseline,lag_minus_1,AVK,CEP,1.0,0.0283968430012464,0,18
endpoint_mean,onset_minus_baseline,effect,RIA,FLP,1.0,0.0283937342464923,0,24
endpoint_log_sd,baseline,lag_minus_1,CEP,ALA,1.0,0.0283927675336599,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,OLL,SMD,1.0,0.0283891130238771,0,18
endpoint_mean,baseline,lag_minus_1,AIZ,AIY,1.0,0.0283735040575265,0,18
endpoint_log_sd,baseline,effect,RIA,RMF,1.0,0.0283710863441228,0,24
endpoint_log_sd,onset_minus_baseline,effect,ADE,BAG,1.0,0.0283696744590997,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,ASK,RMD,1.0,0.028361102566123,0,18
endpoint_log_sd,baseline,effect,RIC,URA,1.0,0.0283503979444503,0,24
endpoint_mean,onset_minus_baseline,effect,ADE,AVB,1.0,0.0283497422933578,0,24
endpoint_mean,baseline,lag_minus_1,AVK,URA,1.0,0.0283486675471067,0,18
endpoint_log_sd,baseline,effect,ASK,ASE,1.0,0.028346287086606,0,24
endpoint_log_sd,onset_minus_baseline,effect,AVK,RIV,1.0,0.0283458065241575,0,24
endpoint_mean,onset_minus_baseline,effect,FLP,ASJ,1.0,0.0283436384052038,0,24
endpoint_mean,baseline,lag_minus_1,AVD,RIV,1.0,0.0283425785601139,0,18
endpoint_mean,onset_minus_baseline,effect,SAA,AVK,1.0,0.0283405426889657,0,24
endpoint_log_sd,baseline,lag_minus_1,URX,AIB,1.0,0.0283372998237609,0,18
endpoint_mean,baseline,lag_minus_1,AIY,AWB,1.0,0.0283370036631822,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AUA,IL2,1.0,0.0283369552344083,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,ADE,AWB,1.0,0.0283355675637722,0,18
endpoint_log_sd,baseline,effect,SMB,RIV,1.0,0.0283309537917375,0,24
endpoint_mean,onset_minus_baseline,effect,ALA,URA,1.0,0.0283289365470409,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,SIA,SMB,1.0,0.0283271912485361,0,18
endpoint_log_sd,onset_minus_baseline,effect,ASJ,ADE,1.0,0.0283250100910663,0,24
endpoint_log_sd,baseline,effect,ADE,URY,1.0,0.0283223409205675,0,24
endpoint_log_sd,baseline,effect,IL2,URY,1.0,0.0283208936452865,0,24
endpoint_mean,onset_minus_baseline,effect,ADE,ASI,1.0,0.0283202603459358,0,24
endpoint_mean,onset_minus_baseline,effect,CEP,AIZ,1.0,0.0283193551003932,0,24
endpoint_log_sd,baseline,effect,URA,RMF,1.0,0.0283164363354444,0,24
endpoint_log_sd,onset_minus_baseline,effect,AUA,RIV,1.0,0.0283142440021038,0,24
endpoint_log_sd,baseline,lag_minus_1,AIY,URB,1.0,0.0283133573830127,0,18
endpoint_mean,onset_minus_baseline,effect,ADE,SMD,1.0,0.0283132996410131,0,24
endpoint_log_sd,onset_minus_baseline,effect,SMB,ASE,1.0,0.0283116679638624,0,24
endpoint_log_sd,onset_minus_baseline,effect,AVJ,URX,1.0,0.0283034592866897,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIH,URB,1.0,0.0283026192337274,0,18
endpoint_log_sd,onset_minus_baseline,effect,AVD,SAA,1.0,0.0282958932220935,0,24
endpoint_log_sd,baseline,lag_minus_1,AUA,BAG,1.0,0.028294226154685,0,18
endpoint_mean,onset_minus_baseline,effect,AVJ,AUA,1.0,0.0282926764339208,0,24
endpoint_log_sd,baseline,lag_minus_1,RIP,RIV,1.0,0.0282902289181947,0,18
endpoint_mean,onset_minus_baseline,effect,AVK,URX,1.0,0.0282834526151418,0,24
endpoint_log_sd,baseline,effect,FLP,RMF,1.0,0.0282827224582433,0,24
endpoint_log_sd,baseline,effect,IL2,SMD,1.0,0.0282805003225803,0,24
endpoint_mean,baseline,lag_minus_1,ASG,AVJ,1.0,0.0282789207994937,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,URX,ALA,1.0,0.0282746497541666,0,18
endpoint_mean,baseline,lag_minus_1,ADF,AVA,1.0,0.0282701011747121,0,18
endpoint_log_sd,baseline,effect,RMD,CEP,1.0,0.0282680541276931,0,24
endpoint_mean,baseline,lag_minus_1,AVK,ASJ,1.0,0.0282599609345197,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,IL1,ASJ,1.0,0.0282580405473709,0,18
endpoint_log_sd,baseline,lag_minus_1,SMB,ADE,1.0,0.0282579977065324,0,18
endpoint_mean,onset_minus_baseline,effect,IL2,ASI,1.0,0.0282577946782112,0,24
endpoint_mean,baseline,lag_minus_1,AIY,RMH,1.0,0.0282552298158407,0,18
endpoint_log_sd,onset_minus_baseline,effect,OLL,URB,1.0,0.028254834935069,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,ASK,ADL,1.0,0.0282546877861022,0,18
endpoint_mean,onset_minus_baseline,effect,ADF,ASI,1.0,0.0282523762434721,0,24
endpoint_mean,onset_minus_baseline,effect,AIM,RMF,1.0,0.0282504875212907,0,24
endpoint_log_sd,baseline,lag_minus_1,AIY,ASJ,1.0,0.0282448530197143,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,ASK,ADF,1.0,0.028244150802493,0,18
endpoint_log_sd,onset_minus_baseline,effect,ASG,URA,1.0,0.0282400008291006,0,24
endpoint_log_sd,baseline,effect,AIY,AUA,1.0,0.0282394010573625,0,24
endpoint_mean,onset_minus_baseline,effect,URX,AIY,1.0,0.0282355342060327,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,URA,URB,1.0,0.0282332953065633,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,URA,SMB,1.0,0.0282277949154377,0,18
endpoint_mean,baseline,lag_minus_1,AIM,FLP,1.0,0.0282275080680847,0,18
endpoint_log_sd,baseline,effect,AVJ,RMF,1.0,0.0282251723110675,0,24
endpoint_log_sd,baseline,effect,AUA,URB,1.0,0.0282242055982351,0,24
endpoint_log_sd,baseline,effect,RIP,AVK,1.0,0.0282239951193332,0,24
endpoint_log_sd,baseline,effect,URA,ASG,1.0,0.0282158814370632,0,24
endpoint_mean,baseline,lag_minus_1,AVJ,URB,1.0,0.0282127298414707,0,18
endpoint_log_sd,baseline,effect,RIC,CEP,1.0,0.0282125808298587,0,24
endpoint_mean,onset_minus_baseline,effect,AIY,RIH,1.0,0.0282058753073215,0,24
endpoint_mean,baseline,lag_minus_1,RIC,SIB,1.0,0.0282049030065536,0,18
endpoint_log_sd,baseline,effect,IL2,AFD,1.0,0.0281973015516996,0,24
endpoint_log_sd,baseline,effect,SAA,RIM,1.0,0.0281969550997018,0,24
endpoint_log_sd,baseline,lag_minus_1,AVK,ADE,1.0,0.0281916484236717,0,18
endpoint_mean,baseline,effect,URX,SAA,1.0,0.0281887277960777,0,24
endpoint_mean,onset_minus_baseline,effect,ADE,ADL,1.0,0.0281862020492553,0,24
endpoint_mean,onset_minus_baseline,effect,ALA,RMD,1.0,0.0281858872622251,0,24
endpoint_log_sd,baseline,lag_minus_1,RMD,ADE,1.0,0.0281848199665546,0,18
endpoint_mean,onset_minus_baseline,effect,AIM,AIZ,1.0,0.0281780082732439,0,24
endpoint_mean,baseline,lag_minus_1,RIP,OLQ,1.0,0.0281769055873155,0,18
endpoint_log_sd,baseline,lag_minus_1,ASJ,URA,1.0,0.0281751975417137,0,18
endpoint_log_sd,onset_minus_baseline,effect,ADE,AVE,1.0,0.0281599462032318,0,24
endpoint_log_sd,onset_minus_baseline,effect,RID,AVE,1.0,0.0281593017280101,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RMH,AIB,1.0,0.0281582046300172,0,18
endpoint_log_sd,baseline,effect,RMH,FLP,1.0,0.0281526483595371,0,24
endpoint_mean,baseline,lag_minus_1,ADF,RMH,1.0,0.0281491670757532,0,18
endpoint_log_sd,baseline,lag_minus_1,RIC,ADE,1.0,0.0281343180686235,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RID,URA,1.0,0.0281327161937952,0,18
endpoint_log_sd,onset_minus_baseline,effect,AUA,AVJ,1.0,0.0281326882541179,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,RIP,RID,1.0,0.0281318593770265,0,18
endpoint_log_sd,baseline,lag_minus_1,URA,AVJ,1.0,0.0281198117882013,0,18
endpoint_log_sd,baseline,lag_minus_1,AIM,AFD,1.0,0.0281144585460424,0,18
endpoint_log_sd,baseline,effect,ADE,URX,1.0,0.0281073525547981,0,24
endpoint_log_sd,baseline,effect,RMD,RMH,1.0,0.0281046871095895,0,24
endpoint_log_sd,baseline,effect,ADF,RIV,1.0,0.0280988868325948,0,24
endpoint_log_sd,baseline,effect,AVJ,URB,1.0,0.028097840026021,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,FLP,URA,1.0,0.0280934181064367,0,18
endpoint_log_sd,baseline,lag_minus_1,ADE,AVB,1.0,0.0280924476683139,0,18
endpoint_mean,baseline,lag_minus_1,RIP,SIB,1.0,0.028084335848689,0,18
endpoint_mean,onset_minus_baseline,effect,RIP,RME,1.0,0.0280826203525066,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,ADF,RIC,1.0,0.0280805192887783,0,18
endpoint_log_sd,baseline,effect,OLL,CEP,1.0,0.0280768517404794,0,24
endpoint_log_sd,baseline,lag_minus_1,IL1,AIB,1.0,0.0280766487121582,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,ADF,ADE,1.0,0.0280755311250686,0,18
endpoint_log_sd,baseline,effect,RMD,IL2,1.0,0.0280738268047571,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,AUA,SIA,1.0,0.028072977438569,0,18
endpoint_log_sd,onset_minus_baseline,effect,AVK,AIZ,1.0,0.0280702300369739,0,24
endpoint_mean,baseline,lag_minus_1,AVK,IL2,1.0,0.0280685909092426,0,18
endpoint_log_sd,onset_minus_baseline,effect,AVK,AIM,1.0,0.0280666146427392,0,24
endpoint_log_sd,baseline,effect,AVK,ASJ,1.0,0.028058398514986,0,24
endpoint_log_sd,baseline,lag_minus_1,RIA,RMH,1.0,0.0280534159392118,0,18
endpoint_mean,onset_minus_baseline,effect,ASG,AVH,1.0,0.0280516911298036,0,24
endpoint_log_sd,baseline,lag_minus_1,URX,RME,1.0,0.0280494932085275,0,18
endpoint_mean,onset_minus_baseline,effect,CEP,BAG,1.0,0.0280415471643209,0,24
endpoint_mean,onset_minus_baseline,effect,FLP,RIM,1.0,0.0280411653220653,0,24
endpoint_log_sd,baseline,effect,RIH,IL1,1.0,0.02803161367774,0,24
endpoint_log_sd,onset_minus_baseline,effect,RMH,SMB,1.0,0.0280310325324535,0,24
endpoint_log_sd,onset_minus_baseline,effect,AIY,AIM,1.0,0.0280309729278087,0,24
endpoint_mean,baseline,lag_minus_1,ASJ,RIM,1.0,0.028029715642333,0,18
endpoint_log_sd,baseline,effect,RID,AVK,1.0,0.028026033192873,0,24
endpoint_log_sd,baseline,lag_minus_1,URX,ADF,1.0,0.0280216317623853,0,18
endpoint_log_sd,baseline,lag_minus_1,FLP,RID,1.0,0.0280154533684253,0,18
endpoint_mean,onset_minus_baseline,effect,AIM,FLP,1.0,0.0280082263052463,0,24
endpoint_mean,onset_minus_baseline,effect,SIA,AVD,1.0,0.0280059985816478,0,24
endpoint_mean,baseline,lag_minus_1,RIA,AWA,1.0,0.0280009228736162,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,FLP,AVD,1.0,0.0280000064522027,0,18
endpoint_mean,onset_minus_baseline,effect,URA,RMF,1.0,0.0279927365481853,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,URA,RIH,1.0,0.0279920026659965,0,18
endpoint_mean,baseline,lag_minus_1,ASG,RIP,1.0,0.0279884487390518,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AIM,RIC,1.0,0.0279881507158279,0,18
endpoint_log_sd,onset_minus_baseline,effect,ADF,AIM,1.0,0.0279873646795749,0,24
endpoint_mean,onset_minus_baseline,effect,AIM,AVH,1.0,0.0279832798987627,0,24
endpoint_log_sd,baseline,effect,RIC,SIA,1.0,0.027979303151369,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AIM,FLP,1.0,0.027978703379631,0,18
endpoint_mean,onset_minus_baseline,effect,OLL,AVB,1.0,0.0279781948775053,0,24
endpoint_log_sd,baseline,effect,AVJ,URA,1.0,0.0279749557375907,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,AIY,ADE,1.0,0.0279742516577243,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,CEP,RIV,1.0,0.0279676765203475,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ASK,AVA,1.0,0.0279599893838167,0,18
endpoint_log_sd,baseline,lag_minus_1,AIM,ASJ,1.0,0.0279544945806264,0,18
endpoint_log_sd,baseline,effect,URB,URX,1.0,0.0279528368264436,0,24
endpoint_log_sd,baseline,effect,IL2,RMF,1.0,0.0279428474605083,0,24
endpoint_mean,baseline,effect,OLL,IL2,1.0,0.027941619977355,0,24
endpoint_mean,baseline,lag_minus_1,RIC,ADL,1.0,0.0279401894658803,0,18
endpoint_log_sd,baseline,lag_minus_1,AVD,OLQ,1.0,0.0279398299753665,0,18
endpoint_mean,baseline,effect,IL1,ASK,1.0,0.0279296077787876,0,24
endpoint_log_sd,baseline,lag_minus_1,FLP,ADF,1.0,0.0279219355434179,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SMB,AIB,1.0,0.0279211848974227,0,18
endpoint_log_sd,baseline,effect,URX,AWA,1.0,0.0279148612171411,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,AUA,IL2,1.0,0.0279030948877334,0,18
endpoint_log_sd,baseline,lag_minus_1,OLL,AIM,1.0,0.0279025956988334,0,18
endpoint_mean,onset_minus_baseline,effect,ADE,ASG,1.0,0.0279020238667726,0,24
endpoint_mean,baseline,lag_minus_1,IL1,AVJ,1.0,0.0278890132904052,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ADE,ALA,1.0,0.0278859846293926,0,18
endpoint_log_sd,onset_minus_baseline,effect,CEP,AVA,1.0,0.0278843082487583,0,24
endpoint_mean,baseline,effect,RIH,SAA,1.0,0.0278818868100643,0,24
endpoint_log_sd,onset_minus_baseline,effect,ASK,URB,1.0,0.0278788581490516,0,24
endpoint_log_sd,baseline,effect,ALA,RIP,1.0,0.0278787985444068,0,24
endpoint_log_sd,baseline,effect,URX,SIB,1.0,0.0278751999139785,0,24
endpoint_mean,baseline,lag_minus_1,RIC,SIA,1.0,0.0278706829994916,0,18
endpoint_mean,baseline,lag_minus_1,ASG,AVD,1.0,0.0278703235089778,0,18
endpoint_mean,baseline,effect,IL2,SMD,1.0,0.0278700869530439,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,AVK,AFD,1.0,0.0278656315058469,0,18
endpoint_log_sd,baseline,effect,ASJ,RIC,1.0,0.0278647076338529,0,24
endpoint_mean,baseline,lag_minus_1,ASG,URY,1.0,0.0278591960668563,0,18
endpoint_mean,onset_minus_baseline,effect,ADF,ASH,1.0,0.0278557948768138,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,AUA,RIA,1.0,0.0278557948768138,0,18
endpoint_log_sd,baseline,lag_minus_1,RMH,ASG,1.0,0.0278552360832691,0,18
endpoint_mean,baseline,lag_minus_1,SMB,ADF,1.0,0.027853874489665,0,18
endpoint_mean,baseline,lag_minus_1,IL1,SMB,1.0,0.0278529077768325,0,18
endpoint_log_sd,onset_minus_baseline,effect,AIZ,RMH,1.0,0.0278484337031841,0,24
endpoint_log_sd,onset_minus_baseline,effect,ADE,IL2,1.0,0.0278441980481147,0,24
endpoint_log_sd,baseline,effect,RMD,URX,1.0,0.0278436969965696,0,24
endpoint_log_sd,onset_minus_baseline,effect,RMD,ADE,1.0,0.0278412476181983,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,URX,IL2,1.0,0.0278361178934574,0,18
endpoint_log_sd,baseline,lag_minus_1,ASJ,ADF,1.0,0.0278264116495847,0,18
endpoint_log_sd,baseline,lag_minus_1,RIH,AWC,1.0,0.0278161857277154,0,18
endpoint_log_sd,onset_minus_baseline,effect,FLP,SMD,1.0,0.0278137754648923,0,24
endpoint_mean,onset_minus_baseline,effect,URX,RID,1.0,0.0278086215257644,0,24
endpoint_mean,baseline,lag_minus_1,IL2,AIY,1.0,0.0278003625571727,0,18
endpoint_mean,baseline,lag_minus_1,ADF,CEP,1.0,0.0277990587055683,0,18
endpoint_mean,onset_minus_baseline,effect,ASJ,RIM,1.0,0.0277983304113149,0,24
endpoint_log_sd,baseline,lag_minus_1,AVK,AVE,1.0,0.0277950596064329,0,18
endpoint_log_sd,baseline,effect,AIY,AVA,1.0,0.0277868341654539,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,URX,ADE,1.0,0.0277864579111337,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,AVJ,ADE,1.0,0.027785699814558,0,18
endpoint_log_sd,onset_minus_baseline,effect,ASG,ASH,1.0,0.0277842823415994,0,24
endpoint_mean,baseline,lag_minus_1,ALA,URB,1.0,0.0277830027043819,0,18
endpoint_log_sd,baseline,effect,IL1,AIB,1.0,0.0277776848524808,0,24
endpoint_log_sd,baseline,effect,AIM,ASI,1.0,0.0277720913290977,0,24
endpoint_log_sd,onset_minus_baseline,effect,RIC,ASJ,1.0,0.0277676805853843,0,24
endpoint_log_sd,baseline,effect,RIH,SIB,1.0,0.0277676209807395,0,24
endpoint_log_sd,baseline,lag_minus_1,ADE,ASI,1.0,0.0277585536241531,0,18
endpoint_log_sd,baseline,effect,URB,AFD,1.0,0.0277584567666053,0,24
endpoint_log_sd,baseline,effect,URX,ADF,1.0,0.0277576092630624,0,24
endpoint_log_sd,baseline,effect,SMB,OLQ,1.0,0.0277569573372602,0,24
endpoint_mean,onset_minus_baseline,effect,AVD,FLP,1.0,0.0277540534734725,0,24
endpoint_log_sd,baseline,effect,FLP,ADL,1.0,0.0277488175779581,0,24
endpoint_log_sd,baseline,lag_minus_1,AVD,IL1,1.0,0.0277463421225547,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RIC,AVJ,1.0,0.0277427993714809,0,18
endpoint_mean,onset_minus_baseline,effect,RMD,SIA,1.0,0.0277354009449481,0,24
endpoint_mean,onset_minus_baseline,effect,RIA,ALA,1.0,0.027725588530302,0,24
endpoint_log_sd,baseline,lag_minus_1,ADL,FLP,1.0,0.0277206785976886,0,18
endpoint_mean,baseline,lag_minus_1,ASK,AIB,1.0,0.0277137719094753,0,18
endpoint_log_sd,baseline,lag_minus_1,AUA,OLQ,1.0,0.0277133546769619,0,18
endpoint_log_sd,baseline,effect,URX,SMB,1.0,0.0277127604931592,0,24
endpoint_log_sd,baseline,lag_minus_1,IL1,SIB,1.0,0.0277055241167545,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ASG,IL1,1.0,0.0277049411088228,0,18
endpoint_mean,onset_minus_baseline,effect,AVD,RME,1.0,0.0277030356228351,0,24
endpoint_log_sd,baseline,lag_minus_1,AIM,AVE,1.0,0.0277024768292903,0,18
endpoint_mean,onset_minus_baseline,effect,URA,URB,1.0,0.0277019664645195,0,24
endpoint_log_sd,baseline,effect,ADF,AVH,1.0,0.027700213715434,0,24
endpoint_mean,onset_minus_baseline,effect,ALA,AVD,1.0,0.0276992190629243,0,24
endpoint_mean,baseline,lag_minus_1,SIA,AUA,1.0,0.027698591351509,0,18
endpoint_mean,onset_minus_baseline,effect,RIC,SMD,1.0,0.027697630226612,0,24
endpoint_log_sd,baseline,effect,SAA,AVD,1.0,0.0276966318488121,0,24
endpoint_mean,baseline,lag_minus_1,ADE,ALA,1.0,0.0276890080422163,0,18
endpoint_log_sd,onset_minus_baseline,effect,AVK,ASG,1.0,0.0276872087270021,0,24
endpoint_log_sd,onset_minus_baseline,effect,RMH,IL1,1.0,0.0276720952242612,0,24
endpoint_mean,onset_minus_baseline,effect,FLP,URA,1.0,0.0276713985949754,0,24
endpoint_mean,baseline,lag_minus_1,RIH,ADE,1.0,0.0276639033108949,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ASG,AIM,1.0,0.0276609770953655,0,18
endpoint_log_sd,baseline,lag_minus_1,AUA,AIM,1.0,0.0276554804295301,0,18
endpoint_log_sd,baseline,effect,AIZ,SAA,1.0,0.0276494044810533,0,24
endpoint_mean,baseline,lag_minus_1,RID,RIP,1.0,0.027648651972413,0,18
endpoint_log_sd,baseline,lag_minus_1,AVD,RIH,1.0,0.0276458021253347,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ADF,URB,1.0,0.0276452377438545,0,18
endpoint_log_sd,baseline,effect,URB,ASJ,1.0,0.0276388861238956,0,24
endpoint_mean,baseline,lag_minus_1,OLL,ASK,1.0,0.0276379399001598,0,18
endpoint_log_sd,baseline,lag_minus_1,URX,OLQ,1.0,0.027635607868433,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,ADE,RIC,1.0,0.0276334565132856,0,18
endpoint_log_sd,baseline,lag_minus_1,AUA,RIC,1.0,0.0276323165744543,0,18
endpoint_log_sd,baseline,effect,AIY,AVD,1.0,0.0276260394603014,0,24
endpoint_mean,baseline,effect,AIM,ASE,1.0,0.0276248436421155,0,24
endpoint_mean,onset_minus_baseline,effect,OLL,URB,1.0,0.0276169907301664,0,24
endpoint_mean,baseline,lag_minus_1,OLL,ASG,1.0,0.0276077147573232,0,18
endpoint_mean,baseline,lag_minus_1,URX,AVE,1.0,0.0276061333715915,0,18
endpoint_log_sd,baseline,effect,AVK,AIZ,1.0,0.0275962520390748,0,24
endpoint_mean,baseline,lag_minus_1,OLL,AVK,1.0,0.027591586112976,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,AUA,AVE,1.0,0.0275896973907947,0,18
endpoint_log_sd,baseline,lag_minus_1,OLL,AIZ,1.0,0.0275868009775877,0,18
endpoint_mean,onset_minus_baseline,effect,FLP,ADE,1.0,0.0275867097079753,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIH,BAG,1.0,0.0275851096957921,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AIM,AVK,1.0,0.0275849942117929,0,18
endpoint_log_sd,onset_minus_baseline,effect,ADE,ASG,1.0,0.0275816712528467,0,24
endpoint_log_sd,baseline,lag_minus_1,ASJ,AWA,1.0,0.0275770463049411,0,18
endpoint_mean,baseline,lag_minus_1,SMB,RMD,1.0,0.0275730490684509,0,18
endpoint_mean,onset_minus_baseline,effect,SMB,IL1,1.0,0.0275674145668745,0,24
endpoint_log_sd,baseline,effect,RIA,RMD,1.0,0.0275632105767726,0,24
endpoint_log_sd,baseline,effect,URX,RIV,1.0,0.0275591555982828,0,24
endpoint_log_sd,baseline,effect,SMB,ALA,1.0,0.0275586694478988,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,RIA,RIV,1.0,0.0275543089956045,0,18
endpoint_log_sd,baseline,lag_minus_1,RID,AIY,1.0,0.0275528151541948,0,18
endpoint_mean,onset_minus_baseline,effect,AIY,AIM,1.0,0.0275515690445899,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,IL2,RME,1.0,0.0275493375957012,0,18
endpoint_log_sd,onset_minus_baseline,effect,AUA,SIA,1.0,0.0275478679686784,0,24
endpoint_log_sd,baseline,effect,IL2,ADF,1.0,0.0275468602776527,0,24
endpoint_log_sd,baseline,lag_minus_1,RIP,IL2,1.0,0.027543431147933,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ASG,IL2,1.0,0.0275394469499588,0,18
endpoint_log_sd,baseline,effect,SIA,AVA,1.0,0.0275349207222461,0,24
endpoint_mean,onset_minus_baseline,effect,RIP,RMD,1.0,0.0275320559740066,0,24
endpoint_log_sd,baseline,lag_minus_1,ALA,AIY,1.0,0.0275314878672361,0,18
endpoint_mean,onset_minus_baseline,effect,AUA,URB,1.0,0.0275295749306678,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,URX,SIB,1.0,0.0275295544415712,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RIP,AIM,1.0,0.0275245960801839,0,18
endpoint_log_sd,baseline,lag_minus_1,AVD,AWA,1.0,0.0275211818516254,0,18
endpoint_log_sd,baseline,effect,AIY,IL1,1.0,0.0275184512138366,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ADE,SMB,1.0,0.0275183655321598,0,18
endpoint_log_sd,onset_minus_baseline,effect,ASK,SAA,1.0,0.027511578053236,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,ADL,AVK,1.0,0.0275102872401475,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,URB,SIA,1.0,0.0275073405355215,0,18
endpoint_log_sd,baseline,effect,ASG,SMB,1.0,0.0275004599243402,0,24
endpoint_mean,baseline,lag_minus_1,AIM,ASH,1.0,0.0274988915771245,0,18
endpoint_log_sd,baseline,lag_minus_1,CEP,RIA,1.0,0.027492232620716,0,18
endpoint_log_sd,baseline,effect,AIZ,ASI,1.0,0.0274878572672605,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,RID,BAG,1.0,0.027478789910674,0,18
endpoint_mean,baseline,lag_minus_1,RIP,AVD,1.0,0.0274784192442893,0,18
endpoint_log_sd,onset_minus_baseline,effect,RIC,SMB,1.0,0.0274771396070718,0,24
endpoint_mean,baseline,effect,SMB,OLL,1.0,0.0274731311947107,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,URB,AWC,1.0,0.0274670608341693,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ADE,AVK,1.0,0.027463698759675,0,18
endpoint_mean,baseline,lag_minus_1,SMB,RIA,1.0,0.0274556763470172,0,18
endpoint_log_sd,onset_minus_baseline,effect,RMD,AIM,1.0,0.0274521987885236,0,24
endpoint_mean,baseline,lag_minus_1,ADF,AWC,1.0,0.0274501405656337,0,18
endpoint_log_sd,baseline,effect,AIY,RID,1.0,0.0274486765265464,0,24
endpoint_mean,onset_minus_baseline,effect,ASK,ASH,1.0,0.0274458471685647,0,24
endpoint_log_sd,onset_minus_baseline,effect,RIP,AVK,1.0,0.0274449177086353,0,24
endpoint_log_sd,baseline,effect,SMB,RMD,1.0,0.0274423640221357,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,ALA,SMD,1.0,0.027439460158348,0,18
endpoint_mean,baseline,effect,ALA,AWC,1.0,0.027438536286354,0,24
