source,target,lag,horizon,recording,effect
IL1,URB,4,2,OH16230:0928_07,0.24154621362686157
IL1,URB,4,4,OH16230:0928_07,0.23427411913871765
IL1,URB,4,8,OH16230:0928_07,0.22545453906059265
IL1,URB,4,16,OH16230:0928_07,0.183817058801651
IL1,URB,4,32,OH16230:0928_07,0.10559659451246262
IL1,URB,4,1,OH16230:0928_08,0.18184082210063934
IL1,URB,4,2,OH16230:0928_08,0.18659040331840515
IL1,URB,4,4,OH16230:0928_08,0.19546958804130554
IL1,URB,4,8,OH16230:0928_08,0.20042622089385986
IL1,URB,4,16,OH16230:0928_08,0.203908771276474
IL1,URB,4,32,OH16230:0928_08,0.18421249091625214
IL1,URB,4,1,OH16230:0928_11,0.2848127782344818
IL1,URB,4,2,OH16230:0928_11,0.29055166244506836
IL1,URB,4,4,OH16230:0928_11,0.2862209677696228
IL1,URB,4,8,OH16230:0928_11,0.26672232151031494
IL1,URB,4,16,OH16230:0928_11,0.2273108959197998
IL1,URB,4,32,OH16230:0928_11,0.17463646829128265
IL1,URB,4,1,OH16230:0928_13,0.24095991253852844
IL1,URB,4,2,OH16230:0928_13,0.24686896800994873
IL1,URB,4,4,OH16230:0928_13,0.25897377729415894
IL1,URB,4,8,OH16230:0928_13,0.26448410749435425
IL1,URB,4,16,OH16230:0928_13,0.26861944794654846
IL1,URB,4,32,OH16230:0928_13,0.2172633707523346
IL1,URB,4,1,OH16230:0929_03,0.1660282015800476
IL1,URB,4,2,OH16230:0929_03,0.1709163933992386
IL1,URB,4,4,OH16230:0929_03,0.18875080347061157
IL1,URB,4,8,OH16230:0929_03,0.1968054473400116
IL1,URB,4,16,OH16230:0929_03,0.22761131823062897
IL1,URB,4,32,OH16230:0929_03,0.231812983751297
IL1,URB,4,1,OH16230:0929_05,0.23161974549293518
IL1,URB,4,2,OH16230:0929_05,0.23778370022773743
IL1,URB,4,4,OH16230:0929_05,0.2473776638507843
IL1,URB,4,8,OH16230:0929_05,0.24021360278129578
IL1,URB,4,16,OH16230:0929_05,0.23592041432857513
IL1,URB,4,32,OH16230:0929_05,0.18711303174495697
IL1,URB,4,1,OH16230:0929_06,0.3045007884502411
IL1,URB,4,2,OH16230:0929_06,0.3084215819835663
IL1,URB,4,4,OH16230:0929_06,0.3145715594291687
IL1,URB,4,8,OH16230:0929_06,0.3174396753311157
IL1,URB,4,16,OH16230:0929_06,0.28962385654449463
IL1,URB,4,32,OH16230:0929_06,0.16611060500144958
IL1,URB,4,1,OH16230:0929_07,0.18460725247859955
IL1,URB,4,2,OH16230:0929_07,0.18896253407001495
IL1,URB,4,4,OH16230:0929_07,0.21528995037078857
IL1,URB,4,8,OH16230:0929_07,0.21052682399749756
IL1,URB,4,16,OH16230:0929_07,0.22878022491931915
IL1,URB,4,32,OH16230:0929_07,0.22403877973556519
IL1,URB,4,1,OH16230:1030_03,0.25399935245513916
IL1,URB,4,2,OH16230:1030_03,0.26725491881370544
IL1,URB,4,4,OH16230:1030_03,0.2784096598625183
IL1,URB,4,8,OH16230:1030_03,0.2839391827583313
IL1,URB,4,16,OH16230:1030_03,0.27184444665908813
IL1,URB,4,32,OH16230:1030_03,0.2020919770002365
IL1,URB,4,1,OH16230:1104_08,0.3196141719818115
IL1,URB,4,2,OH16230:1104_08,0.3208323121070862
IL1,URB,4,4,OH16230:1104_08,0.32640305161476135
IL1,URB,4,8,OH16230:1104_08,0.30319660902023315
IL1,URB,4,16,OH16230:1104_08,0.26303938031196594
IL1,URB,4,32,OH16230:1104_08,0.17855536937713623
IL1,URB,8,1,OH16230:0924_01,0.3239709734916687
IL1,URB,8,2,OH16230:0924_01,0.31463074684143066
IL1,URB,8,4,OH16230:0924_01,0.30498218536376953
IL1,URB,8,8,OH16230:0924_01,0.2891451418399811
IL1,URB,8,16,OH16230:0924_01,0.2432737648487091
IL1,URB,8,32,OH16230:0924_01,0.1726786494255066
IL1,URB,8,1,OH16230:0924_03,0.2640220522880554
IL1,URB,8,2,OH16230:0924_03,0.2619261145591736
IL1,URB,8,4,OH16230:0924_03,0.25661614537239075
IL1,URB,8,8,OH16230:0924_03,0.2509215474128723
IL1,URB,8,16,OH16230:0924_03,0.21600252389907837
IL1,URB,8,32,OH16230:0924_03,0.1510516107082367
IL1,URB,8,1,OH16230:0925_01,0.24732688069343567
IL1,URB,8,2,OH16230:0925_01,0.24719199538230896
IL1,URB,8,4,OH16230:0925_01,0.2460474967956543
IL1,URB,8,8,OH16230:0925_01,0.24211634695529938
IL1,URB,8,16,OH16230:0925_01,0.23189020156860352
IL1,URB,8,32,OH16230:0925_01,0.213310107588768
IL1,URB,8,1,OH16230:0925_04,0.3275603950023651
IL1,URB,8,2,OH16230:0925_04,0.3269331157207489
IL1,URB,8,4,OH16230:0925_04,0.31832051277160645
IL1,URB,8,8,OH16230:0925_04,0.30923378467559814
IL1,URB,8,16,OH16230:0925_04,0.2743980884552002
IL1,URB,8,32,OH16230:0925_04,0.2248007357120514
IL1,URB,8,1,OH16230:0928_01,0.2190084159374237
IL1,URB,8,2,OH16230:0928_01,0.20998477935791016
IL1,URB,8,4,OH16230:0928_01,0.19745127856731415
IL1,URB,8,8,OH16230:0928_01,0.17889229953289032
IL1,URB,8,16,OH16230:0928_01,0.14489254355430603
IL1,URB,8,32,OH16230:0928_01,0.11569589376449585
IL1,URB,8,1,OH16230:0928_03,0.15631316602230072
IL1,URB,8,2,OH16230:0928_03,0.1593450903892517
IL1,URB,8,4,OH16230:0928_03,0.15668624639511108
IL1,URB,8,8,OH16230:0928_03,0.15749600529670715
IL1,URB,8,16,OH16230:0928_03,0.1415187418460846
IL1,URB,8,32,OH16230:0928_03,0.09836072474718094
IL1,URB,8,1,OH16230:0928_05,0.2069808840751648
IL1,URB,8,2,OH16230:0928_05,0.206882506608963
IL1,URB,8,4,OH16230:0928_05,0.2062603235244751
IL1,URB,8,8,OH16230:0928_05,0.21612825989723206
IL1,URB,8,16,OH16230:0928_05,0.21366336941719055
IL1,URB,8,32,OH16230:0928_05,0.2034403681755066
IL1,URB,8,1,OH16230:0928_07,0.2668191194534302
IL1,URB,8,2,OH16230:0928_07,0.2597261071205139
IL1,URB,8,4,OH16230:0928_07,0.2440006136894226
IL1,URB,8,8,OH16230:0928_07,0.2208467721939087
IL1,URB,8,16,OH16230:0928_07,0.19460853934288025
IL1,URB,8,32,OH16230:0928_07,0.1585497260093689
IL1,URB,8,1,OH16230:0928_08,0.2014179527759552
IL1,URB,8,2,OH16230:0928_08,0.19813697040081024
IL1,URB,8,4,OH16230:0928_08,0.19989921152591705
IL1,URB,8,8,OH16230:0928_08,0.2007959485054016
IL1,URB,8,16,OH16230:0928_08,0.19087427854537964
IL1,URB,8,32,OH16230:0928_08,0.15354132652282715
IL1,URB,8,1,OH16230:0928_11,0.2755126357078552
IL1,URB,8,2,OH16230:0928_11,0.2686651051044464
IL1,URB,8,4,OH16230:0928_11,0.25183436274528503
IL1,URB,8,8,OH16230:0928_11,0.22814297676086426
IL1,URB,8,16,OH16230:0928_11,0.16074196994304657
IL1,URB,8,32,OH16230:0928_11,0.08217359334230423
IL1,URB,8,1,OH16230:0928_13,0.26454079151153564
IL1,URB,8,2,OH16230:0928_13,0.26485419273376465
IL1,URB,8,4,OH16230:0928_13,0.2663503885269165
IL1,URB,8,8,OH16230:0928_13,0.266061007976532
IL1,URB,8,16,OH16230:0928_13,0.2603616714477539
IL1,URB,8,32,OH16230:0928_13,0.2145545780658722
IL1,URB,8,1,OH16230:0929_03,0.21817488968372345
IL1,URB,8,2,OH16230:0929_03,0.21210125088691711
IL1,URB,8,4,OH16230:0929_03,0.19810253381729126
IL1,URB,8,8,OH16230:0929_03,0.2109767347574234
IL1,URB,8,16,OH16230:0929_03,0.20840749144554138
IL1,URB,8,32,OH16230:0929_03,0.22462588548660278
IL1,URB,8,1,OH16230:0929_05,0.1484614461660385
IL1,URB,8,2,OH16230:0929_05,0.1440373957157135
IL1,URB,8,4,OH16230:0929_05,0.14184734225273132
IL1,URB,8,8,OH16230:0929_05,0.14441823959350586
IL1,URB,8,16,OH16230:0929_05,0.1278715878725052
IL1,URB,8,32,OH16230:0929_05,0.09875718504190445
IL1,URB,8,1,OH16230:0929_06,0.20616552233695984
IL1,URB,8,2,OH16230:0929_06,0.20765826106071472
IL1,URB,8,4,OH16230:0929_06,0.19688233733177185
IL1,URB,8,8,OH16230:0929_06,0.18732908368110657
IL1,URB,8,16,OH16230:0929_06,0.16191069781780243
IL1,URB,8,32,OH16230:0929_06,0.05752149969339371
IL1,URB,8,1,OH16230:0929_07,0.2738198935985565
IL1,URB,8,2,OH16230:0929_07,0.27328944206237793
IL1,URB,8,4,OH16230:0929_07,0.2617723345756531
IL1,URB,8,8,OH16230:0929_07,0.27461332082748413
IL1,URB,8,16,OH16230:0929_07,0.2739976644515991
IL1,URB,8,32,OH16230:0929_07,0.25235670804977417
IL1,URB,8,1,OH16230:1030_03,0.24010002613067627
IL1,URB,8,2,OH16230:1030_03,0.24014976620674133
IL1,URB,8,4,OH16230:1030_03,0.2389671951532364
IL1,URB,8,8,OH16230:1030_03,0.23840785026550293
IL1,URB,8,16,OH16230:1030_03,0.2325919270515442
IL1,URB,8,32,OH16230:1030_03,0.1606564074754715
IL1,URB,8,1,OH16230:1104_08,0.29567667841911316
IL1,URB,8,2,OH16230:1104_08,0.28839731216430664
IL1,URB,8,4,OH16230:1104_08,0.27621564269065857
IL1,URB,8,8,OH16230:1104_08,0.25727003812789917
IL1,URB,8,16,OH16230:1104_08,0.20049279928207397
IL1,URB,8,32,OH16230:1104_08,0.113541379570961
IL1,URB,16,1,OH16230:0924_01,0.31940895318984985
IL1,URB,16,2,OH16230:0924_01,0.31406399607658386
IL1,URB,16,4,OH16230:0924_01,0.30203115940093994
IL1,URB,16,8,OH16230:0924_01,0.28501376509666443
IL1,URB,16,16,OH16230:0924_01,0.246735081076622
IL1,URB,16,32,OH16230:0924_01,0.18272030353546143
IL1,URB,16,1,OH16230:0924_03,0.24305477738380432
IL1,URB,16,2,OH16230:0924_03,0.23905327916145325
IL1,URB,16,4,OH16230:0924_03,0.23375901579856873
IL1,URB,16,8,OH16230:0924_03,0.21485434472560883
IL1,URB,16,16,OH16230:0924_03,0.19234339892864227
IL1,URB,16,32,OH16230:0924_03,0.1586347222328186
IL1,URB,16,1,OH16230:0925_01,0.19411899149417877
IL1,URB,16,2,OH16230:0925_01,0.1878633201122284
IL1,URB,16,4,OH16230:0925_01,0.18666157126426697
IL1,URB,16,8,OH16230:0925_01,0.17607878148555756
IL1,URB,16,16,OH16230:0925_01,0.15644127130508423
IL1,URB,16,32,OH16230:0925_01,0.09661056101322174
IL1,URB,16,1,OH16230:0925_04,0.3105335831642151
IL1,URB,16,2,OH16230:0925_04,0.30366387963294983
IL1,URB,16,4,OH16230:0925_04,0.2925701439380646
IL1,URB,16,8,OH16230:0925_04,0.2728983461856842
IL1,URB,16,16,OH16230:0925_04,0.23545172810554504
IL1,URB,16,32,OH16230:0925_04,0.17697131633758545
IL1,URB,16,1,OH16230:0928_01,0.1743687093257904
IL1,URB,16,2,OH16230:0928_01,0.169517382979393
IL1,URB,16,4,OH16230:0928_01,0.16459757089614868
IL1,URB,16,8,OH16230:0928_01,0.13346761465072632
IL1,URB,16,16,OH16230:0928_01,0.09835977852344513
IL1,URB,16,32,OH16230:0928_01,0.050389423966407776
IL1,URB,16,1,OH16230:0928_03,0.24562610685825348
IL1,URB,16,2,OH16230:0928_03,0.24193494021892548
IL1,URB,16,4,OH16230:0928_03,0.23316499590873718
IL1,URB,16,8,OH16230:0928_03,0.22292086482048035
IL1,URB,16,16,OH16230:0928_03,0.1963949203491211
IL1,URB,16,32,OH16230:0928_03,0.14975395798683167
IL1,URB,16,1,OH16230:0928_05,0.24170571565628052
IL1,URB,16,2,OH16230:0928_05,0.23932376503944397
IL1,URB,16,4,OH16230:0928_05,0.23889602720737457
IL1,URB,16,8,OH16230:0928_05,0.23080873489379883
IL1,URB,16,16,OH16230:0928_05,0.22355613112449646
IL1,URB,16,32,OH16230:0928_05,0.18774929642677307
IL1,URB,16,1,OH16230:0928_07,0.21464911103248596
IL1,URB,16,2,OH16230:0928_07,0.22032439708709717
IL1,URB,16,4,OH16230:0928_07,0.21644192934036255
IL1,URB,16,8,OH16230:0928_07,0.20560580492019653
IL1,URB,16,16,OH16230:0928_07,0.18966534733772278
IL1,URB,16,32,OH16230:0928_07,0.14719046652317047
IL1,URB,16,1,OH16230:0928_08,0.2690449357032776
IL1,URB,16,2,OH16230:0928_08,0.2664215564727783
IL1,URB,16,4,OH16230:0928_08,0.2635788321495056
IL1,URB,16,8,OH16230:0928_08,0.25275933742523193
IL1,URB,16,16,OH16230:0928_08,0.23305609822273254
IL1,URB,16,32,OH16230:0928_08,0.1588612198829651
IL1,URB,16,1,OH16230:0928_11,0.2170674055814743
IL1,URB,16,2,OH16230:0928_11,0.20618903636932373
IL1,URB,16,4,OH16230:0928_11,0.1846894919872284
IL1,URB,16,8,OH16230:0928_11,0.15651589632034302
IL1,URB,16,16,OH16230:0928_11,0.1036730706691742
IL1,URB,16,32,OH16230:0928_11,0.023509874939918518
IL1,URB,16,1,OH16230:0928_13,0.197983518242836
IL1,URB,16,2,OH16230:0928_13,0.20144030451774597
IL1,URB,16,4,OH16230:0928_13,0.19536884129047394
IL1,URB,16,8,OH16230:0928_13,0.19577091932296753
IL1,URB,16,16,OH16230:0928_13,0.1843726485967636
IL1,URB,16,32,OH16230:0928_13,0.1510777771472931
IL1,URB,16,1,OH16230:0929_03,0.13333389163017273
IL1,URB,16,2,OH16230:0929_03,0.130700021982193
IL1,URB,16,4,OH16230:0929_03,0.12341729551553726
IL1,URB,16,8,OH16230:0929_03,0.12271890789270401
IL1,URB,16,16,OH16230:0929_03,0.12899959087371826
IL1,URB,16,32,OH16230:0929_03,0.13581538200378418
IL1,URB,16,1,OH16230:0929_05,0.23267391324043274
IL1,URB,16,2,OH16230:0929_05,0.23535719513893127
IL1,URB,16,4,OH16230:0929_05,0.2255794107913971
IL1,URB,16,8,OH16230:0929_05,0.21293042600154877
IL1,URB,16,16,OH16230:0929_05,0.1703597903251648
IL1,URB,16,32,OH16230:0929_05,0.10660585016012192
IL1,URB,16,1,OH16230:0929_06,0.24729809165000916
IL1,URB,16,2,OH16230:0929_06,0.2499672770500183
IL1,URB,16,4,OH16230:0929_06,0.24824228882789612
IL1,URB,16,8,OH16230:0929_06,0.24664542078971863
IL1,URB,16,16,OH16230:0929_06,0.23015740513801575
IL1,URB,16,32,OH16230:0929_06,0.16448941826820374
IL1,URB,16,1,OH16230:0929_07,0.18473798036575317
IL1,URB,16,2,OH16230:0929_07,0.18030306696891785
IL1,URB,16,4,OH16230:0929_07,0.17182332277297974
IL1,URB,16,8,OH16230:0929_07,0.16759219765663147
IL1,URB,16,16,OH16230:0929_07,0.15077823400497437
IL1,URB,16,32,OH16230:0929_07,0.10219531506299973
IL1,URB,16,1,OH16230:1030_03,0.2975952923297882
IL1,URB,16,2,OH16230:1030_03,0.30223530530929565
IL1,URB,16,4,OH16230:1030_03,0.3001730740070343
IL1,URB,16,8,OH16230:1030_03,0.2966760993003845
IL1,URB,16,16,OH16230:1030_03,0.28364887833595276
IL1,URB,16,32,OH16230:1030_03,0.23630459606647491
IL1,URB,16,1,OH16230:1104_08,0.27113187313079834
IL1,URB,16,2,OH16230:1104_08,0.2615491449832916
IL1,URB,16,4,OH16230:1104_08,0.24344411492347717
IL1,URB,16,8,OH16230:1104_08,0.21411463618278503
IL1,URB,16,16,OH16230:1104_08,0.16317905485630035
IL1,URB,16,32,OH16230:1104_08,0.09969377517700195
OLL,RIP,1,1,OH16230:0924_01,0.20714536309242249
OLL,RIP,1,2,OH16230:0924_01,0.20824408531188965
OLL,RIP,1,4,OH16230:0924_01,0.19455501437187195
OLL,RIP,1,8,OH16230:0924_01,0.18187618255615234
OLL,RIP,1,16,OH16230:0924_01,0.14846843481063843
OLL,RIP,1,32,OH16230:0924_01,0.12070891261100769
OLL,RIP,1,1,OH16230:0924_03,0.23599135875701904
OLL,RIP,1,2,OH16230:0924_03,0.22730301320552826
OLL,RIP,1,4,OH16230:0924_03,0.22021722793579102
OLL,RIP,1,8,OH16230:0924_03,0.19102030992507935
OLL,RIP,1,16,OH16230:0924_03,0.15891018509864807
OLL,RIP,1,32,OH16230:0924_03,0.11756838113069534
OLL,RIP,1,1,OH16230:0925_01,0.26991006731987
OLL,RIP,1,2,OH16230:0925_01,0.25912728905677795
OLL,RIP,1,4,OH16230:0925_01,0.24950328469276428
OLL,RIP,1,8,OH16230:0925_01,0.22077113389968872
OLL,RIP,1,16,OH16230:0925_01,0.1911889910697937
OLL,RIP,1,32,OH16230:0925_01,0.14560601115226746
OLL,RIP,1,1,OH16230:0925_04,0.2104775607585907
OLL,RIP,1,2,OH16230:0925_04,0.2049046754837036
OLL,RIP,1,4,OH16230:0925_04,0.18387198448181152
OLL,RIP,1,8,OH16230:0925_04,0.16458450257778168
OLL,RIP,1,16,OH16230:0925_04,0.13455083966255188
OLL,RIP,1,32,OH16230:0925_04,0.10258980840444565
OLL,RIP,1,1,OH16230:0928_01,0.2882751226425171
OLL,RIP,1,2,OH16230:0928_01,0.2729506492614746
OLL,RIP,1,4,OH16230:0928_01,0.25161582231521606
OLL,RIP,1,8,OH16230:0928_01,0.2159709930419922
OLL,RIP,1,16,OH16230:0928_01,0.14914661645889282
OLL,RIP,1,32,OH16230:0928_01,0.062465548515319824
OLL,RIP,1,1,OH16230:0928_03,0.11084462702274323
OLL,RIP,1,2,OH16230:0928_03,0.11740264296531677
OLL,RIP,1,4,OH16230:0928_03,0.12631627917289734
OLL,RIP,1,8,OH16230:0928_03,0.1083834171295166
OLL,RIP,1,16,OH16230:0928_03,0.06955263763666153
OLL,RIP,1,32,OH16230:0928_03,0.0030623702332377434
OLL,RIP,1,1,OH16230:0928_05,0.22003069519996643
OLL,RIP,1,2,OH16230:0928_05,0.22219690680503845
OLL,RIP,1,4,OH16230:0928_05,0.21568992733955383
OLL,RIP,1,8,OH16230:0928_05,0.1933976411819458
OLL,RIP,1,16,OH16230:0928_05,0.15377867221832275
OLL,RIP,1,32,OH16230:0928_05,0.06462040543556213
OLL,RIP,1,1,OH16230:0928_07,0.18901032209396362
OLL,RIP,1,2,OH16230:0928_07,0.18557026982307434
OLL,RIP,1,4,OH16230:0928_07,0.17988744378089905
OLL,RIP,1,8,OH16230:0928_07,0.15718486905097961
OLL,RIP,1,16,OH16230:0928_07,0.11891566962003708
OLL,RIP,1,32,OH16230:0928_07,0.07954488694667816
OLL,RIP,1,1,OH16230:0928_08,0.17045360803604126
OLL,RIP,1,2,OH16230:0928_08,0.17207977175712585
OLL,RIP,1,4,OH16230:0928_08,0.1612115204334259
OLL,RIP,1,8,OH16230:0928_08,0.14420641958713531
OLL,RIP,1,16,OH16230:0928_08,0.11762870103120804
OLL,RIP,1,32,OH16230:0928_08,0.07188832759857178
OLL,RIP,1,1,OH16230:0928_11,0.1904580295085907
OLL,RIP,1,2,OH16230:0928_11,0.18228748440742493
OLL,RIP,1,4,OH16230:0928_11,0.1687738448381424
OLL,RIP,1,8,OH16230:0928_11,0.1610235869884491
OLL,RIP,1,16,OH16230:0928_11,0.13188320398330688
OLL,RIP,1,32,OH16230:0928_11,0.0962664857506752
OLL,RIP,1,1,OH16230:0928_13,0.2672500014305115
OLL,RIP,1,2,OH16230:0928_13,0.2609202265739441
OLL,RIP,1,4,OH16230:0928_13,0.250447541475296
OLL,RIP,1,8,OH16230:0928_13,0.22935232520103455
OLL,RIP,1,16,OH16230:0928_13,0.1765405535697937
OLL,RIP,1,32,OH16230:0928_13,0.07905444502830505
OLL,RIP,1,1,OH16230:0929_03,0.21234816312789917
OLL,RIP,1,2,OH16230:0929_03,0.19567281007766724
OLL,RIP,1,4,OH16230:0929_03,0.18164992332458496
OLL,RIP,1,8,OH16230:0929_03,0.15458491444587708
OLL,RIP,1,16,OH16230:0929_03,0.1203903779387474
OLL,RIP,1,32,OH16230:0929_03,0.06586897373199463
OLL,RIP,1,1,OH16230:0929_05,0.21047574281692505
OLL,RIP,1,2,OH16230:0929_05,0.20308655500411987
OLL,RIP,1,4,OH16230:0929_05,0.1976868361234665
OLL,RIP,1,8,OH16230:0929_05,0.19256047904491425
OLL,RIP,1,16,OH16230:0929_05,0.16671127080917358
OLL,RIP,1,32,OH16230:0929_05,0.09929748624563217
OLL,RIP,1,1,OH16230:0929_06,0.2719757556915283
OLL,RIP,1,2,OH16230:0929_06,0.2719237208366394
OLL,RIP,1,4,OH16230:0929_06,0.2592404782772064
OLL,RIP,1,8,OH16230:0929_06,0.23919856548309326
OLL,RIP,1,16,OH16230:0929_06,0.19383272528648376
OLL,RIP,1,32,OH16230:0929_06,0.09172023087739944
OLL,RIP,1,1,OH16230:0929_07,0.20739153027534485
OLL,RIP,1,2,OH16230:0929_07,0.197081059217453
OLL,RIP,1,4,OH16230:0929_07,0.18250128626823425
OLL,RIP,1,8,OH16230:0929_07,0.1519354283809662
OLL,RIP,1,16,OH16230:0929_07,0.113975390791893
OLL,RIP,1,32,OH16230:0929_07,0.056752532720565796
OLL,RIP,1,1,OH16230:1030_03,0.2852029800415039
OLL,RIP,1,2,OH16230:1030_03,0.2890583276748657
OLL,RIP,1,4,OH16230:1030_03,0.2861553430557251
OLL,RIP,1,8,OH16230:1030_03,0.27067655324935913
OLL,RIP,1,16,OH16230:1030_03,0.23608317971229553
OLL,RIP,1,32,OH16230:1030_03,0.1417408138513565
OLL,RIP,1,1,OH16230:1104_08,0.2316659688949585
OLL,RIP,1,2,OH16230:1104_08,0.22276711463928223
OLL,RIP,1,4,OH16230:1104_08,0.198843851685524
OLL,RIP,1,8,OH16230:1104_08,0.17932502925395966
OLL,RIP,1,16,OH16230:1104_08,0.13957946002483368
OLL,RIP,1,32,OH16230:1104_08,0.09273215383291245
OLL,RIP,4,1,OH16230:0924_01,0.1743326336145401
OLL,RIP,4,2,OH16230:0924_01,0.16931746900081635
OLL,RIP,4,4,OH16230:0924_01,0.17024043202400208
OLL,RIP,4,8,OH16230:0924_01,0.16056931018829346
OLL,RIP,4,16,OH16230:0924_01,0.13889622688293457
OLL,RIP,4,32,OH16230:0924_01,0.11354422569274902
OLL,RIP,4,1,OH16230:0924_03,0.21605075895786285
OLL,RIP,4,2,OH16230:0924_03,0.2104281187057495
OLL,RIP,4,4,OH16230:0924_03,0.18899308145046234
OLL,RIP,4,8,OH16230:0924_03,0.16225533187389374
OLL,RIP,4,16,OH16230:0924_03,0.12110753357410431
OLL,RIP,4,32,OH16230:0924_03,0.09604468941688538
OLL,RIP,4,1,OH16230:0925_01,0.1955711394548416
OLL,RIP,4,2,OH16230:0925_01,0.18772414326667786
OLL,RIP,4,4,OH16230:0925_01,0.1761329174041748
OLL,RIP,4,8,OH16230:0925_01,0.1623377501964569
OLL,RIP,4,16,OH16230:0925_01,0.12194636464118958
OLL,RIP,4,32,OH16230:0925_01,0.03092808462679386
OLL,RIP,4,1,OH16230:0925_04,0.22519724071025848
OLL,RIP,4,2,OH16230:0925_04,0.22806918621063232
OLL,RIP,4,4,OH16230:0925_04,0.2246653437614441
OLL,RIP,4,8,OH16230:0925_04,0.2123371958732605
OLL,RIP,4,16,OH16230:0925_04,0.18410974740982056
OLL,RIP,4,32,OH16230:0925_04,0.14565396308898926
OLL,RIP,4,1,OH16230:0928_01,0.21751730144023895
OLL,RIP,4,2,OH16230:0928_01,0.20891639590263367
OLL,RIP,4,4,OH16230:0928_01,0.19617396593093872
OLL,RIP,4,8,OH16230:0928_01,0.18011145293712616
OLL,RIP,4,16,OH16230:0928_01,0.16405777633190155
OLL,RIP,4,32,OH16230:0928_01,0.13371481001377106
OLL,RIP,4,1,OH16230:0928_03,0.17404133081436157
OLL,RIP,4,2,OH16230:0928_03,0.16982653737068176
OLL,RIP,4,4,OH16230:0928_03,0.1650714874267578
OLL,RIP,4,8,OH16230:0928_03,0.14468294382095337
OLL,RIP,4,16,OH16230:0928_03,0.10336315631866455
OLL,RIP,4,32,OH16230:0928_03,0.030626922845840454
OLL,RIP,4,1,OH16230:0928_05,0.27457138895988464
OLL,RIP,4,2,OH16230:0928_05,0.2693575918674469
OLL,RIP,4,4,OH16230:0928_05,0.25097545981407166
OLL,RIP,4,8,OH16230:0928_05,0.21543416380882263
OLL,RIP,4,16,OH16230:0928_05,0.16189639270305634
OLL,RIP,4,32,OH16230:0928_05,0.09834828972816467
OLL,RIP,4,1,OH16230:0928_07,0.18138347566127777
OLL,RIP,4,2,OH16230:0928_07,0.16316717863082886
OLL,RIP,4,4,OH16230:0928_07,0.14615079760551453
OLL,RIP,4,8,OH16230:0928_07,0.12730926275253296
OLL,RIP,4,16,OH16230:0928_07,0.10352672636508942
OLL,RIP,4,32,OH16230:0928_07,0.08662217110395432
OLL,RIP,4,1,OH16230:0928_08,0.15521538257598877
OLL,RIP,4,2,OH16230:0928_08,0.15276353061199188
OLL,RIP,4,4,OH16230:0928_08,0.15004654228687286
OLL,RIP,4,8,OH16230:0928_08,0.1338728666305542
OLL,RIP,4,16,OH16230:0928_08,0.10794178396463394
OLL,RIP,4,32,OH16230:0928_08,0.0833580270409584
OLL,RIP,4,1,OH16230:0928_11,0.1861223578453064
OLL,RIP,4,2,OH16230:0928_11,0.1677362620830536
OLL,RIP,4,4,OH16230:0928_11,0.15755613148212433
OLL,RIP,4,8,OH16230:0928_11,0.13534250855445862
OLL,RIP,4,16,OH16230:0928_11,0.09930409491062164
OLL,RIP,4,32,OH16230:0928_11,0.064604252576828
OLL,RIP,4,1,OH16230:0928_13,0.200966477394104
OLL,RIP,4,2,OH16230:0928_13,0.19797413051128387
OLL,RIP,4,4,OH16230:0928_13,0.18831849098205566
OLL,RIP,4,8,OH16230:0928_13,0.17287039756774902
OLL,RIP,4,16,OH16230:0928_13,0.15312257409095764
OLL,RIP,4,32,OH16230:0928_13,0.09661737084388733
OLL,RIP,4,1,OH16230:0929_03,0.17054536938667297
OLL,RIP,4,2,OH16230:0929_03,0.1632363498210907
OLL,RIP,4,4,OH16230:0929_03,0.15279048681259155
OLL,RIP,4,8,OH16230:0929_03,0.1309044063091278
OLL,RIP,4,16,OH16230:0929_03,0.09097887575626373
OLL,RIP,4,32,OH16230:0929_03,0.02912045642733574
OLL,RIP,4,1,OH16230:0929_05,0.1520882248878479
OLL,RIP,4,2,OH16230:0929_05,0.14777694642543793
OLL,RIP,4,4,OH16230:0929_05,0.13476790487766266
OLL,RIP,4,8,OH16230:0929_05,0.12255114316940308
OLL,RIP,4,16,OH16230:0929_05,0.07497146725654602
OLL,RIP,4,32,OH16230:0929_05,-0.013944784179329872
OLL,RIP,4,1,OH16230:0929_06,0.23104041814804077
OLL,RIP,4,2,OH16230:0929_06,0.22481462359428406
OLL,RIP,4,4,OH16230:0929_06,0.2171778678894043
OLL,RIP,4,8,OH16230:0929_06,0.2074301540851593
OLL,RIP,4,16,OH16230:0929_06,0.17802205681800842
OLL,RIP,4,32,OH16230:0929_06,0.10240054875612259
OLL,RIP,4,1,OH16230:0929_07,0.2206823229789734
OLL,RIP,4,2,OH16230:0929_07,0.21720363199710846
OLL,RIP,4,4,OH16230:0929_07,0.2066333293914795
OLL,RIP,4,8,OH16230:0929_07,0.19764576852321625
OLL,RIP,4,16,OH16230:0929_07,0.1681656688451767
OLL,RIP,4,32,OH16230:0929_07,0.11823409795761108
OLL,RIP,4,1,OH16230:1030_03,0.22216752171516418
OLL,RIP,4,2,OH16230:1030_03,0.22088667750358582
OLL,RIP,4,4,OH16230:1030_03,0.21599730849266052
OLL,RIP,4,8,OH16230:1030_03,0.20749256014823914
OLL,RIP,4,16,OH16230:1030_03,0.17850521206855774
