case_id,classifier_probability_mean,classifier_probability_saturation,data_seed,generator_seed,guided_ess_fraction_median,guided_quartic_bias,guided_quartic_nrmse,guided_quartic_sd_across_anchors,guided_quartic_slope,model_name,model_seed,raw_quartic_bias,raw_quartic_nrmse,raw_quartic_sd_across_anchors,raw_quartic_slope,status,truth,wall_seconds,bayes_guided_ess_fraction_median,bayes_guided_quartic_bias,bayes_guided_quartic_nrmse,bayes_guided_quartic_sd_across_anchors,bayes_guided_quartic_slope,classifier_fit
8d0e2965f26b2f6a35b2,0.5043198466300964,0.0,607,67,0.8189751476626368,-2.9020536387796807,0.7131793227254112,0.12393658683901179,0.2873890661464531,autoregressive_transformer,6007.0,-3.999246370286487,0.9825657445671265,0.14110789590850445,0.017968981497305258,ok,4.072423675969165,35.7006011250196,,,,,,
95b9dc33f277ec60c6ff,0.5109533667564392,0.0,607,67,0.8288372417597526,-2.709453094759769,0.6663056485049702,0.1579571709708766,0.3346829037587876,autoregressive_mdn,6007.0,-3.7913296189959116,0.9317558868550577,0.16591183666012935,0.06902377535813672,ok,4.072423675969165,0.18307495801127516,,,,,,
ae0c2b7cfcfb10af413f,0.5239734649658203,0.00341796875,607,67,0.8019378416329475,-2.685120215041337,0.6598671978178022,0.11458888337043226,0.3406579401632798,flow_matching,6007.0,-3.937726356288227,0.9676796121427622,0.16639549282939606,0.03307546817286437,ok,4.072423675969165,0.19024374999571592,,,,,,
b1c6635cb83a3d3f0d93,0.4820488691329956,0.0,601,67,0.8452559261001813,-2.691124155514835,0.6618551833548323,0.16137919685688962,0.33918364845121496,affine_flow,6007.0,-3.8220498860181937,0.9392331480182419,0.15934790870043536,0.06148029033138027,ok,4.072423675969165,0.07355462500709109,,,,,,
b2428f32330a2b80193b,0.4932943284511566,0.0,601,67,0.843686235906375,-2.4527897024522747,0.6030883954372145,0.1348574249577533,0.3977076312256351,diffusion_edm,6007.0,-4.005697978190415,0.9841486488863626,0.14104797834808466,0.016384763248600366,ok,4.072423675969165,0.1985371250193566,,,,,,
b94de1973a480b639490,0.5162378549575806,0.0,607,67,0.8201285595439776,-2.8868208643128392,0.7093717208262779,0.1160790651863783,0.29112953513466966,autoregressive_transformer,6001.0,-4.1244606298645206,1.0132089746977533,0.12866250117031355,-0.012777883156514156,ok,4.072423675969165,36.20393537497148,,,,,,
c5c9cda724a7f33da864,0.5419480800628662,0.0032958984375,601,61,0.8257854146642718,-2.7911508124762183,0.6036522058603134,0.13598569797079466,0.39697369975356517,flow_matching,6001.0,-4.531439206189718,0.9800614206557651,0.22409532892443262,0.020985535039587017,ok,4.6285722717824695,0.22179083302034996,,,,,,
c9831227a5e2b296718f,0.5174761414527893,0.0003662109375,607,61,0.8677007821325485,-3.5660433232793842,0.7708212115514259,0.11973250747995298,0.2295586816221202,autoregressive_transformer,6007.0,-4.585246597803492,0.9912399399916059,0.1706909310894155,0.00936048341366683,ok,4.6285722717824695,36.2517272499972,,,,,,
d9a8f07ce56173c53d9b,0.5238217115402222,0.0018310546875,607,61,0.859231205340296,-3.224868213157005,0.6973286014328346,0.14286077878869796,0.30326934013388457,flow_matching,6007.0,-4.725222655674554,1.0218433610168682,0.21936133562631588,-0.020881251975107287,ok,4.6285722717824695,0.22115383300115354,,,,,,
e23eead92bb25f885cbb,0.48139482736587524,0.00048828125,601,67,0.8312389286973465,-2.85887147549499,0.7029553645082854,0.15888464373606542,0.29799261988264775,flow_matching,6007.0,-4.017526514818254,0.9874104149455959,0.1825426424283886,0.01348021854279354,ok,4.072423675969165,0.19894512501196004,,,,,,
f3d5051645ef1ea9f8de,0.5082376599311829,0.0,607,61,0.8792154557219058,-2.864864051803785,0.6203083832548066,0.20286912850950414,0.38104800280011136,diffusion_edm,6001.0,-4.471836990062888,0.9667845936165693,0.17500566347974736,0.033862554696423214,ok,4.6285722717824695,0.23964616699959151,,,,,,
f9eedaddf2b0b3707d4c,0.49654605984687805,0.0,607,67,0.8299685368388074,-2.6371792071554703,0.648207616961352,0.125144048378014,0.3524300473162661,affine_flow,6007.0,-3.837409958900424,0.9429475386683277,0.15311495311921444,0.0577085627056746,ok,4.072423675969165,0.07239950000075623,,,,,,
faba60012eada5491f36,0.5131382942199707,0.00244140625,607,61,0.8539095624199862,-2.7538947250868024,0.5954254052717559,0.11430206833988191,0.40502285297010737,flow_matching,6001.0,-4.674451551937571,1.011092104243841,0.2416307301209509,-0.0099121883512111,ok,4.6285722717824695,0.21038237502216361,,,,,,
fba57269be99f42a4186,0.4826323986053467,0.0,607,67,0.8438444920491028,-2.499346859288253,0.6148486537760627,0.16178204139989463,0.3862753342594069,diffusion_edm,6007.0,-4.066234889135451,0.9986075391683222,0.06939470161086175,0.0015196814786812892,ok,4.072423675969165,0.20638095901813358,,,,,,
oracle_g61_d601,,,601,61,0.7996992452709155,-0.5252458693179961,0.13525317076307522,0.364149389426615,0.8865209748327592,oracle_midpoint_law,,,,,,ok,4.6285722717824695,,0.776187347654173,-0.0004928242793059701,0.008866023315193372,0.04386726640344017,0.9998935256380653,"{'best_epoch': 19, 'fit_seconds': 0.9548452919989359, 'stopped_epoch': 34, 'validation_log_loss': 0.5798179507255554}"
oracle_g61_d607,,,607,61,0.8349553156523521,-0.9132547114414975,0.19932973456940803,0.14011785473868965,0.8026919192751847,oracle_midpoint_law,,,,,,ok,4.6285722717824695,,0.7762358962263898,0.019022204709527202,0.015376024212697828,0.07331488163791733,1.0041097348366999,"{'best_epoch': 17, 'fit_seconds': 1.1610179170093033, 'stopped_epoch': 32, 'validation_log_loss': 0.5754848718643188}"
oracle_g67_d601,,,601,67,0.7976610570112873,-0.43295056777894275,0.11475231661450382,0.1880481275062187,0.8936872481284972,oracle_midpoint_law,,,,,,ok,4.072423675969165,,0.7780215707317688,-0.021183248231925855,0.012657205179745674,0.050236114220487516,0.9947983682648429,"{'best_epoch': 21, 'fit_seconds': 1.1303035829914734, 'stopped_epoch': 36, 'validation_log_loss': 0.5841745138168335}"
oracle_g67_d607,,,607,67,0.8084301356752339,-0.44597526507550234,0.11132411012159184,0.08711498489730705,0.8904889813633234,oracle_midpoint_law,,,,,,ok,4.072423675969165,,0.7771819442146686,0.01160177599566714,0.01737375754894677,0.07461465561612769,1.0028488627212655,"{'best_epoch': 20, 'fit_seconds': 0.9726895409985445, 'stopped_epoch': 35, 'validation_log_loss': 0.5899614095687866}"
