seed,method,worm,horizon,energy,variogram,rmse,mae,coverage90,sharpness90
1701,persistence_gaussian,11,32,6.694313004612923,0.35149135952815413,1.0307364840991795,0.7268654792569578,0.8755859375,3.8945119492709637
1701,persistence_gaussian,12,1,1.7548803240060806,0.04403592567541632,0.2766719611827284,0.1856493462109938,0.8361328125,0.6922254702076316
1701,persistence_gaussian,12,2,2.190842632204294,0.06027264759177338,0.3438406775239855,0.23338908399455247,0.8654296875,0.9804602963849902
1701,persistence_gaussian,12,4,2.979637563228607,0.09737353073433037,0.4614667047280818,0.31331227580085397,0.871484375,1.3817862309515476
1701,persistence_gaussian,12,8,4.146220713853836,0.14950174931436774,0.6361651220358908,0.42320421850308776,0.876171875,1.9582465589046478
1701,persistence_gaussian,12,16,5.17390600591898,0.22384903137572107,0.7837042259052396,0.5409033824689686,0.8828125,2.765580553561449
1701,persistence_gaussian,12,32,6.345335945487022,0.34895698400214314,0.9530819673091173,0.6778570036403835,0.89140625,3.9044420532882214
1701,persistence_gaussian,13,1,1.8342203181236982,0.04684125052881422,0.28783808951266104,0.18662200786639002,0.8369140625,0.6862783320248127
1701,persistence_gaussian,13,2,2.279896028339863,0.06322884984547268,0.35629786760546267,0.23450321541167793,0.860546875,0.9717491930350661
1701,persistence_gaussian,13,4,2.957454741001129,0.09192220825934778,0.45527067547664046,0.291563585633412,0.8939453125,1.3718924578279257
1701,persistence_gaussian,13,8,3.8668922632932663,0.1378888506442308,0.5936878356151283,0.3803692345973104,0.9,1.9453921169042587
1701,persistence_gaussian,13,16,4.718329660594463,0.2097234362736344,0.717216370627284,0.47929099248722196,0.913671875,2.751845385879278
1701,persistence_gaussian,13,32,5.822621434926987,0.33387607359327376,0.861798538826406,0.6154722818173468,0.9205078125,3.8962817825376987
1701,persistence_gaussian,14,1,1.4486971497535706,0.03407789624179709,0.23065908323042092,0.16022667917422945,0.868359375,0.6753510907292366
1701,persistence_gaussian,14,2,1.9636103101074696,0.052964836184401023,0.3113747169263661,0.2175992333795875,0.8740234375,0.957641975954175
1701,persistence_gaussian,14,4,2.791667189449072,0.08502616599434983,0.43562019360251725,0.30336745153181255,0.869921875,1.3503410816192627
1701,persistence_gaussian,14,8,4.3546174466609955,0.15204124571755523,0.6720406939275563,0.44888386758975685,0.8486328125,1.9181662928313017
1701,persistence_gaussian,14,16,5.927913844585419,0.23929832782596347,0.9115039501339197,0.6145341047085822,0.8443359375,2.7052270881831646
1701,persistence_gaussian,14,32,6.904233336448669,0.3487879182212054,1.0650230469182134,0.7667425330728292,0.8478515625,3.8245315439999104
1701,persistence_gaussian,15,1,1.62587776966393,0.04017662411206397,0.256687059532851,0.1734378897817805,0.856640625,0.6762908864766359
1701,persistence_gaussian,15,2,2.0441943407058716,0.057474129425827365,0.32211109390482306,0.22203913680277762,0.86875,0.9587125359103084
1701,persistence_gaussian,15,4,2.7475759088993073,0.0851144040934741,0.42726179445162416,0.2928799851797521,0.878125,1.3527796287089586
1701,persistence_gaussian,15,8,3.840868316590786,0.14438562863506374,0.5964761103969067,0.40459319297224283,0.865234375,1.9119433034211397
1701,persistence_gaussian,15,16,5.059349454939365,0.22864872915670273,0.7839122861623764,0.5521547759417444,0.8552734375,2.7050533778965473
1701,persistence_gaussian,15,32,6.485623061656952,0.3417797703295946,1.0094533385708928,0.7290242863819003,0.86015625,3.8162710778415203
1701,persistence_gaussian,16,1,1.2197411619126797,0.028756654937751543,0.1888576248893514,0.12978202535305167,0.9076171875,0.6779863256961107
1701,persistence_gaussian,16,2,1.7677431292831898,0.0479302029125392,0.26989859016612167,0.1822403422556817,0.905078125,0.9562258115038276
1701,persistence_gaussian,16,4,2.7801835611462593,0.08891077269800003,0.4185405096504837,0.2693203666713089,0.8892578125,1.3483300656080246
