channel,context,test,source,target,minimum_family_adjusted_p,maximum_absolute_effect,significant_cells,tested_cells
endpoint_mean,onset_minus_baseline,lag_minus_1,AUA,RIM,1.0,0.0302274413406848,0,18
endpoint_log_sd,baseline,effect,PVQ,DVC,1.0,0.030226532369852,0,24
endpoint_mean,baseline,lag_minus_1,ALA,PQR,1.0,0.030225807800889,0,18
endpoint_log_sd,onset_minus_baseline,effect,AIM,ASJ,1.0,0.0302244387567043,0,24
endpoint_mean,baseline,effect,PVW,DVA,1.0,0.0302244219928979,0,24
endpoint_log_sd,baseline,effect,RIC,AWC,1.0,0.0302230902016162,0,24
endpoint_mean,onset_minus_baseline,effect,PVP,AIM,1.0,0.0302228517830371,0,24
endpoint_log_sd,onset_minus_baseline,effect,DVB,RIH,1.0,0.0302226394414901,0,24
endpoint_log_sd,baseline,effect,RMF,PHB,1.0,0.0302225388586521,0,24
endpoint_mean,baseline,lag_minus_1,IL2,RIB,1.0,0.0302214380353689,0,18
endpoint_mean,onset_minus_baseline,effect,AIN,PVP,1.0,0.0302205868065357,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIC,SIB,1.0,0.0302192009985446,0,18
endpoint_log_sd,baseline,effect,SIA,AVF,1.0,0.0302168931812047,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AVK,ADA,1.0,0.0302167385816574,0,18
endpoint_mean,baseline,lag_minus_1,RIH,AUA,1.0,0.0302150454372167,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,PVP,PLN,1.0,0.0302150193601846,0,18
endpoint_mean,baseline,lag_minus_1,AVJ,IL2,1.0,0.0302149150520563,0,18
endpoint_mean,onset_minus_baseline,effect,AVK,ASH,1.0,0.0302138589322567,0,24
endpoint_log_sd,onset_minus_baseline,effect,RIA,CEP,1.0,0.0302132219076156,0,24
endpoint_mean,onset_minus_baseline,effect,IL2,ALN,1.0,0.0302126351743936,0,24
endpoint_mean,baseline,effect,PHC,ADF,1.0,0.0302116181701421,0,24
endpoint_mean,onset_minus_baseline,effect,AIM,CEP,1.0,0.0302112009376287,0,24
endpoint_log_sd,baseline,effect,FLP,PLN,1.0,0.0302103720605373,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ASJ,DVC,1.0,0.0302093811333179,0,18
endpoint_log_sd,baseline,lag_minus_1,PHB,AVK,1.0,0.0302092637866735,0,18
endpoint_mean,baseline,lag_minus_1,PVQ,AIM,1.0,0.0302064903080463,0,18
endpoint_mean,onset_minus_baseline,effect,ASK,AVK,1.0,0.030203366652131,0,24
endpoint_log_sd,baseline,effect,AVJ,SMD,1.0,0.0302027948200702,0,24
endpoint_mean,onset_minus_baseline,effect,PVC,ASI,1.0,0.0302023589611053,0,24
endpoint_mean,onset_minus_baseline,effect,RIH,PVW,1.0,0.0302006546407938,0,24
endpoint_log_sd,baseline,lag_minus_1,AVF,CEP,1.0,0.0301997903734445,0,18
endpoint_log_sd,baseline,lag_minus_1,SIA,PHA,1.0,0.030198361724615,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,URX,RMG,1.0,0.030197400599718,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,AIY,RMH,1.0,0.0301966927945613,0,18
endpoint_log_sd,baseline,effect,CEP,PVN,1.0,0.0301957968622446,0,24
endpoint_log_sd,baseline,effect,RIV,ASJ,1.0,0.0301951728761196,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,AQR,ADL,1.0,0.0301940087229013,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RIC,AVH,1.0,0.0301916841417551,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RMF,RIM,1.0,0.0301875658333301,0,18
endpoint_mean,baseline,effect,RID,AVK,1.0,0.0301874782890081,0,24
endpoint_log_sd,baseline,lag_minus_1,SMB,SIA,1.0,0.0301871784031391,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RMH,RMG,1.0,0.0301871392875909,0,18
endpoint_mean,onset_minus_baseline,effect,ALN,AWA,1.0,0.0301869101822376,0,24
endpoint_mean,onset_minus_baseline,effect,RIS,AQR,1.0,0.0301856435835361,0,24
endpoint_log_sd,baseline,lag_minus_1,RMG,AIZ,1.0,0.0301852338016033,0,18
endpoint_log_sd,onset_minus_baseline,effect,AVD,IL1,1.0,0.0301840454339981,0,24
endpoint_log_sd,onset_minus_baseline,effect,RIP,AIA,1.0,0.0301833804696798,0,24
endpoint_mean,baseline,lag_minus_1,AIM,RIH,1.0,0.0301825143396854,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,RIA,AVJ,1.0,0.0301813874393701,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ADE,ALA,1.0,0.0301813539117574,0,18
endpoint_log_sd,baseline,lag_minus_1,PHC,URY,1.0,0.0301792062819004,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,CEP,AIN,1.0,0.0301781632006168,0,18
endpoint_log_sd,baseline,lag_minus_1,ASG,IL1,1.0,0.0301777720451354,0,18
endpoint_mean,baseline,lag_minus_1,ALN,RME,1.0,0.0301771201193332,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SAA,AIN,1.0,0.0301768295466899,0,18
endpoint_log_sd,baseline,lag_minus_1,PQR,SAA,1.0,0.0301755610853433,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,URA,ADL,1.0,0.0301742795854806,0,18
endpoint_log_sd,baseline,effect,ASJ,AIY,1.0,0.030173560604453,0,24
endpoint_log_sd,onset_minus_baseline,effect,DVC,SAB,1.0,0.0301733966916799,0,24
endpoint_mean,onset_minus_baseline,effect,RID,IL2,1.0,0.0301695521920919,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVR,ASH,1.0,0.0301690101623535,0,18
endpoint_log_sd,baseline,lag_minus_1,RMH,AIA,1.0,0.0301689710468053,0,18
endpoint_mean,baseline,lag_minus_1,CEP,DVB,1.0,0.0301689598709344,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,LUA,SIA,1.0,0.0301674548536539,0,18
endpoint_log_sd,baseline,effect,CEP,RMD,1.0,0.0301667042076587,0,24
endpoint_mean,baseline,lag_minus_1,RMH,URB,1.0,0.0301666501909494,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,SIA,PVP,1.0,0.0301653798669576,0,18
endpoint_log_sd,baseline,lag_minus_1,SMB,DVB,1.0,0.0301649812608957,0,18
endpoint_log_sd,baseline,lag_minus_1,AIY,ASH,1.0,0.0301644913852214,0,18
endpoint_log_sd,baseline,lag_minus_1,PVT,AVE,1.0,0.0301643069833517,0,18
endpoint_mean,onset_minus_baseline,effect,SMD,ADF,1.0,0.0301640685647726,0,24
endpoint_log_sd,baseline,lag_minus_1,PHA,SAA,1.0,0.0301635321229696,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,DVB,AIA,1.0,0.0301632583141326,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,PLN,URY,1.0,0.0301625020802021,0,18
endpoint_log_sd,onset_minus_baseline,effect,ASJ,AIM,1.0,0.0301624089479446,0,24
endpoint_mean,onset_minus_baseline,effect,IL1,RIS,1.0,0.0301621612161397,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,URB,ASI,1.0,0.0301616229116916,0,18
endpoint_mean,onset_minus_baseline,effect,SIA,AVA,1.0,0.030161028727889,0,24
endpoint_mean,onset_minus_baseline,effect,PVR,AVD,1.0,0.0301596615463495,0,24
endpoint_mean,onset_minus_baseline,effect,AIN,AVE,1.0,0.0301593746989965,0,24
endpoint_log_sd,baseline,effect,IL1,AWA,1.0,0.0301576014608144,0,24
endpoint_mean,baseline,lag_minus_1,AVF,AUA,1.0,0.0301574915647506,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,AIY,URY,1.0,0.0301570538431406,0,18
endpoint_log_sd,baseline,effect,AIY,ALA,1.0,0.0301549788564443,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,AIY,RMF,1.0,0.0301533229649066,0,18
endpoint_mean,onset_minus_baseline,effect,RMH,AWA,1.0,0.0301523599773645,0,24
endpoint_log_sd,baseline,lag_minus_1,URA,ALN,1.0,0.0301498211920261,0,18
endpoint_log_sd,baseline,effect,PHA,AFD,1.0,0.0301487445831298,0,24
endpoint_log_sd,baseline,lag_minus_1,URX,RIC,1.0,0.0301487408578395,0,18
endpoint_mean,baseline,lag_minus_1,PVT,PLN,1.0,0.0301480032503604,0,18
endpoint_log_sd,onset_minus_baseline,effect,DVC,ALA,1.0,0.0301465727388858,0,24
endpoint_log_sd,baseline,lag_minus_1,AVJ,AVD,1.0,0.0301462914794683,0,18
endpoint_log_sd,baseline,lag_minus_1,PVR,AIY,1.0,0.0301457047462463,0,18
endpoint_log_sd,onset_minus_baseline,effect,PVR,IL2,1.0,0.0301443245261907,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,PVQ,RMD,1.0,0.0301434639841318,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,AVK,RIC,1.0,0.0301430933177471,0,18
endpoint_mean,onset_minus_baseline,effect,CEP,AVJ,1.0,0.0301416330039501,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,LUA,PVW,1.0,0.0301407538354396,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RMG,AVB,1.0,0.0301374681293964,0,18
endpoint_mean,baseline,lag_minus_1,AVD,RMH,1.0,0.0301373451948165,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,IL1,RIR,1.0,0.0301373302936553,0,18
endpoint_log_sd,onset_minus_baseline,effect,ADE,AWA,1.0,0.0301363952457904,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVC,AVJ,1.0,0.0301352385431528,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ASJ,OLL,1.0,0.0301331579685211,0,18
endpoint_mean,baseline,effect,ASK,RMF,1.0,0.0301322694867849,0,24
endpoint_log_sd,baseline,lag_minus_1,ASK,AWC,1.0,0.0301316883414983,0,18
endpoint_log_sd,baseline,lag_minus_1,RMH,AQR,1.0,0.0301293991506099,0,18
endpoint_log_sd,onset_minus_baseline,effect,AQR,URB,1.0,0.0301288906484842,0,24
endpoint_log_sd,onset_minus_baseline,effect,SAA,IL2,1.0,0.0301288031041622,0,24
endpoint_log_sd,onset_minus_baseline,effect,URB,ALA,1.0,0.030127489939332,0,24
endpoint_mean,baseline,effect,AIM,RMG,1.0,0.0301259215921163,0,24
endpoint_log_sd,baseline,effect,PVQ,ASI,1.0,0.0301259197294712,0,24
endpoint_mean,baseline,effect,RMG,PVT,1.0,0.0301252547651529,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,IL2,RIH,1.0,0.0301238801330328,0,18
endpoint_log_sd,baseline,effect,AIA,AVJ,1.0,0.0301232580095529,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,FLP,URY,1.0,0.0301221013069152,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,PHC,OLL,1.0,0.0301215685904026,0,18
endpoint_log_sd,baseline,lag_minus_1,ASK,LUA,1.0,0.0301204230636358,0,18
endpoint_mean,baseline,lag_minus_1,AIZ,RMD,1.0,0.0301199071109294,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AVD,URY,1.0,0.0301192458719015,0,18
endpoint_log_sd,baseline,effect,RMH,PLN,1.0,0.0301175452768802,0,24
endpoint_mean,onset_minus_baseline,effect,DVC,AIA,1.0,0.0301171336323022,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RMH,AWC,1.0,0.0301139894872903,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RIP,PHC,1.0,0.0301124099642038,0,18
endpoint_log_sd,onset_minus_baseline,effect,ASK,AVK,1.0,0.0301116202026605,0,24
endpoint_mean,baseline,effect,PVC,URY,1.0,0.030111476778984,0,24
endpoint_mean,baseline,lag_minus_1,AIY,AVA,1.0,0.0301099754869937,0,18
endpoint_log_sd,baseline,effect,AVF,ADL,1.0,0.0301091857254505,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RMD,RIM,1.0,0.0301083531230688,0,18
endpoint_mean,onset_minus_baseline,effect,URX,AVF,1.0,0.030108168721199,0,24
endpoint_log_sd,baseline,lag_minus_1,URA,RME,1.0,0.0301078017801046,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,PQR,ALA,1.0,0.0301045887172222,0,18
endpoint_log_sd,onset_minus_baseline,effect,AIA,DVA,1.0,0.0301043428480625,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PHC,PVC,1.0,0.0301024410873651,0,18
endpoint_mean,baseline,effect,PQR,URY,1.0,0.0301017016172409,0,24
endpoint_log_sd,baseline,lag_minus_1,RMG,PHC,1.0,0.0301015935838222,0,18
endpoint_mean,onset_minus_baseline,effect,ALN,PVP,1.0,0.0301009956747293,0,24
endpoint_log_sd,baseline,lag_minus_1,RIC,PHB,1.0,0.0301005952060222,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AVD,URA,1.0,0.0300999674946069,0,18
endpoint_mean,onset_minus_baseline,effect,PHA,RMH,1.0,0.0300994552671909,0,24
endpoint_mean,baseline,lag_minus_1,PLN,RMF,1.0,0.030099356546998,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVT,PVW,1.0,0.0300961975008249,0,18
endpoint_log_sd,baseline,lag_minus_1,ADA,PHB,1.0,0.0300959795713424,0,18
endpoint_mean,baseline,lag_minus_1,RMH,BAG,1.0,0.0300955567508935,0,18
endpoint_mean,onset_minus_baseline,effect,ALN,AIM,1.0,0.0300953797996044,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,SMB,URA,1.0,0.0300943199545145,0,18
endpoint_log_sd,baseline,effect,AVJ,DVA,1.0,0.0300943106412887,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SMB,AIZ,1.0,0.0300942752510309,0,18
endpoint_mean,onset_minus_baseline,effect,AIM,ASK,1.0,0.0300937239080667,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AVJ,AVF,1.0,0.0300929434597492,0,18
endpoint_log_sd,onset_minus_baseline,effect,OLL,AIZ,1.0,0.0300905518233776,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,RIC,DVC,1.0,0.0300895683467388,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AVD,DVC,1.0,0.0300878472626209,0,18
endpoint_log_sd,baseline,effect,AUA,RIP,1.0,0.0300877355039119,0,24
endpoint_log_sd,onset_minus_baseline,effect,RIS,AVF,1.0,0.03008633852005,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,FLP,CEP,1.0,0.0300861895084381,0,18
endpoint_log_sd,baseline,effect,ASK,AUA,1.0,0.0300854109227657,0,24
endpoint_mean,baseline,effect,AVF,AVA,1.0,0.0300844609737396,0,24
endpoint_mean,baseline,lag_minus_1,PVP,AQR,1.0,0.0300839636474847,0,18
endpoint_log_sd,onset_minus_baseline,effect,CEP,ADL,1.0,0.0300836209207773,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,ASG,AIN,1.0,0.0300834812223911,0,18
endpoint_log_sd,baseline,lag_minus_1,PVT,PVQ,1.0,0.0300832651555538,0,18
endpoint_log_sd,onset_minus_baseline,effect,OLL,ALA,1.0,0.0300825573503971,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,DVB,SIB,1.0,0.0300802644342184,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,IL2,AIB,1.0,0.0300785899162292,0,18
endpoint_mean,baseline,effect,ALA,ASG,1.0,0.0300783552229404,0,24
endpoint_log_sd,baseline,lag_minus_1,RMF,ADE,1.0,0.0300780646502971,0,18
endpoint_log_sd,baseline,effect,SAA,PHA,1.0,0.0300776921212673,0,24
endpoint_mean,onset_minus_baseline,effect,PVT,PVN,1.0,0.030076777562499,0,24
endpoint_log_sd,baseline,effect,AVK,CEP,1.0,0.0300762560218572,0,24
endpoint_log_sd,onset_minus_baseline,effect,URA,ALA,1.0,0.0300758369266986,0,24
endpoint_mean,baseline,effect,AIA,DVB,1.0,0.0300755389034748,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,IL2,RMG,1.0,0.0300753060728311,0,18
endpoint_mean,baseline,effect,ASJ,RME,1.0,0.0300728678703308,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,URB,ADE,1.0,0.0300708226859569,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,AQR,URX,1.0,0.0300696790218353,0,18
endpoint_mean,onset_minus_baseline,effect,OLL,RIM,1.0,0.0300685856491327,0,24
endpoint_log_sd,baseline,effect,RMH,SAB,1.0,0.0300681944936513,0,24
endpoint_log_sd,onset_minus_baseline,effect,RIS,AIM,1.0,0.030067890882492,0,24
endpoint_log_sd,baseline,lag_minus_1,AQR,PHC,1.0,0.0300678312778472,0,18
endpoint_log_sd,baseline,effect,PVN,SMB,1.0,0.0300674103200435,0,24
endpoint_mean,baseline,lag_minus_1,PHB,RMD,1.0,0.0300673358142375,0,18
endpoint_mean,onset_minus_baseline,effect,PVP,AFD,1.0,0.0300661921501159,0,24
endpoint_log_sd,baseline,lag_minus_1,PVR,RIS,1.0,0.0300658382475376,0,18
endpoint_log_sd,baseline,lag_minus_1,PVN,ADF,1.0,0.0300634615123271,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,AVJ,RIR,1.0,0.0300623290240764,0,18
endpoint_log_sd,baseline,effect,AQR,RIR,1.0,0.030061025172472,0,24
endpoint_log_sd,onset_minus_baseline,effect,AIA,RIH,1.0,0.0300609823316335,0,24
endpoint_log_sd,baseline,effect,PVN,URX,1.0,0.0300605539232492,0,24
endpoint_mean,onset_minus_baseline,effect,PVT,AIM,1.0,0.0300593432039022,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,IL2,DVB,1.0,0.0300586111843585,0,18
endpoint_mean,baseline,lag_minus_1,CEP,RIP,1.0,0.0300583876669406,0,18
endpoint_mean,onset_minus_baseline,effect,LUA,PVN,1.0,0.030056795105338,0,24
endpoint_log_sd,baseline,lag_minus_1,URB,AWB,1.0,0.030055021867156,0,18
endpoint_mean,baseline,effect,PVC,AVH,1.0,0.0300549454987049,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,AUA,ALA,1.0,0.0300543960183858,0,18
endpoint_mean,baseline,lag_minus_1,AUA,RIM,1.0,0.0300533529371023,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RMH,AIA,1.0,0.0300528053194284,0,18
endpoint_log_sd,baseline,effect,RIH,RIC,1.0,0.0300508979707956,0,24
endpoint_mean,onset_minus_baseline,effect,IL1,ADA,1.0,0.0300490073859691,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVC,OLL,1.0,0.0300462059676647,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,PHC,PVQ,1.0,0.0300429761409759,0,18
endpoint_mean,baseline,effect,DVA,AVB,1.0,0.0300402697175741,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,ASG,AQR,1.0,0.0300398208200931,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PLN,ASI,1.0,0.030039170756936,0,18
endpoint_log_sd,onset_minus_baseline,effect,RIP,AUA,1.0,0.0300368461757898,0,24
endpoint_log_sd,onset_minus_baseline,effect,PVR,RME,1.0,0.03003666177392,0,24
endpoint_mean,baseline,effect,AVK,AWA,1.0,0.0300363693386316,0,24
endpoint_mean,onset_minus_baseline,effect,PLN,PVC,1.0,0.0300352461636066,0,24
endpoint_mean,baseline,lag_minus_1,RIS,RIH,1.0,0.03003466501832,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,ADA,SAA,1.0,0.030034402385354,0,18
endpoint_log_sd,onset_minus_baseline,effect,ALA,RIP,1.0,0.0300338957458734,0,24
endpoint_log_sd,baseline,lag_minus_1,PHB,PVR,1.0,0.0300332847982645,0,18
endpoint_log_sd,baseline,effect,URA,CEP,1.0,0.0300323609262704,0,24
endpoint_log_sd,baseline,effect,PHB,PVT,1.0,0.0300316866487264,0,24
endpoint_log_sd,baseline,lag_minus_1,IL1,SAB,1.0,0.0300306677818298,0,18
endpoint_log_sd,baseline,lag_minus_1,RMF,SMD,1.0,0.0300305541604757,0,18
endpoint_log_sd,baseline,lag_minus_1,IL2,IL1,1.0,0.030029684305191,0,18
endpoint_log_sd,baseline,effect,PVP,AWA,1.0,0.0300289448350667,0,24
endpoint_mean,baseline,lag_minus_1,ASG,URX,1.0,0.0300287809222936,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,ADA,AQR,1.0,0.0300275646150112,0,18
endpoint_log_sd,onset_minus_baseline,effect,SAA,RIA,1.0,0.0300271324813365,0,24
endpoint_mean,baseline,effect,PVP,SIA,1.0,0.0300253983587026,0,24
endpoint_log_sd,onset_minus_baseline,effect,SMD,PVW,1.0,0.0300253629684448,0,24
endpoint_log_sd,baseline,lag_minus_1,PVR,RMD,1.0,0.0300250388681888,0,18
endpoint_mean,baseline,effect,AQR,PVC,1.0,0.0300242714583873,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,AIN,FLP,1.0,0.0300232265144586,0,18
endpoint_mean,onset_minus_baseline,effect,FLP,RID,1.0,0.0300222542136907,0,24
endpoint_log_sd,baseline,lag_minus_1,PLN,RIP,1.0,0.0300215445458889,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,URA,RIV,1.0,0.0300206802785396,0,18
endpoint_log_sd,baseline,effect,SMD,RIR,1.0,0.0300203748047351,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,PVT,PVN,1.0,0.0300200134515762,0,18
endpoint_log_sd,onset_minus_baseline,effect,AIN,RME,1.0,0.0300198849290609,0,24
endpoint_log_sd,onset_minus_baseline,effect,URB,PVQ,1.0,0.0300193466246128,0,24
endpoint_mean,baseline,lag_minus_1,AUA,AWC,1.0,0.030019212514162,0,18
endpoint_log_sd,onset_minus_baseline,effect,PVW,ASH,1.0,0.0300187580287456,0,24
endpoint_log_sd,baseline,lag_minus_1,DVC,SMB,1.0,0.0300186816602945,0,18
endpoint_mean,onset_minus_baseline,effect,PVP,URY,1.0,0.0300183445215225,0,24
endpoint_log_sd,onset_minus_baseline,effect,CEP,PVC,1.0,0.0300178527832031,0,24
endpoint_log_sd,onset_minus_baseline,effect,LUA,ASK,1.0,0.0300168879330158,0,24
endpoint_log_sd,baseline,effect,SMB,ASK,1.0,0.0300168506801128,0,24
endpoint_log_sd,baseline,lag_minus_1,PVW,SIB,1.0,0.030016791075468,0,18
endpoint_mean,baseline,lag_minus_1,CEP,ASH,1.0,0.0300151202827692,0,18
endpoint_mean,onset_minus_baseline,effect,AIM,RIH,1.0,0.0300135556608438,0,24
endpoint_log_sd,baseline,lag_minus_1,CEP,OLQ,1.0,0.0300133172422647,0,18
endpoint_log_sd,onset_minus_baseline,effect,AVD,AVK,1.0,0.030011910945177,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,RIA,PLN,1.0,0.0300111137330532,0,18
endpoint_log_sd,baseline,effect,AIY,RIB,1.0,0.0300108138471841,0,24
endpoint_log_sd,onset_minus_baseline,effect,ASG,AIB,1.0,0.0300103779882192,0,24
endpoint_log_sd,baseline,effect,SAA,ADE,1.0,0.0300099048763513,0,24
endpoint_mean,onset_minus_baseline,effect,AVJ,IL1,1.0,0.03000951372087,0,24
endpoint_log_sd,baseline,lag_minus_1,OLL,PVR,1.0,0.03000926412642,0,18
endpoint_log_sd,onset_minus_baseline,effect,DVB,RIR,1.0,0.0300078894942998,0,24
endpoint_mean,onset_minus_baseline,effect,AIZ,IL1,1.0,0.0300075951963663,0,24
endpoint_log_sd,baseline,effect,RID,PVQ,1.0,0.0300067961215972,0,24
endpoint_log_sd,baseline,effect,DVB,PHC,1.0,0.0300066880881786,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,AIM,AVH,1.0,0.0300064831972122,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AVD,RIR,1.0,0.0300059579312801,0,18
endpoint_mean,baseline,lag_minus_1,CEP,RIC,1.0,0.0300059206783771,0,18
endpoint_log_sd,onset_minus_baseline,effect,FLP,IL1,1.0,0.0300051756203174,0,24
endpoint_mean,baseline,lag_minus_1,ASJ,PVN,1.0,0.0300045795738697,0,18
endpoint_mean,baseline,lag_minus_1,AIZ,AVD,1.0,0.0300029870122671,0,18
endpoint_log_sd,baseline,lag_minus_1,ADA,AVJ,1.0,0.0300028957426548,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,PVT,RIV,1.0,0.0300009734928607,0,18
endpoint_mean,onset_minus_baseline,effect,LUA,ADA,1.0,0.0300004892051219,0,24
endpoint_log_sd,baseline,effect,IL2,ASE,1.0,0.0299959145486354,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,PHC,URB,1.0,0.0299944523721933,0,18
endpoint_log_sd,baseline,lag_minus_1,DVA,AIM,1.0,0.0299940202385187,0,18
endpoint_log_sd,baseline,effect,PVN,RID,1.0,0.0299915373325347,0,24
endpoint_log_sd,baseline,lag_minus_1,CEP,ADL,1.0,0.0299905780702829,0,18
endpoint_log_sd,baseline,effect,AQR,CEP,1.0,0.0299894753843545,0,24
endpoint_log_sd,baseline,lag_minus_1,AVD,RME,1.0,0.0299881435930728,0,18
endpoint_mean,baseline,effect,AVK,ASE,1.0,0.0299872662872076,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,RID,AWB,1.0,0.0299871675670146,0,18
endpoint_log_sd,onset_minus_baseline,effect,PVN,ASK,1.0,0.0299871414899826,0,24
endpoint_log_sd,baseline,effect,SMB,AWB,1.0,0.0299868378788232,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,PLN,AWA,1.0,0.0299857053905725,0,18
endpoint_mean,onset_minus_baseline,effect,RIS,RMF,1.0,0.0299854818731546,0,24
endpoint_mean,baseline,lag_minus_1,RIC,RIV,1.0,0.0299841966480016,0,18
endpoint_log_sd,baseline,effect,URX,RIV,1.0,0.0299841612577438,0,24
endpoint_log_sd,baseline,effect,DVB,URY,1.0,0.0299828741699457,0,24
endpoint_mean,baseline,effect,SAA,AVK,1.0,0.0299818702042102,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVR,AIZ,1.0,0.029981505125761,0,18
endpoint_log_sd,onset_minus_baseline,effect,AQR,ASH,1.0,0.0299798361957073,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,ADA,RMH,1.0,0.0299794487655162,0,18
endpoint_mean,onset_minus_baseline,effect,RMD,ASH,1.0,0.0299786925315856,0,24
endpoint_log_sd,onset_minus_baseline,effect,LUA,PVP,1.0,0.0299764424562454,0,24
endpoint_mean,onset_minus_baseline,lag_minus_1,URX,RIV,1.0,0.0299762394279241,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SIA,FLP,1.0,0.0299717634916305,0,18
endpoint_log_sd,onset_minus_baseline,lag_minus_1,SAA,AIM,1.0,0.0299715399742126,0,18
endpoint_mean,onset_minus_baseline,lag_minus_1,FLP,IL1,1.0,0.0299710482358932,0,18
endpoint_mean,baseline,effect,AVK,RIA,1.0,0.0299680177122354,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,PVR,RIR,1.0,0.0299677997827529,0,18
endpoint_mean,onset_minus_baseline,effect,ASK,LUA,1.0,0.0299661867320537,0,24
endpoint_log_sd,onset_minus_baseline,lag_minus_1,AIY,PQR,1.0,0.029965603724122,0,18
endpoint_log_sd,baseline,lag_minus_1,RMD,ALN,1.0,0.0299652963876724,0,18
endpoint_mean,onset_minus_baseline,effect,OLL,RME,1.0,0.0299650616943836,0,24
