cohort,channel,context,lag,horizon,comparison,scope,n_edges,spearman,rmse,sign_agreement
historical80,endpoint_mean,state_average,16,32,direct_N4096,all,6320,0.7957264580369371,0.03911146,0.8014240506329114
historical80,endpoint_mean,state_average,16,32,direct_N4096,strong,4503,0.7837951949434737,0.035623413,0.8034643570952699
historical80,endpoint_mean,baseline,1,1,generator_0_vs_1,all,6320,0.5152988697166752,0.048583888,0.6848101265822785
historical80,endpoint_mean,baseline,1,1,generator_0_vs_1,strong,4503,0.5606760895705577,0.0420964,0.6993115700644015
historical80,endpoint_mean,baseline,1,1,generator_0_vs_2,all,6320,0.52755148117122,0.047783893,0.6977848101265823
historical80,endpoint_mean,baseline,1,1,generator_0_vs_2,strong,4503,0.5429961537122966,0.043050762,0.6973129025094381
historical80,endpoint_mean,baseline,1,1,generator_1_vs_2,all,6320,0.5401163333047543,0.046706583,0.694620253164557
historical80,endpoint_mean,baseline,1,1,generator_1_vs_2,strong,4503,0.5554352927769329,0.042009924,0.6946480124361537
historical80,endpoint_mean,baseline,1,1,independent_MC,all,6320,0.7091948412051923,0.038253102,0.7677215189873418
historical80,endpoint_mean,baseline,1,1,independent_MC,strong,4503,0.7388748934626888,0.03272044,0.7759271596713302
historical80,endpoint_mean,baseline,1,1,direct_N4096,all,6320,0.6297072084266121,0.04609063,0.7403481012658227
historical80,endpoint_mean,baseline,1,1,direct_N4096,strong,4503,0.6500595150925619,0.041355092,0.746613368865201
historical80,endpoint_mean,baseline,1,2,generator_0_vs_1,all,6320,0.5352582525309922,0.048124224,0.6935126582278481
historical80,endpoint_mean,baseline,1,2,generator_0_vs_1,strong,4503,0.5762659855274287,0.041717198,0.7055296469020653
historical80,endpoint_mean,baseline,1,2,generator_0_vs_2,all,6320,0.5504068291008103,0.047088325,0.7075949367088608
historical80,endpoint_mean,baseline,1,2,generator_0_vs_2,strong,4503,0.5638383108797717,0.042395696,0.7081945369753497
historical80,endpoint_mean,baseline,1,2,generator_1_vs_2,all,6320,0.5623084920087554,0.04610435,0.7045886075949367
historical80,endpoint_mean,baseline,1,2,generator_1_vs_2,strong,4503,0.5758629176319023,0.041434173,0.7015323117921386
historical80,endpoint_mean,baseline,1,2,independent_MC,all,6320,0.725200626946488,0.037588034,0.776740506329114
historical80,endpoint_mean,baseline,1,2,independent_MC,strong,4503,0.7531558462957789,0.032046802,0.782145236508994
historical80,endpoint_mean,baseline,1,2,direct_N4096,all,6320,0.6295406669091848,0.047217652,0.7416139240506329
historical80,endpoint_mean,baseline,1,2,direct_N4096,strong,4503,0.6484636320357028,0.042251527,0.7450588496557851
historical80,endpoint_mean,baseline,1,4,generator_0_vs_1,all,6320,0.5712707934807113,0.047054816,0.7072784810126582
historical80,endpoint_mean,baseline,1,4,generator_0_vs_1,strong,4503,0.6069762429731719,0.04088987,0.7192982456140351
historical80,endpoint_mean,baseline,1,4,generator_0_vs_2,all,6320,0.5869712043319358,0.045779064,0.720253164556962
historical80,endpoint_mean,baseline,1,4,generator_0_vs_2,strong,4503,0.5984324553969191,0.04117344,0.7179658005773929
historical80,endpoint_mean,baseline,1,4,generator_1_vs_2,all,6320,0.598038673536429,0.044960413,0.7193037974683544
historical80,endpoint_mean,baseline,1,4,generator_1_vs_2,strong,4503,0.6107154779892277,0.04033728,0.7192982456140351
historical80,endpoint_mean,baseline,1,4,independent_MC,all,6320,0.7531901705075636,0.03617598,0.7887658227848101
historical80,endpoint_mean,baseline,1,4,independent_MC,strong,4503,0.7778232520200944,0.030898556,0.7976904286031534
historical80,endpoint_mean,baseline,1,4,direct_N4096,all,6320,0.6345945753444998,0.049227986,0.7439873417721519
historical80,endpoint_mean,baseline,1,4,direct_N4096,strong,4503,0.6600232344467829,0.043917377,0.75194314901177
historical80,endpoint_mean,baseline,1,8,generator_0_vs_1,all,6320,0.6228857180937665,0.04627505,0.7259493670886076
historical80,endpoint_mean,baseline,1,8,generator_0_vs_1,strong,4503,0.6506219523369764,0.040421072,0.7339551410170997
historical80,endpoint_mean,baseline,1,8,generator_0_vs_2,all,6320,0.6353640869490006,0.04477915,0.730379746835443
historical80,endpoint_mean,baseline,1,8,generator_0_vs_2,strong,4503,0.6432550093410497,0.040198132,0.7288474350433045
historical80,endpoint_mean,baseline,1,8,generator_1_vs_2,all,6320,0.6466571578849383,0.044057127,0.7348101265822785
historical80,endpoint_mean,baseline,1,8,generator_1_vs_2,strong,4503,0.6583265471248902,0.039293576,0.7381745502998002
historical80,endpoint_mean,baseline,1,8,independent_MC,all,6320,0.7960741064267696,0.0341433,0.8094936708860759
historical80,endpoint_mean,baseline,1,8,independent_MC,strong,4503,0.8149268239537182,0.029299505,0.8152342882522763
historical80,endpoint_mean,baseline,1,8,direct_N4096,all,6320,0.6408405220845337,0.05285272,0.7419303797468354
historical80,endpoint_mean,baseline,1,8,direct_N4096,strong,4503,0.659143823522564,0.04802673,0.7448367754830113
historical80,endpoint_mean,baseline,1,16,generator_0_vs_1,all,6320,0.6641646760477226,0.04775315,0.7501582278481013
historical80,endpoint_mean,baseline,1,16,generator_0_vs_1,strong,4503,0.6786825354601198,0.04173989,0.7577170775038863
historical80,endpoint_mean,baseline,1,16,generator_0_vs_2,all,6320,0.6718390712215719,0.045817178,0.7556962025316456
historical80,endpoint_mean,baseline,1,16,generator_0_vs_2,strong,4503,0.673515066860445,0.0406977,0.7539418165667333
historical80,endpoint_mean,baseline,1,16,generator_1_vs_2,all,6320,0.6784325647115939,0.045240756,0.7542721518987342
historical80,endpoint_mean,baseline,1,16,generator_1_vs_2,strong,4503,0.6889352298535294,0.0398899,0.761714412613813
historical80,endpoint_mean,baseline,1,16,independent_MC,all,6320,0.8412993013243483,0.03223414,0.8363924050632912
historical80,endpoint_mean,baseline,1,16,independent_MC,strong,4503,0.8529493915215852,0.027729267,0.8412169664667999
historical80,endpoint_mean,baseline,1,16,direct_N4096,all,6320,0.6300183852627779,0.06136895,0.7441455696202531
historical80,endpoint_mean,baseline,1,16,direct_N4096,strong,4503,0.6424797144408724,0.055905674,0.746613368865201
historical80,endpoint_mean,baseline,1,32,generator_0_vs_1,all,6320,0.6484376488303203,0.05285103,0.7447784810126582
historical80,endpoint_mean,baseline,1,32,generator_0_vs_1,strong,4503,0.6484682509401105,0.045554597,0.7441705529646903
historical80,endpoint_mean,baseline,1,32,generator_0_vs_2,all,6320,0.6656244850129548,0.05004988,0.7462025316455696
historical80,endpoint_mean,baseline,1,32,generator_0_vs_2,strong,4503,0.6627467088399788,0.042904727,0.7475016655562958
historical80,endpoint_mean,baseline,1,32,generator_1_vs_2,all,6320,0.6576264761929621,0.050055556,0.7530063291139241
historical80,endpoint_mean,baseline,1,32,generator_1_vs_2,strong,4503,0.6620452630521141,0.043095823,0.7581612258494337
historical80,endpoint_mean,baseline,1,32,independent_MC,all,6320,0.8737248236216564,0.030576915,0.8549050632911392
historical80,endpoint_mean,baseline,1,32,independent_MC,strong,4503,0.8746376000923629,0.026404727,0.8529868976238063
historical80,endpoint_mean,baseline,1,32,direct_N4096,all,6320,0.5780481707633061,0.07530079,0.7216772151898734
historical80,endpoint_mean,baseline,1,32,direct_N4096,strong,4503,0.5681674651987718,0.068958595,0.7204086164779037
historical80,endpoint_mean,baseline,4,1,generator_0_vs_1,all,6320,0.5733332154769084,0.04773821,0.7061708860759494
historical80,endpoint_mean,baseline,4,1,generator_0_vs_1,strong,4503,0.5897385482361602,0.041636754,0.7124139462580502
historical80,endpoint_mean,baseline,4,1,generator_0_vs_2,all,6320,0.5814416231157323,0.046155725,0.7096518987341772
historical80,endpoint_mean,baseline,4,1,generator_0_vs_2,strong,4503,0.594860059361074,0.040348902,0.7124139462580502
historical80,endpoint_mean,baseline,4,1,generator_1_vs_2,all,6320,0.5914817331821929,0.046255175,0.7034810126582278
historical80,endpoint_mean,baseline,4,1,generator_1_vs_2,strong,4503,0.6104214876478685,0.039950345,0.7055296469020653
historical80,endpoint_mean,baseline,4,1,independent_MC,all,6320,0.754146152613506,0.03523616,0.7811708860759494
historical80,endpoint_mean,baseline,4,1,independent_MC,strong,4503,0.7736564944836622,0.030425878,0.7888074616922052
historical80,endpoint_mean,baseline,4,1,direct_N4096,all,6320,0.6589948181902798,0.04737214,0.7512658227848101
historical80,endpoint_mean,baseline,4,1,direct_N4096,strong,4503,0.6800644354105453,0.041755956,0.7574950033311126
historical80,endpoint_mean,baseline,4,2,generator_0_vs_1,all,6320,0.5896119717698728,0.047289625,0.7132911392405064
historical80,endpoint_mean,baseline,4,2,generator_0_vs_1,strong,4503,0.6049082120775885,0.041283596,0.7192982456140351
historical80,endpoint_mean,baseline,4,2,generator_0_vs_2,all,6320,0.5968260380847215,0.045702547,0.720886075949367
historical80,endpoint_mean,baseline,4,2,generator_0_vs_2,strong,4503,0.6084071463940413,0.0400295,0.7217410615145459
historical80,endpoint_mean,baseline,4,2,generator_1_vs_2,all,6320,0.607790776982546,0.045829967,0.7161392405063292
historical80,endpoint_mean,baseline,4,2,generator_1_vs_2,strong,4503,0.6244155542551926,0.03964744,0.7177437264046191
historical80,endpoint_mean,baseline,4,2,independent_MC,all,6320,0.7678244656215456,0.03456595,0.7892405063291139
historical80,endpoint_mean,baseline,4,2,independent_MC,strong,4503,0.7863392024997049,0.029894227,0.795025538529869
historical80,endpoint_mean,baseline,4,2,direct_N4096,all,6320,0.660565650980278,0.04808845,0.7455696202531645
historical80,endpoint_mean,baseline,4,2,direct_N4096,strong,4503,0.6789270557293121,0.042502336,0.7477237397290695
historical80,endpoint_mean,baseline,4,4,generator_0_vs_1,all,6320,0.6155657375183113,0.04683374,0.729746835443038
historical80,endpoint_mean,baseline,4,4,generator_0_vs_1,strong,4503,0.628341138834995,0.04095924,0.7324006218076837
historical80,endpoint_mean,baseline,4,4,generator_0_vs_2,all,6320,0.6206993244117247,0.04526622,0.728006329113924
historical80,endpoint_mean,baseline,4,4,generator_0_vs_2,strong,4503,0.6293535734186215,0.039739482,0.7286253608705308
historical80,endpoint_mean,baseline,4,4,generator_1_vs_2,all,6320,0.6330036965428849,0.045400638,0.7283227848101266
historical80,endpoint_mean,baseline,4,4,generator_1_vs_2,strong,4503,0.647149777962712,0.03938028,0.7306240284254941
historical80,endpoint_mean,baseline,4,4,independent_MC,all,6320,0.789615531818232,0.03361804,0.8023734177215189
historical80,endpoint_mean,baseline,4,4,independent_MC,strong,4503,0.8060833819537696,0.029117746,0.8052409504774595
historical80,endpoint_mean,baseline,4,4,direct_N4096,all,6320,0.661672807203814,0.050106425,0.7492088607594937
historical80,endpoint_mean,baseline,4,4,direct_N4096,strong,4503,0.6813634087997225,0.044299267,0.7550521874306019
historical80,endpoint_mean,baseline,4,8,generator_0_vs_1,all,6320,0.6465764650715833,0.046850715,0.7389240506329114
historical80,endpoint_mean,baseline,4,8,generator_0_vs_1,strong,4503,0.6564463228059713,0.04094445,0.739062846990895
historical80,endpoint_mean,baseline,4,8,generator_0_vs_2,all,6320,0.6498499775873932,0.04521753,0.7427215189873417
historical80,endpoint_mean,baseline,4,8,generator_0_vs_2,strong,4503,0.6554573488059187,0.039746713,0.7443926271374639
historical80,endpoint_mean,baseline,4,8,generator_1_vs_2,all,6320,0.6633460069380716,0.045455907,0.745253164556962
historical80,endpoint_mean,baseline,4,8,generator_1_vs_2,strong,4503,0.6731544851561025,0.039531488,0.7481678880746169
historical80,endpoint_mean,baseline,4,8,independent_MC,all,6320,0.820891125832084,0.032296788,0.8204113924050633
historical80,endpoint_mean,baseline,4,8,independent_MC,strong,4503,0.8348766396468642,0.027987154,0.8252276260270931
historical80,endpoint_mean,baseline,4,8,direct_N4096,all,6320,0.6577446230837676,0.053541034,0.7441455696202531
historical80,endpoint_mean,baseline,4,8,direct_N4096,strong,4503,0.6788671988286246,0.04796114,0.7486120364201644
historical80,endpoint_mean,baseline,4,16,generator_0_vs_1,all,6320,0.6666415503719919,0.048365,0.7457278481012658
historical80,endpoint_mean,baseline,4,16,generator_0_vs_1,strong,4503,0.6730231947425066,0.04178519,0.7459471463468799
historical80,endpoint_mean,baseline,4,16,generator_0_vs_2,all,6320,0.670761500037953,0.04662192,0.7484177215189873
historical80,endpoint_mean,baseline,4,16,generator_0_vs_2,strong,4503,0.6708369148778535,0.0406446,0.7461692205196535
historical80,endpoint_mean,baseline,4,16,generator_1_vs_2,all,6320,0.6840093293796825,0.046726044,0.757120253164557
historical80,endpoint_mean,baseline,4,16,generator_1_vs_2,strong,4503,0.6871050779459098,0.040523995,0.7634910059960026
historical80,endpoint_mean,baseline,4,16,independent_MC,all,6320,0.8550026973003193,0.031012423,0.8438291139240506
historical80,endpoint_mean,baseline,4,16,independent_MC,strong,4503,0.8623498094661257,0.026803015,0.845658449922274
historical80,endpoint_mean,baseline,4,16,direct_N4096,all,6320,0.6456781286281905,0.06025939,0.7525316455696203
historical80,endpoint_mean,baseline,4,16,direct_N4096,strong,4503,0.6600407230684796,0.053539928,0.75793915167666
historical80,endpoint_mean,baseline,4,32,generator_0_vs_1,all,6320,0.6449078973392862,0.052650824,0.7469936708860759
historical80,endpoint_mean,baseline,4,32,generator_0_vs_1,strong,4503,0.6486717938365028,0.043685418,0.7486120364201644
historical80,endpoint_mean,baseline,4,32,generator_0_vs_2,all,6320,0.6519695414420797,0.050740764,0.7484177215189873
historical80,endpoint_mean,baseline,4,32,generator_0_vs_2,strong,4503,0.6378391543881873,0.04272015,0.7410615145458583
historical80,endpoint_mean,baseline,4,32,generator_1_vs_2,all,6320,0.6612904666949977,0.050595384,0.7492088607594937
historical80,endpoint_mean,baseline,4,32,generator_1_vs_2,strong,4503,0.6557503088686069,0.04252302,0.7543859649122807
historical80,endpoint_mean,baseline,4,32,independent_MC,all,6320,0.8715002269743745,0.030401632,0.857120253164557
historical80,endpoint_mean,baseline,4,32,independent_MC,strong,4503,0.8699249743465038,0.026120381,0.854763491005996
historical80,endpoint_mean,baseline,4,32,direct_N4096,all,6320,0.6010314695508007,0.0735397,0.7186708860759494
historical80,endpoint_mean,baseline,4,32,direct_N4096,strong,4503,0.6011323631922584,0.06532159,0.717077503886298
historical80,endpoint_mean,baseline,8,1,generator_0_vs_1,all,6320,0.6130970498808342,0.04748764,0.7319620253164557
historical80,endpoint_mean,baseline,8,1,generator_0_vs_1,strong,4503,0.6359912182183962,0.04137626,0.7410615145458583
historical80,endpoint_mean,baseline,8,1,generator_0_vs_2,all,6320,0.622007377217151,0.046607815,0.7292721518987342
historical80,endpoint_mean,baseline,8,1,generator_0_vs_2,strong,4503,0.6389741652344608,0.040486943,0.7372862536087053
historical80,endpoint_mean,baseline,8,1,generator_1_vs_2,all,6320,0.6273985627799242,0.04743436,0.7333860759493671
historical80,endpoint_mean,baseline,8,1,generator_1_vs_2,strong,4503,0.6427501889587288,0.04136015,0.7377304019542528
historical80,endpoint_mean,baseline,8,1,independent_MC,all,6320,0.7775564449139413,0.035160605,0.803006329113924
historical80,endpoint_mean,baseline,8,1,independent_MC,strong,4503,0.8022141028900057,0.029786235,0.8092382855873862
historical80,endpoint_mean,baseline,8,1,direct_N4096,all,6320,0.6426253841736539,0.052047856,0.745253164556962
historical80,endpoint_mean,baseline,8,1,direct_N4096,strong,4503,0.6731408039820495,0.04436501,0.7528314457028648
historical80,endpoint_mean,baseline,8,2,generator_0_vs_1,all,6320,0.6199165304600035,0.047504954,0.7357594936708861
historical80,endpoint_mean,baseline,8,2,generator_0_vs_1,strong,4503,0.6420598882080409,0.041422594,0.7417277370641794
historical80,endpoint_mean,baseline,8,2,generator_0_vs_2,all,6320,0.6311919518106595,0.046502654,0.7333860759493671
historical80,endpoint_mean,baseline,8,2,generator_0_vs_2,strong,4503,0.6474747742146656,0.04042012,0.7392849211636686
historical80,endpoint_mean,baseline,8,2,generator_1_vs_2,all,6320,0.6349269063620049,0.047429267,0.7349683544303798
historical80,endpoint_mean,baseline,8,2,generator_1_vs_2,strong,4503,0.649609346772746,0.041357618,0.7395069953364424
historical80,endpoint_mean,baseline,8,2,independent_MC,all,6320,0.7864547429564158,0.03474408,0.8104430379746835
