generator_id,model_name,metric_id,estimand,noise_sigma_standardized,centering,median,q25,q75,n
g4_separated_modes,diffusion_legacy,response_score_nrmse,noisy,0.12,none,0.4087497525707703,0.39732610479513525,0.4162575657616613,8
g4_separated_modes,diffusion_legacy,samples_per_second,approximate_clean_sampler,,none,39217.18231917115,36275.9746669219,39812.88596423555,8
g4_separated_modes,diffusion_legacy,tangent_absolute_rms,noisy,0.12,model_samples,0.37142634127476337,0.36326089893724445,0.40198901620792515,8
g4_separated_modes,diffusion_legacy,tangent_absolute_rms,noisy,0.12,none,0.3661637105966187,0.3402463813540765,0.3772140677880765,8
g4_separated_modes,diffusion_legacy,tangent_absolute_rms,noisy,0.12,oracle_samples,0.3094206351540174,0.29098227165285706,0.3257485311098755,8
g4_separated_modes,diffusion_legacy,tangent_cosine,noisy,0.12,model_samples,0.6618233689442232,0.6388121770687788,0.681749974274295,8
g4_separated_modes,diffusion_legacy,tangent_cosine,noisy,0.12,none,0.6416724310799571,0.5618458803210258,0.6686783168150308,8
g4_separated_modes,diffusion_legacy,tangent_cosine,noisy,0.12,oracle_samples,0.7483799406965425,0.7266317675002248,0.7634448105784852,8
g4_separated_modes,diffusion_legacy,tangent_eval_ms_per_example,noisy,0.12,oracle_samples,0.13249707035356545,0.12986783985979847,0.13991470689234112,8
g4_separated_modes,diffusion_legacy,tangent_nrmse,noisy,0.12,model_samples,1.1658825323605715,1.0674266667866352,1.1985663789509586,8
g4_separated_modes,diffusion_legacy,tangent_nrmse,noisy,0.12,none,1.0973688839174163,1.030639403187573,1.1329329932787595,8
g4_separated_modes,diffusion_legacy,tangent_nrmse,noisy,0.12,oracle_samples,0.9268941121115175,0.8807510927024511,0.9623074241967059,8
g4_separated_modes,flow_matching,energy_score_fair,clean,,none,2.300690928751261,2.2760256581882627,2.3258685218114103,8
g4_separated_modes,flow_matching,energy_score_v,clean,,none,2.334501518994326,2.3107534096711646,2.360994831279918,8
