law,delta,generator_id,model_name,method,metric_id,median,q25,q75,n
clean,0.12,g4_low_rank_mixture,gaussian_nll,signed_classifier,channel_readout_nrmse,0.8583261405447963,0.7331821115190776,0.9725974297344556,8
clean,0.12,g4_low_rank_mixture,gaussian_nll,signed_classifier,witness_nrmse,0.8425652825438943,0.794158724988623,0.877181218442927,8
clean,0.12,g4_low_rank_mixture,gaussian_nll,signed_riesz_dictionary,channel_readout_nrmse,4.609251232184285,4.353307394185783,5.186218551264679,8
clean,0.12,g4_low_rank_mixture,gaussian_nll,signed_riesz_dictionary,witness_nrmse,7.927191810985912,6.4339132021258845,8.09972693012288,8
clean,0.12,g4_low_rank_mixture,mean,direct_coupled_samples,channel_readout_nrmse,0.7009693444589223,0.6890657306408617,0.7204673129600452,8
clean,0.12,g4_low_rank_mixture,mean,signed_classifier,channel_readout_nrmse,0.8845301004657284,0.6176226652929688,1.058853078265031,8
clean,0.12,g4_low_rank_mixture,mean,signed_classifier,witness_nrmse,0.8526876437997957,0.6967520161250188,0.9475335960304525,8
clean,0.12,g4_low_rank_mixture,mean,signed_riesz_dictionary,channel_readout_nrmse,4.478433562831471,3.635102885611945,4.800617972932455,8
clean,0.12,g4_low_rank_mixture,mean,signed_riesz_dictionary,witness_nrmse,6.1973415529361064,6.158387219935045,6.640295232473756,8
clean,0.12,g4_low_rank_mixture,oracle_predictive_law,direct_coupled_samples,channel_readout_nrmse,0.48561296567667406,0.4329522405531917,0.5214602079929282,4
clean,0.12,g4_low_rank_mixture,oracle_predictive_law,oracle_finite_witness,channel_readout_nrmse,0.4074372664383718,0.3764237020710571,0.4650748773476525,4
clean,0.12,g4_low_rank_mixture,oracle_predictive_law,oracle_finite_witness,witness_nrmse,0.0,0.0,0.0,4
clean,0.12,g4_low_rank_mixture,oracle_predictive_law,oracle_infinitesimal_tangent,channel_readout_nrmse,0.40724035332257874,0.37621152469817737,0.4666003949503517,4
clean,0.12,g4_low_rank_mixture,oracle_predictive_law,oracle_infinitesimal_tangent,witness_nrmse,0.01257715057825735,0.011611183690805625,0.012906257586229375,4
clean,0.12,g4_low_rank_mixture,oracle_predictive_law,signed_classifier,channel_readout_nrmse,0.547761376164388,0.5079707174335102,0.587106158285176,4
clean,0.12,g4_low_rank_mixture,oracle_predictive_law,signed_classifier,witness_nrmse,0.5952310106086206,0.5560854838012496,0.6403009783932511,4
clean,0.12,g4_low_rank_mixture,oracle_predictive_law,signed_riesz_dictionary,channel_readout_nrmse,0.9780495980260433,0.7943543542340665,1.1496718707795062,4
clean,0.12,g4_low_rank_mixture,oracle_predictive_law,signed_riesz_dictionary,witness_nrmse,4.306283383104171,4.10513671631166,4.459125811985982,4
clean,0.12,g4_low_rank_mixture,ratio_critic,central_model_log_ratio,channel_readout_nrmse,0.4500253914686785,0.4030420120237315,0.5100172365458011,8
clean,0.12,g4_low_rank_mixture,ratio_critic,central_model_log_ratio,witness_nrmse,0.3421052440103045,0.31032095972839346,0.35034470721098954,8
clean,0.12,g4_low_rank_mixture,ratio_critic,history_tangent_finite_target,channel_readout_nrmse,0.45226875690373836,0.4042248736596381,0.5116888760814134,8
clean,0.12,g4_low_rank_mixture,ratio_critic,history_tangent_finite_target,witness_nrmse,0.3461902132317469,0.31680599654476416,0.35341369834187886,8
clean,0.12,g5_near_manifold,affine_flow,central_model_log_ratio,channel_readout_nrmse,0.7050489914808679,0.5893672197463447,0.7900733643063054,8
clean,0.12,g5_near_manifold,affine_flow,central_model_log_ratio,witness_nrmse,0.917523702693242,0.886370457306769,0.9962338505839216,8
clean,0.12,g5_near_manifold,affine_flow,direct_coupled_samples,channel_readout_nrmse,0.7846072695553239,0.7138381161490083,0.8211766548884025,8
clean,0.12,g5_near_manifold,affine_flow,history_tangent_finite_target,channel_readout_nrmse,0.7151112408751222,0.5824751200659705,0.8310103286329305,8
clean,0.12,g5_near_manifold,affine_flow,history_tangent_finite_target,witness_nrmse,0.9226094260931128,0.8910779467871932,1.0044595288072977,8
clean,0.12,g5_near_manifold,affine_flow,signed_classifier,channel_readout_nrmse,0.6792010435482952,0.569827487895188,0.7550140211262336,8
clean,0.12,g5_near_manifold,affine_flow,signed_classifier,witness_nrmse,0.8561589610784319,0.8189382288743778,0.865875741847683,8
clean,0.12,g5_near_manifold,affine_flow,signed_riesz_dictionary,channel_readout_nrmse,19.386518645090664,15.38940579768368,26.47149540493806,8
clean,0.12,g5_near_manifold,affine_flow,signed_riesz_dictionary,witness_nrmse,19.867354709347502,18.894406217498673,22.967243508638905,8
clean,0.12,g5_near_manifold,autoregressive_mdn,central_model_log_ratio,channel_readout_nrmse,0.5693945013076858,0.4870482105981745,0.6342283713146836,8
clean,0.12,g5_near_manifold,autoregressive_mdn,central_model_log_ratio,witness_nrmse,0.8809493216117751,0.868682504401691,0.9316910779938691,8
clean,0.12,g5_near_manifold,autoregressive_mdn,direct_coupled_samples,channel_readout_nrmse,0.6089979601172044,0.5844022361874608,0.6859595678251738,8
clean,0.12,g5_near_manifold,autoregressive_mdn,history_tangent_finite_target,channel_readout_nrmse,0.5629852983096691,0.4882084243973307,0.6491015771044734,8
clean,0.12,g5_near_manifold,autoregressive_mdn,history_tangent_finite_target,witness_nrmse,0.8994165038686857,0.8929351886651042,0.9568458094958614,8
clean,0.12,g5_near_manifold,autoregressive_mdn,signed_classifier,channel_readout_nrmse,0.6257005957925486,0.5818235824016835,0.7230081120840246,8
clean,0.12,g5_near_manifold,autoregressive_mdn,signed_classifier,witness_nrmse,0.8583428563879165,0.8265549203341288,0.8800145865929381,8
clean,0.12,g5_near_manifold,autoregressive_mdn,signed_riesz_dictionary,channel_readout_nrmse,5.219989150480753,4.363800333497864,8.267775989792366,8
clean,0.12,g5_near_manifold,autoregressive_mdn,signed_riesz_dictionary,witness_nrmse,11.921530321004308,9.804119873973365,14.711176745966274,8
clean,0.12,g5_near_manifold,autoregressive_transformer,central_model_log_ratio,channel_readout_nrmse,0.5654613644076023,0.4800115225391972,0.6537027005230152,8
clean,0.12,g5_near_manifold,autoregressive_transformer,central_model_log_ratio,witness_nrmse,0.7860407087815594,0.7409550286542852,0.8357850841485754,8
clean,0.12,g5_near_manifold,autoregressive_transformer,direct_coupled_samples,channel_readout_nrmse,0.6378345303921182,0.5721002817369518,0.7322765373231037,8
clean,0.12,g5_near_manifold,autoregressive_transformer,history_tangent_finite_target,channel_readout_nrmse,0.5842078393178423,0.4601730579581663,0.6807926506639628,8
clean,0.12,g5_near_manifold,autoregressive_transformer,history_tangent_finite_target,witness_nrmse,0.8203048147542503,0.7592563762018864,0.8793089125940559,8
clean,0.12,g5_near_manifold,autoregressive_transformer,signed_classifier,channel_readout_nrmse,0.6453025741982774,0.472992990945735,0.7816141881854088,8
clean,0.12,g5_near_manifold,autoregressive_transformer,signed_classifier,witness_nrmse,0.8554005214042331,0.8015872088934806,0.8742587986696211,8
clean,0.12,g5_near_manifold,autoregressive_transformer,signed_riesz_dictionary,channel_readout_nrmse,5.7330392212850665,4.512349674483472,6.585768431970944,8
clean,0.12,g5_near_manifold,autoregressive_transformer,signed_riesz_dictionary,witness_nrmse,11.825459221050156,9.357039726632891,15.335470029521698,8
clean,0.12,g5_near_manifold,bounded_energy,direct_coupled_samples,channel_readout_nrmse,0.9047370822589996,0.8597318294309446,1.0516679872064163,8
clean,0.12,g5_near_manifold,bounded_energy,history_tangent_finite_target,channel_readout_nrmse,18.04832170230829,13.173303833175723,22.83464636726439,8
clean,0.12,g5_near_manifold,bounded_energy,history_tangent_finite_target,witness_nrmse,24.923838961122115,16.252717687911037,26.827838873114136,8
clean,0.12,g5_near_manifold,bounded_energy,signed_classifier,channel_readout_nrmse,1.1873286550618065,0.7470236743101832,1.5128315848060963,8
clean,0.12,g5_near_manifold,bounded_energy,signed_classifier,witness_nrmse,1.0015181801732878,0.9305128206999644,1.2284577250551383,8
clean,0.12,g5_near_manifold,bounded_energy,signed_riesz_dictionary,channel_readout_nrmse,46.99859923346759,26.097516620603365,84.33773828188605,8
clean,0.12,g5_near_manifold,bounded_energy,signed_riesz_dictionary,witness_nrmse,44.857991112180976,36.23116877270144,58.87385759044326,8
clean,0.12,g5_near_manifold,diffusion_edm,direct_coupled_samples,channel_readout_nrmse,0.6824194488290813,0.5969980889903084,0.7661188975298305,8
clean,0.12,g5_near_manifold,diffusion_edm,signed_classifier,channel_readout_nrmse,0.5893752382278385,0.5017834310891693,0.610242816215598,8
clean,0.12,g5_near_manifold,diffusion_edm,signed_classifier,witness_nrmse,0.8474768047241954,0.7874102963843632,0.868934731880767,8
clean,0.12,g5_near_manifold,diffusion_edm,signed_riesz_dictionary,channel_readout_nrmse,12.234980621913191,9.615160080957585,22.63814282092087,8
clean,0.12,g5_near_manifold,diffusion_edm,signed_riesz_dictionary,witness_nrmse,17.321074476520188,15.029630486828298,20.138455937266542,8
clean,0.12,g5_near_manifold,diffusion_gaussian_anchored,direct_coupled_samples,channel_readout_nrmse,0.7207627562759007,0.6494793131689494,0.8475853108371652,8
clean,0.12,g5_near_manifold,diffusion_gaussian_anchored,signed_classifier,channel_readout_nrmse,0.7839891489626774,0.6108150690829737,0.9517072416216317,8
clean,0.12,g5_near_manifold,diffusion_gaussian_anchored,signed_classifier,witness_nrmse,0.8789188032601922,0.8428366064123181,0.8912997828818692,8
clean,0.12,g5_near_manifold,diffusion_gaussian_anchored,signed_riesz_dictionary,channel_readout_nrmse,17.726940161409793,13.40185249336124,20.69504980694424,8
clean,0.12,g5_near_manifold,diffusion_gaussian_anchored,signed_riesz_dictionary,witness_nrmse,20.883083227643528,15.34513241716962,27.30586311315806,8
clean,0.12,g5_near_manifold,diffusion_legacy,direct_coupled_samples,channel_readout_nrmse,1.0197560686658886,1.0083753275635146,1.033153596265402,8
clean,0.12,g5_near_manifold,diffusion_legacy,signed_classifier,channel_readout_nrmse,1.0028011795134046,0.9906803593363398,1.0063245309708262,8
clean,0.12,g5_near_manifold,diffusion_legacy,signed_classifier,witness_nrmse,0.9996080836041172,0.9972946521421102,1.0013594700849886,8
clean,0.12,g5_near_manifold,diffusion_legacy,signed_riesz_dictionary,channel_readout_nrmse,38.34508581730918,30.95842959207267,48.91046438369358,8
clean,0.12,g5_near_manifold,diffusion_legacy,signed_riesz_dictionary,witness_nrmse,32.85313660594156,26.45900728239124,41.22639009030776,8
clean,0.12,g5_near_manifold,flow_matching,direct_coupled_samples,channel_readout_nrmse,0.6573417661098087,0.49369679668861366,0.737050950998287,8
clean,0.12,g5_near_manifold,flow_matching,signed_classifier,channel_readout_nrmse,0.6924794916422905,0.5792127689996961,0.7912187806410421,8
clean,0.12,g5_near_manifold,flow_matching,signed_classifier,witness_nrmse,0.8386454696311515,0.7938994071025327,0.8768625552469227,8
clean,0.12,g5_near_manifold,flow_matching,signed_riesz_dictionary,channel_readout_nrmse,10.181804360229993,9.602887020510007,11.800621096591406,8
clean,0.12,g5_near_manifold,flow_matching,signed_riesz_dictionary,witness_nrmse,16.38147500601263,14.347027204431026,20.42959563403353,8
clean,0.12,g5_near_manifold,flow_matching_gaussian_source,direct_coupled_samples,channel_readout_nrmse,0.7512880858421458,0.6427605406708329,1.0685829390984531,8
clean,0.12,g5_near_manifold,flow_matching_gaussian_source,signed_classifier,channel_readout_nrmse,0.6604450547556122,0.5850663049351635,0.7912241075039427,8
clean,0.12,g5_near_manifold,flow_matching_gaussian_source,signed_classifier,witness_nrmse,0.8598176807269508,0.8135074971579885,0.8696893625531229,8
clean,0.12,g5_near_manifold,flow_matching_gaussian_source,signed_riesz_dictionary,channel_readout_nrmse,13.807133190375017,10.43094579301992,16.226481448833336,8
clean,0.12,g5_near_manifold,flow_matching_gaussian_source,signed_riesz_dictionary,witness_nrmse,20.46798030241496,16.085729652141765,29.261877418647337,8
clean,0.12,g5_near_manifold,gaussian_dsm,central_model_log_ratio,channel_readout_nrmse,4.465303433813116,3.122501432975051,5.731372719262784,8
clean,0.12,g5_near_manifold,gaussian_dsm,central_model_log_ratio,witness_nrmse,3.7283964959922575,2.590439188725645,4.868364883484667,8
clean,0.12,g5_near_manifold,gaussian_dsm,direct_coupled_samples,channel_readout_nrmse,0.8234350307524654,0.7524424148115967,0.9170853695299579,8
clean,0.12,g5_near_manifold,gaussian_dsm,history_tangent_finite_target,channel_readout_nrmse,16.396217494098018,11.52406370839496,22.9720059354362,8
clean,0.12,g5_near_manifold,gaussian_dsm,history_tangent_finite_target,witness_nrmse,18.15596818031048,12.56919807635086,24.88139499743129,8
clean,0.12,g5_near_manifold,gaussian_dsm,signed_classifier,channel_readout_nrmse,1.4097980322336898,1.0090153968307136,2.111192995317939,8
clean,0.12,g5_near_manifold,gaussian_dsm,signed_classifier,witness_nrmse,1.0708127803592804,0.9467928930945935,1.4529773556446464,8
clean,0.12,g5_near_manifold,gaussian_dsm,signed_riesz_dictionary,channel_readout_nrmse,53.534033145829845,44.876326527091116,75.57240912157306,8
clean,0.12,g5_near_manifold,gaussian_dsm,signed_riesz_dictionary,witness_nrmse,53.082642610191755,39.1721417726149,61.90928831470985,8
clean,0.12,g5_near_manifold,gaussian_nll,central_model_log_ratio,channel_readout_nrmse,4.241797904870704,3.0350443854449165,5.225347418243295,8
clean,0.12,g5_near_manifold,gaussian_nll,central_model_log_ratio,witness_nrmse,3.7016847445696115,2.5870003825217966,4.801127606904939,8
clean,0.12,g5_near_manifold,gaussian_nll,direct_coupled_samples,channel_readout_nrmse,0.7926543419678216,0.7035395443631485,0.9117705569547893,8
clean,0.12,g5_near_manifold,gaussian_nll,history_tangent_finite_target,channel_readout_nrmse,18.962684993479826,13.225309120277885,23.581423217901524,8
clean,0.12,g5_near_manifold,gaussian_nll,history_tangent_finite_target,witness_nrmse,25.792789581027314,16.23937522928293,28.48403263285264,8
clean,0.12,g5_near_manifold,gaussian_nll,signed_classifier,channel_readout_nrmse,1.1111220487714184,0.8155541497195329,1.9226883808196875,8
clean,0.12,g5_near_manifold,gaussian_nll,signed_classifier,witness_nrmse,1.0338610658589666,0.9620412372051769,1.2946171113319043,8
clean,0.12,g5_near_manifold,gaussian_nll,signed_riesz_dictionary,channel_readout_nrmse,48.66591241250869,35.2497312333731,85.96832631792957,8
clean,0.12,g5_near_manifold,gaussian_nll,signed_riesz_dictionary,witness_nrmse,50.87784106975954,37.99466446947544,62.71661497735226,8
clean,0.12,g5_near_manifold,mean,direct_coupled_samples,channel_readout_nrmse,0.8798396449952679,0.8514321646901488,0.9347916324752092,8
clean,0.12,g5_near_manifold,mean,signed_classifier,channel_readout_nrmse,1.371418453646694,0.7180194783586269,1.9298889224342086,8
clean,0.12,g5_near_manifold,mean,signed_classifier,witness_nrmse,1.1526394991887163,0.9457933741804317,1.4187938535625975,8
clean,0.12,g5_near_manifold,mean,signed_riesz_dictionary,channel_readout_nrmse,64.36345187414929,51.49618201243293,82.08764005034503,8
clean,0.12,g5_near_manifold,mean,signed_riesz_dictionary,witness_nrmse,62.19907302986455,45.18763308833651,78.29703268010033,8
clean,0.12,g5_near_manifold,oracle_predictive_law,direct_coupled_samples,channel_readout_nrmse,0.3968008059492619,0.3850803296410625,0.45868954562254227,4
clean,0.12,g5_near_manifold,oracle_predictive_law,oracle_finite_witness,channel_readout_nrmse,0.25637925545758383,0.23519382093454996,0.2935108990675169,4
clean,0.12,g5_near_manifold,oracle_predictive_law,oracle_finite_witness,witness_nrmse,0.0,0.0,0.0,4
clean,0.12,g5_near_manifold,oracle_predictive_law,oracle_infinitesimal_tangent,channel_readout_nrmse,0.25535577748925187,0.2330279354024383,0.2961122156130302,4
clean,0.12,g5_near_manifold,oracle_predictive_law,oracle_infinitesimal_tangent,witness_nrmse,0.12737800554470785,0.05617457399591555,0.20221697869952135,4
clean,0.12,g5_near_manifold,oracle_predictive_law,signed_classifier,channel_readout_nrmse,0.5873499421529765,0.42256897929461934,0.7619164716097588,4
clean,0.12,g5_near_manifold,oracle_predictive_law,signed_classifier,witness_nrmse,0.8191321333675746,0.7951617119783487,0.8409911584930705,4
clean,0.12,g5_near_manifold,oracle_predictive_law,signed_riesz_dictionary,channel_readout_nrmse,1.418334456985725,1.1244853449727223,1.7780910999524506,4
clean,0.12,g5_near_manifold,oracle_predictive_law,signed_riesz_dictionary,witness_nrmse,3.3525265638870154,2.6121903711857097,4.515332099522645,4
clean,0.12,g5_near_manifold,ratio_critic,central_model_log_ratio,channel_readout_nrmse,0.4921784493125849,0.43493028817722124,0.8566273399265258,8
clean,0.12,g5_near_manifold,ratio_critic,central_model_log_ratio,witness_nrmse,0.6387203381376794,0.5584318028966968,0.671449971305053,8
clean,0.12,g5_near_manifold,ratio_critic,history_tangent_finite_target,channel_readout_nrmse,0.5739095966503076,0.47907366288275,0.9197230646224095,8
clean,0.12,g5_near_manifold,ratio_critic,history_tangent_finite_target,witness_nrmse,0.7477619379674771,0.585720639157758,0.8189693079135978,8
clean,0.12,g6_rough,affine_flow,central_model_log_ratio,channel_readout_nrmse,0.7198013259972051,0.5832768862405224,0.7675260619263196,8
clean,0.12,g6_rough,affine_flow,central_model_log_ratio,witness_nrmse,0.8144070982457874,0.7218070662752458,0.8698251632332205,8
clean,0.12,g6_rough,affine_flow,direct_coupled_samples,channel_readout_nrmse,0.66216537742367,0.6119464646753476,0.7403708494525871,8
clean,0.12,g6_rough,affine_flow,history_tangent_finite_target,channel_readout_nrmse,0.7255966494480428,0.5920466597157676,0.7748476861382532,8
clean,0.12,g6_rough,affine_flow,history_tangent_finite_target,witness_nrmse,0.819304260132844,0.7239940737152244,0.8733600803534083,8
clean,0.12,g6_rough,affine_flow,signed_classifier,channel_readout_nrmse,0.540039291796523,0.5142382145538937,0.6098662199201834,8
clean,0.12,g6_rough,affine_flow,signed_classifier,witness_nrmse,0.7093283168096994,0.6669960485220798,0.7437096870008437,8
clean,0.12,g6_rough,affine_flow,signed_riesz_dictionary,channel_readout_nrmse,23.232342629481167,18.04904497590133,23.936529662350924,8
clean,0.12,g6_rough,affine_flow,signed_riesz_dictionary,witness_nrmse,20.271762219673157,18.742497245760187,21.898638845980614,8
clean,0.12,g6_rough,autoregressive_mdn,central_model_log_ratio,channel_readout_nrmse,0.6768933628319631,0.6458577698994431,0.684549422360343,8
clean,0.12,g6_rough,autoregressive_mdn,central_model_log_ratio,witness_nrmse,0.8520217915741066,0.7513975996536728,0.8851318525592432,8
clean,0.12,g6_rough,autoregressive_mdn,direct_coupled_samples,channel_readout_nrmse,1.0015930862316176,0.8410165919968993,1.2462864073243471,8
clean,0.12,g6_rough,autoregressive_mdn,history_tangent_finite_target,channel_readout_nrmse,0.6801819404888467,0.6487321092663269,0.6902243754909657,8
clean,0.12,g6_rough,autoregressive_mdn,history_tangent_finite_target,witness_nrmse,0.8557296439161043,0.7564133786917063,0.88762027608187,8
clean,0.12,g6_rough,autoregressive_mdn,signed_classifier,channel_readout_nrmse,0.5731559393750315,0.5607484028437704,0.5924675252760566,8
clean,0.12,g6_rough,autoregressive_mdn,signed_classifier,witness_nrmse,0.7347191840074321,0.7009101485093323,0.7817959112383583,8
clean,0.12,g6_rough,autoregressive_mdn,signed_riesz_dictionary,channel_readout_nrmse,19.943977317834822,18.48980507285618,21.33764699489643,8
clean,0.12,g6_rough,autoregressive_mdn,signed_riesz_dictionary,witness_nrmse,20.44534939517336,19.118895682706196,24.737668429377834,8
clean,0.12,g6_rough,bounded_energy,direct_coupled_samples,channel_readout_nrmse,1.2065542672339857,1.0325305316927462,1.3404562831781457,8
clean,0.12,g6_rough,bounded_energy,history_tangent_finite_target,channel_readout_nrmse,0.6343811331946869,0.5356047946389082,0.6916345691720991,8
clean,0.12,g6_rough,bounded_energy,history_tangent_finite_target,witness_nrmse,0.7739679970434437,0.7091348670772437,0.7936356196485794,8
clean,0.12,g6_rough,bounded_energy,signed_classifier,channel_readout_nrmse,0.5672439632184005,0.5371988502973778,0.6109071176671695,8
clean,0.12,g6_rough,bounded_energy,signed_classifier,witness_nrmse,0.7036911518111343,0.6646695880868964,0.7529443176216971,8
clean,0.12,g6_rough,bounded_energy,signed_riesz_dictionary,channel_readout_nrmse,24.519955224815387,22.40098826212354,26.280094214255797,8
clean,0.12,g6_rough,bounded_energy,signed_riesz_dictionary,witness_nrmse,23.558714169342828,22.940837798354167,25.483573532286115,8
clean,0.12,g6_rough,diffusion_edm,direct_coupled_samples,channel_readout_nrmse,0.5522130996880645,0.518053597432454,0.5941121987544276,8
clean,0.12,g6_rough,diffusion_edm,signed_classifier,channel_readout_nrmse,0.5152185860048832,0.4690359480929215,0.5868931515801545,8
clean,0.12,g6_rough,diffusion_edm,signed_classifier,witness_nrmse,0.7115665501393644,0.6723824712971611,0.7451458919463807,8
clean,0.12,g6_rough,diffusion_edm,signed_riesz_dictionary,channel_readout_nrmse,19.467855186068896,18.579649498453353,22.076490624137794,8
clean,0.12,g6_rough,diffusion_edm,signed_riesz_dictionary,witness_nrmse,17.53806923781233,15.865802530891314,18.738627328974832,8
clean,0.12,g6_rough,diffusion_gaussian_anchored,direct_coupled_samples,channel_readout_nrmse,0.5375843325427128,0.45844755120610936,0.5734840276256786,8
clean,0.12,g6_rough,diffusion_gaussian_anchored,signed_classifier,channel_readout_nrmse,0.5788523817451692,0.4933441855050623,0.6906489196109928,8
clean,0.12,g6_rough,diffusion_gaussian_anchored,signed_classifier,witness_nrmse,0.7181064747028538,0.6691509222402644,0.7503287018099762,8
clean,0.12,g6_rough,diffusion_gaussian_anchored,signed_riesz_dictionary,channel_readout_nrmse,21.694088643609227,18.342236600658463,22.959736490126602,8
clean,0.12,g6_rough,diffusion_gaussian_anchored,signed_riesz_dictionary,witness_nrmse,21.43427595149692,20.568875019026315,23.050659733151345,8
clean,0.12,g6_rough,diffusion_legacy,direct_coupled_samples,channel_readout_nrmse,1.2982967489734425,1.2823743856709384,1.416473936212784,8
clean,0.12,g6_rough,diffusion_legacy,signed_classifier,channel_readout_nrmse,0.9916669907896318,0.9888434659563536,0.9998029108765243,8
clean,0.12,g6_rough,diffusion_legacy,signed_classifier,witness_nrmse,0.9995103419643999,0.9967457036564277,1.0010966997839674,8
clean,0.12,g6_rough,diffusion_legacy,signed_riesz_dictionary,channel_readout_nrmse,2.2105803996217257,2.0418431715948406,2.4771926600992127,8
clean,0.12,g6_rough,diffusion_legacy,signed_riesz_dictionary,witness_nrmse,2.98337660819183,2.6640863405445567,3.3032822975560325,8
clean,0.12,g6_rough,flow_matching,direct_coupled_samples,channel_readout_nrmse,0.47669615949299365,0.39951481116623166,0.5436216358297286,8
clean,0.12,g6_rough,flow_matching,signed_classifier,channel_readout_nrmse,0.5875150838666725,0.4876663833773244,0.6944829727109653,8
clean,0.12,g6_rough,flow_matching,signed_classifier,witness_nrmse,0.7256393213079859,0.6633483321243605,0.7510122877346694,8
clean,0.12,g6_rough,flow_matching,signed_riesz_dictionary,channel_readout_nrmse,20.38711697609955,18.942836541945994,24.83258695274757,8
clean,0.12,g6_rough,flow_matching,signed_riesz_dictionary,witness_nrmse,19.341582434846888,17.933984380126137,21.586850275817927,8
clean,0.12,g6_rough,flow_matching_gaussian_source,direct_coupled_samples,channel_readout_nrmse,0.607177030279478,0.5844154989998855,0.6484727058833594,8
clean,0.12,g6_rough,flow_matching_gaussian_source,signed_classifier,channel_readout_nrmse,0.6272089491990788,0.5658170247303124,0.7666879836139495,8
clean,0.12,g6_rough,flow_matching_gaussian_source,signed_classifier,witness_nrmse,0.7203680514337478,0.6767783749809382,0.7712036881882309,8
clean,0.12,g6_rough,flow_matching_gaussian_source,signed_riesz_dictionary,channel_readout_nrmse,24.220918308500735,21.107926335688266,25.837939800038146,8
clean,0.12,g6_rough,flow_matching_gaussian_source,signed_riesz_dictionary,witness_nrmse,22.158544945511345,20.35231216777789,23.788513840372644,8
clean,0.12,g6_rough,gaussian_dsm,central_model_log_ratio,channel_readout_nrmse,0.581695549005711,0.5616768729342092,0.6610782420624636,8
clean,0.12,g6_rough,gaussian_dsm,central_model_log_ratio,witness_nrmse,0.7402498391801045,0.7163392386573615,0.7928867013544098,8
clean,0.12,g6_rough,gaussian_dsm,direct_coupled_samples,channel_readout_nrmse,0.5723070486919857,0.4915764280489498,0.6470211371963656,8
clean,0.12,g6_rough,gaussian_dsm,history_tangent_finite_target,channel_readout_nrmse,0.5859537464593181,0.5658606052811304,0.6640382259023068,8
clean,0.12,g6_rough,gaussian_dsm,history_tangent_finite_target,witness_nrmse,0.7426771908917376,0.718595185674817,0.7934725133854336,8
clean,0.12,g6_rough,gaussian_dsm,signed_classifier,channel_readout_nrmse,0.5681538393630279,0.5153985617026529,0.6827327958832153,8
clean,0.12,g6_rough,gaussian_dsm,signed_classifier,witness_nrmse,0.7262913406691067,0.6766078997714614,0.7698240629503231,8
clean,0.12,g6_rough,gaussian_dsm,signed_riesz_dictionary,channel_readout_nrmse,20.89316662895856,19.13428754047316,22.51395270306218,8
clean,0.12,g6_rough,gaussian_dsm,signed_riesz_dictionary,witness_nrmse,20.34244829288751,19.16054230296597,21.36498982864395,8
clean,0.12,g6_rough,gaussian_nll,central_model_log_ratio,channel_readout_nrmse,0.6039105309834164,0.5645352011825946,0.6958975524604575,8
clean,0.12,g6_rough,gaussian_nll,central_model_log_ratio,witness_nrmse,0.76039541649326,0.6807972235598412,0.7758743723919096,8
clean,0.12,g6_rough,gaussian_nll,direct_coupled_samples,channel_readout_nrmse,0.5583143944525916,0.4825928572019463,0.6033990408058681,8
clean,0.12,g6_rough,gaussian_nll,history_tangent_finite_target,channel_readout_nrmse,0.6081118049008167,0.5678693413890141,0.7020252437031946,8
clean,0.12,g6_rough,gaussian_nll,history_tangent_finite_target,witness_nrmse,0.7615557627668401,0.6837553698071599,0.779686524024549,8
clean,0.12,g6_rough,gaussian_nll,signed_classifier,channel_readout_nrmse,0.561103778069461,0.5062304743618219,0.6116911497079207,8
clean,0.12,g6_rough,gaussian_nll,signed_classifier,witness_nrmse,0.7164631130124526,0.6711153929763447,0.7491263150074627,8
clean,0.12,g6_rough,gaussian_nll,signed_riesz_dictionary,channel_readout_nrmse,23.159319751439902,20.262749553679825,23.670494433842936,8
clean,0.12,g6_rough,gaussian_nll,signed_riesz_dictionary,witness_nrmse,21.674758472247802,20.84599343747394,21.973405370922478,8
clean,0.12,g6_rough,mean,direct_coupled_samples,channel_readout_nrmse,0.4981335386398481,0.45684844919912226,0.5421862996738224,8
clean,0.12,g6_rough,mean,signed_classifier,channel_readout_nrmse,0.5542605039785964,0.4995914346104928,0.6176691567938599,8
clean,0.12,g6_rough,mean,signed_classifier,witness_nrmse,0.7195995545260011,0.67130325780945,0.7416476743815498,8
clean,0.12,g6_rough,mean,signed_riesz_dictionary,channel_readout_nrmse,21.467973906614628,18.80912603067423,22.437592348683623,8
clean,0.12,g6_rough,mean,signed_riesz_dictionary,witness_nrmse,20.682780048692017,20.10548074996995,21.380347253253266,8
clean,0.12,g6_rough,oracle_predictive_law,direct_coupled_samples,channel_readout_nrmse,0.22679656586155345,0.20192133872849033,0.25498307920341645,4
clean,0.12,g6_rough,oracle_predictive_law,oracle_finite_witness,channel_readout_nrmse,0.5174653202638388,0.5142909002600646,0.537378536057115,4
clean,0.12,g6_rough,oracle_predictive_law,oracle_finite_witness,witness_nrmse,0.0,0.0,0.0,4
clean,0.12,g6_rough,oracle_predictive_law,oracle_infinitesimal_tangent,channel_readout_nrmse,0.6278540137502818,0.5972017018842797,0.6565717518552178,4
clean,0.12,g6_rough,oracle_predictive_law,oracle_infinitesimal_tangent,witness_nrmse,0.2665071716237081,0.24982029229816277,0.27123518472195013,4
clean,0.12,g6_rough,oracle_predictive_law,signed_classifier,channel_readout_nrmse,0.5582868302089632,0.5183578824765398,0.5728913947491185,4
