cohort,channel,context,source_lag_frames,horizon_frames,source_to_endpoint_frames,scope,reference,method,n_edges,n_positive,prevalence,auroc,auprc,source_macro_auroc,n_macro_sources
clean54,endpoint_mean,baseline,1,2,3,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.6181340730559708,0.38079506765448967,0.6013846654057023,54
clean54,endpoint_mean,baseline,1,2,3,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.6084387114013349,0.34813708533800025,0.592837112086637,54
clean54,endpoint_mean,baseline,1,2,3,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.6704078291955695,0.13087682570964812,0.6879051378729283,45
clean54,endpoint_mean,baseline,1,2,3,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.6530581156219057,0.29664234370754156,0.6254918562392267,24
clean54,endpoint_mean,baseline,1,2,3,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.6190787528908519,0.37434180452438776,0.600606966421801,33
clean54,endpoint_mean,baseline,1,2,3,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.6147743974132862,0.3495791803842019,0.5979068485018967,33
clean54,endpoint_mean,baseline,1,2,3,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.650347964746165,0.13789848969384538,0.6604988819787961,28
clean54,endpoint_mean,baseline,1,4,5,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.666655976967261,0.3292481412285885,0.6509516436297051,40
clean54,endpoint_mean,baseline,1,4,5,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.618009295022924,0.3776672244909799,0.597493191085516,54
clean54,endpoint_mean,baseline,1,4,5,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.6088673006877933,0.34461323119997017,0.5899313587405965,54
clean54,endpoint_mean,baseline,1,4,5,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.6694915812856914,0.1317385026793263,0.6843431744928707,45
clean54,endpoint_mean,baseline,1,4,5,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.6563333079442455,0.2912561429961129,0.6336459282098742,24
clean54,endpoint_mean,baseline,1,4,5,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.6155471317532908,0.36877917964645923,0.5954829074289664,33
clean54,endpoint_mean,baseline,1,4,5,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.6133873456790123,0.3450645627681942,0.5959616737080283,33
clean54,endpoint_mean,baseline,1,4,5,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.641627214180645,0.13670934831770673,0.6516449974654582,28
clean54,endpoint_mean,baseline,1,8,9,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.6462920995994926,0.3041929492699353,0.6411461222987633,40
clean54,endpoint_mean,baseline,1,8,9,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.6149199414107567,0.3728463391760345,0.5902447660291757,54
clean54,endpoint_mean,baseline,1,8,9,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.6046316744679177,0.33893237223293216,0.5810391749669238,54
clean54,endpoint_mean,baseline,1,8,9,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.6754307134209445,0.130435201752639,0.6811121494122165,45
clean54,endpoint_mean,baseline,1,8,9,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.6417527175391444,0.27666793148345364,0.6357376471901985,24
clean54,endpoint_mean,baseline,1,8,9,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.6008363908257839,0.35670953836947417,0.58488991804975,33
clean54,endpoint_mean,baseline,1,8,9,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5967500734861846,0.3326053545200618,0.583154632666076,33
clean54,endpoint_mean,baseline,1,8,9,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.6436915165824052,0.1394543637360604,0.6494547550113449,28
clean54,endpoint_mean,baseline,1,16,17,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.6240397086700589,0.2748699231527832,0.6014290799471491,40
clean54,endpoint_mean,baseline,1,16,17,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.604254241199073,0.3644510360369095,0.5740935464437703,54
clean54,endpoint_mean,baseline,1,16,17,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5932297443610415,0.3310564886866571,0.565683671327428,54
clean54,endpoint_mean,baseline,1,16,17,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.6555764781363913,0.12275933040268214,0.6443698447541713,45
clean54,endpoint_mean,baseline,1,16,17,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.6337660359291862,0.2636169521695369,0.6094958064487354,24
clean54,endpoint_mean,baseline,1,16,17,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.5840407588377471,0.32999745032007677,0.5702785449469641,33
clean54,endpoint_mean,baseline,1,16,17,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5753049676660789,0.3028470075374684,0.5675666696771894,33
clean54,endpoint_mean,baseline,1,16,17,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.6400388138295899,0.12894225083398692,0.6240569764329541,28
clean54,endpoint_mean,baseline,1,32,33,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.5964032724733114,0.25445165309283524,0.5650411991319493,40
clean54,endpoint_mean,baseline,1,32,33,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.5815295905775655,0.3518412273487635,0.5512310747463395,54
clean54,endpoint_mean,baseline,1,32,33,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5730126321400957,0.3202845147462764,0.5442389612787677,54
clean54,endpoint_mean,baseline,1,32,33,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.6452384771388456,0.11548188749946162,0.6156426658626988,45
clean54,endpoint_mean,baseline,1,32,33,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.622982927651981,0.2547391542946646,0.5905641067097669,24
clean54,endpoint_mean,baseline,1,32,33,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.5729085882209741,0.3053400340821273,0.558985833804038,33
clean54,endpoint_mean,baseline,1,32,33,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5641662992357437,0.2735677389661069,0.5562326092774377,33
clean54,endpoint_mean,baseline,1,32,33,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.6496495630353899,0.11144618867780866,0.6146490117550438,28
clean54,endpoint_mean,baseline,4,1,5,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.6507888998161372,0.32199847084258043,0.6528898441051407,40
clean54,endpoint_mean,baseline,4,1,5,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.6139298684751747,0.37364505451459484,0.5928581954087953,54
clean54,endpoint_mean,baseline,4,1,5,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.60331482065721,0.3385675129059458,0.5836082152966038,54
clean54,endpoint_mean,baseline,4,1,5,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.6822795017544938,0.12931362024659168,0.6758054051618753,45
clean54,endpoint_mean,baseline,4,1,5,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.6204911700379748,0.2790608489132489,0.6203759041576326,24
clean54,endpoint_mean,baseline,4,1,5,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.6024344015719278,0.3671005609531959,0.5844187357359394,33
clean54,endpoint_mean,baseline,4,1,5,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5962687389770722,0.34191055981673485,0.579350060466563,33
clean54,endpoint_mean,baseline,4,1,5,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.6709168222104106,0.1332975351159326,0.6591896733215054,28
clean54,endpoint_mean,baseline,4,2,6,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.6528555750345633,0.3164100819674502,0.6448809464303896,40
clean54,endpoint_mean,baseline,4,2,6,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.6145443532610331,0.3729769210983106,0.5918584653330486,54
clean54,endpoint_mean,baseline,4,2,6,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.6038968554906718,0.3379156410584627,0.5832403245940875,54
clean54,endpoint_mean,baseline,4,2,6,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.6817411786419755,0.12903939332622755,0.6711198510677835,45
clean54,endpoint_mean,baseline,4,2,6,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.6261057854477003,0.2766403273404088,0.6204099697596362,24
clean54,endpoint_mean,baseline,4,2,6,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.6009546331878488,0.36497846445795523,0.582868840854309,33
clean54,endpoint_mean,baseline,4,2,6,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5944352586713698,0.3395912535751964,0.578651159663073,33
clean54,endpoint_mean,baseline,4,2,6,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.6692171720293204,0.1334535981056083,0.6555646541714287,28
clean54,endpoint_mean,baseline,4,4,8,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.6537535097846383,0.3071511613173476,0.6390552845399247,40
clean54,endpoint_mean,baseline,4,4,8,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.6141016734050985,0.37179672244997375,0.5892855400723822,54
clean54,endpoint_mean,baseline,4,4,8,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.6035033205748652,0.3367278810979998,0.5798182205477524,54
clean54,endpoint_mean,baseline,4,4,8,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.676470006613684,0.12847235567075382,0.6626335843241121,45
clean54,endpoint_mean,baseline,4,4,8,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.6348650207283767,0.27482554509849577,0.6185380264702162,24
clean54,endpoint_mean,baseline,4,4,8,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.6001321532281904,0.3605187177886958,0.5817672536964259,33
clean54,endpoint_mean,baseline,4,4,8,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5928057025279247,0.3345398236390704,0.5774600567954081,33
clean54,endpoint_mean,baseline,4,4,8,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.663055167554605,0.13570511840586238,0.6423846652920185,28
clean54,endpoint_mean,baseline,4,8,12,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.6506321175581876,0.29159285345039426,0.6312061453709188,40
clean54,endpoint_mean,baseline,4,8,12,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.6118751065942996,0.36832944465566303,0.5858340367715522,54
clean54,endpoint_mean,baseline,4,8,12,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.6007995042121463,0.33361191071849383,0.5779932899017397,54
clean54,endpoint_mean,baseline,4,8,12,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.6726116581011037,0.12506652457606157,0.6475003996125511,45
clean54,endpoint_mean,baseline,4,8,12,strong_fixed_support,randi_wild_type,flow,824,133,0.16140776699029127,0.6464968499396102,0.26809726624369745,0.6284897779261963,24
clean54,endpoint_mean,baseline,4,8,12,strong_fixed_support,cook_struct,flow,1749,439,0.2510005717552887,0.5997895981498549,0.35126744594511666,0.5860220117592432,33
clean54,endpoint_mean,baseline,4,8,12,strong_fixed_support,cook_chem,flow,1749,405,0.23156089193825044,0.5909115961199294,0.3242252670062451,0.5833721508558884,33
clean54,endpoint_mean,baseline,4,8,12,strong_fixed_support,cook_gap,flow,1749,98,0.05603201829616924,0.6612566286357064,0.1342197411458128,0.6331147858365016,28
clean54,endpoint_mean,baseline,4,16,20,all_common,randi_wild_type,flow,1349,257,0.1905114899925871,0.62929904077764,0.2713799271101862,0.6055846886674205,40
clean54,endpoint_mean,baseline,4,16,20,all_common,cook_struct,flow,2862,758,0.26484975541579314,0.6034366002187065,0.3643954017248086,0.5759873148458802,54
clean54,endpoint_mean,baseline,4,16,20,all_common,cook_chem,flow,2862,699,0.24423480083857443,0.5931159830072285,0.33101634708267613,0.5686652473606993,54
clean54,endpoint_mean,baseline,4,16,20,all_common,cook_gap,flow,2862,169,0.05904961565338924,0.6621088643140116,0.12338216310888774,0.6266307381170597,45
