seed,method,worm,horizon,energy,variogram,rmse,mae,coverage90,sharpness90
1701,persistence_gaussian,12,1,1.1658572498708963,0.032330242611351374,0.2232436956837773,0.15571391209959978,0.8287037037037037,0.5657596914097667
1701,persistence_gaussian,12,2,1.4277977775782347,0.04473272984614591,0.27596946083940566,0.19798791036009786,0.8530092592592593,0.8008063230663538
1701,persistence_gaussian,12,4,1.9139086604118347,0.06892707897350188,0.3661473111715168,0.25909901876002545,0.8642939814814815,1.1328696832060814
1701,persistence_gaussian,12,8,2.66904391720891,0.11066386196762319,0.49903918290510774,0.3585726977325976,0.8515625,1.6017008386552334
1701,persistence_gaussian,12,16,3.680248860269785,0.18284817237872628,0.6866541672497988,0.4960301872342825,0.8492476851851852,2.267503682523966
1701,persistence_gaussian,12,32,4.984129413962364,0.2895164140500128,0.9422360300086439,0.700941501185298,0.8394097222222222,3.1947115920484066
1701,persistence_gaussian,13,1,1.2423687726259232,0.036901823012158226,0.2375920925987884,0.15500737668480719,0.8486689814814815,0.584400063380599
1701,persistence_gaussian,13,2,1.4590214658528566,0.048036226129624944,0.2822421316523105,0.19231491116806862,0.8839699074074074,0.8267620149999857
1701,persistence_gaussian,13,4,1.788520622998476,0.06543191627133632,0.3416290662717074,0.23510427819564936,0.9027777777777777,1.1660877857357264
1701,persistence_gaussian,13,8,2.259203512221575,0.10368375713005658,0.4242621643934399,0.3032279694452882,0.9027777777777778,1.6505042985081673
1701,persistence_gaussian,13,16,3.0649260506033897,0.16895238647703079,0.568150959443301,0.41613888437859714,0.890625,2.341474447399378
1701,persistence_gaussian,13,32,4.224923484027386,0.2741121836006641,0.7766484799794853,0.5725736003369093,0.8810763888888888,3.3019329085946083
1701,persistence_gaussian,14,1,0.9454612620174885,0.024202242406317916,0.1794749363325536,0.1211466668755747,0.896701388888889,0.579556311480701
1701,persistence_gaussian,14,2,1.264150334522128,0.03638632866204711,0.2368232979206368,0.16278419119771564,0.9166666666666667,0.8191832611337304
1701,persistence_gaussian,14,4,1.6556927300989628,0.05918296618619928,0.3043573268223554,0.2087202838156372,0.9126157407407408,1.1510705333203077
1701,persistence_gaussian,14,8,2.429504379630089,0.10078091791365291,0.44057073211297393,0.30221092398278415,0.8993055555555556,1.6305657718330622
1701,persistence_gaussian,14,16,3.613424062728882,0.18714319006539878,0.6546708077657968,0.4560316593851894,0.8706597222222222,2.3068264611065388
1701,persistence_gaussian,14,32,4.701516166329384,0.28471760312095284,0.858129482716322,0.6244669929146767,0.8660300925925926,3.265911802649498
1701,persistence_gaussian,15,1,1.1088299173861742,0.031365906514110926,0.21358172991313037,0.14760460006073112,0.8561921296296297,0.5868921214714646
1701,persistence_gaussian,15,2,1.350336343050003,0.042508641839958686,0.2578002102673054,0.1804033340886235,0.8912037037037037,0.8290182966738939
1701,persistence_gaussian,15,4,1.794890858232975,0.06555326154921198,0.3310687707271427,0.23119946103543043,0.9097222222222222,1.168312868103385
1701,persistence_gaussian,15,8,2.424725316464901,0.10751084354706104,0.4435343905352056,0.3154586411546916,0.8993055555555556,1.644210297614336
1701,persistence_gaussian,15,16,3.3725179731845856,0.17768961074762044,0.6114996830001473,0.44212772278115153,0.8810763888888888,2.3366277031600475
1701,persistence_gaussian,15,32,4.702296115458012,0.2963555473834276,0.8420557761564851,0.6371638160198927,0.8758680555555556,3.30262203887105
1701,persistence_gaussian,16,1,1.4255692660808563,0.04373928031418468,0.2694404083304107,0.18360358127392826,0.7670717592592593,0.5612164456397295
1701,persistence_gaussian,16,2,1.6536566819995642,0.05026039294898505,0.31805804278701544,0.22080137161538002,0.8278356481481481,0.7944503631442785
1701,persistence_gaussian,16,4,1.9078620560467243,0.06933362339623268,0.3696093722246587,0.26675800257362425,0.8616898148148148,1.1218241043388844
1701,persistence_gaussian,16,8,2.4284068271517754,0.09959662647452201,0.4668332920409739,0.3385295243933797,0.8790509259259259,1.581311883404851
1701,persistence_gaussian,16,16,3.3718734607100487,0.16209840774536127,0.633905510418117,0.4635133573319763,0.8689236111111112,2.2341121025383472
1701,persistence_gaussian,16,32,4.824900656938553,0.26700357836671174,0.9079483109526336,0.671227065846324,0.8521412037037037,3.170088469982147
1701,ridge_gaussian,0,1,1.1155759012326598,0.030651999404653855,0.21347448835149402,0.1492416488472372,0.7997685185185185,0.47328186919912696
1701,ridge_gaussian,0,2,1.5119313513860106,0.04647330022999081,0.282483936753124,0.2038474599830806,0.7254050925925926,0.5535994544625282
1701,ridge_gaussian,0,4,1.9965383168309927,0.06941344088409092,0.36777605186216533,0.28006583079695696,0.6565393518518519,0.6554218837991357
1701,ridge_gaussian,0,8,3.0151800457388163,0.11415116337593641,0.5379446963779628,0.42006958462297916,0.5616319444444444,0.8043627236038446
