cohort,channel,context,lag,horizon,comparison,scope,n_edges,spearman,rmse,sign_agreement
clean54,endpoint_log_sd,onset_minus_baseline,4,4,generator_0_vs_2,all,2862,0.012560715990996578,0.061350208,0.5150244584206848
clean54,endpoint_log_sd,onset_minus_baseline,4,4,generator_0_vs_2,strong,1749,0.03974408390279899,0.054918043,0.5168667810177244
clean54,endpoint_log_sd,onset_minus_baseline,4,4,generator_1_vs_2,all,2862,0.032776630057720246,0.058891326,0.5164220824598184
clean54,endpoint_log_sd,onset_minus_baseline,4,4,generator_1_vs_2,strong,1749,0.06476865442747744,0.053305242,0.5300171526586621
clean54,endpoint_log_sd,onset_minus_baseline,4,4,independent_MC,all,2862,0.02105407892842123,0.060723756,0.5101327742837177
clean54,endpoint_log_sd,onset_minus_baseline,4,4,independent_MC,strong,1749,0.014972143611321539,0.05578633,0.505431675242996
clean54,endpoint_log_sd,onset_minus_baseline,4,4,direct_N4096,all,2862,0.05623314682754411,0.32462266,0.5118798043326345
clean54,endpoint_log_sd,onset_minus_baseline,4,4,direct_N4096,strong,1749,0.06075942933626107,0.29035273,0.5140080045740423
clean54,endpoint_log_sd,onset_minus_baseline,4,8,generator_0_vs_1,all,2862,0.03214585463269258,0.048365902,0.5027952480782669
clean54,endpoint_log_sd,onset_minus_baseline,4,8,generator_0_vs_1,strong,1749,0.028128157667642144,0.044803128,0.5037164093767867
clean54,endpoint_log_sd,onset_minus_baseline,4,8,generator_0_vs_2,all,2862,0.013993684835232393,0.050281934,0.5097833682739343
clean54,endpoint_log_sd,onset_minus_baseline,4,8,generator_0_vs_2,strong,1749,0.045294495841363414,0.045396358,0.5231560891938251
clean54,endpoint_log_sd,onset_minus_baseline,4,8,generator_1_vs_2,all,2862,0.05884737888709257,0.047577456,0.5178197064989518
clean54,endpoint_log_sd,onset_minus_baseline,4,8,generator_1_vs_2,strong,1749,0.07437349059127048,0.043715846,0.5265866209262435
clean54,endpoint_log_sd,onset_minus_baseline,4,8,independent_MC,all,2862,0.027038387332529515,0.05052158,0.5283018867924528
clean54,endpoint_log_sd,onset_minus_baseline,4,8,independent_MC,strong,1749,0.023689731450708955,0.04621099,0.5351629502572899
clean54,endpoint_log_sd,onset_minus_baseline,4,8,direct_N4096,all,2862,0.042286688247272816,0.31769875,0.4989517819706499
clean54,endpoint_log_sd,onset_minus_baseline,4,8,direct_N4096,strong,1749,0.0632708095841812,0.28341648,0.5111492281303602
clean54,endpoint_log_sd,onset_minus_baseline,4,16,generator_0_vs_1,all,2862,-0.008895984301035522,0.039100498,0.4919636617749825
clean54,endpoint_log_sd,onset_minus_baseline,4,16,generator_0_vs_1,strong,1749,-0.027274882709794845,0.03664423,0.4911377930245855
clean54,endpoint_log_sd,onset_minus_baseline,4,16,generator_0_vs_2,all,2862,0.004628360080158131,0.03986301,0.5017470300489169
clean54,endpoint_log_sd,onset_minus_baseline,4,16,generator_0_vs_2,strong,1749,0.030622215917151367,0.0363615,0.5071469411092052
clean54,endpoint_log_sd,onset_minus_baseline,4,16,generator_1_vs_2,all,2862,0.027874559684417724,0.038879246,0.5115303983228512
clean54,endpoint_log_sd,onset_minus_baseline,4,16,generator_1_vs_2,strong,1749,0.04716088229373493,0.035770543,0.5220125786163522
clean54,endpoint_log_sd,onset_minus_baseline,4,16,independent_MC,all,2862,0.0167969309461321,0.040457033,0.5020964360587002
clean54,endpoint_log_sd,onset_minus_baseline,4,16,independent_MC,strong,1749,0.0003712039439339642,0.03739273,0.49514008004574045
clean54,endpoint_log_sd,onset_minus_baseline,4,16,direct_N4096,all,2862,0.004991926407594532,0.32840973,0.4968553459119497
clean54,endpoint_log_sd,onset_minus_baseline,4,16,direct_N4096,strong,1749,0.023433016877341388,0.29888454,0.5151515151515151
clean54,endpoint_log_sd,onset_minus_baseline,4,32,generator_0_vs_1,all,2862,0.02747164270882174,0.031996313,0.510482180293501
clean54,endpoint_log_sd,onset_minus_baseline,4,32,generator_0_vs_1,strong,1749,0.02475711016672115,0.0289582,0.501429388221841
clean54,endpoint_log_sd,onset_minus_baseline,4,32,generator_0_vs_2,all,2862,-0.024065687320231406,0.03366811,0.49266247379454925
clean54,endpoint_log_sd,onset_minus_baseline,4,32,generator_0_vs_2,strong,1749,0.00953633767467367,0.03065728,0.5105774728416238
clean54,endpoint_log_sd,onset_minus_baseline,4,32,generator_1_vs_2,all,2862,0.055940734563858466,0.031052247,0.5272536687631028
clean54,endpoint_log_sd,onset_minus_baseline,4,32,generator_1_vs_2,strong,1749,0.07049534568018224,0.028631944,0.5277301315037164
clean54,endpoint_log_sd,onset_minus_baseline,4,32,independent_MC,all,2862,0.0601177822680996,0.032711152,0.517120894479385
clean54,endpoint_log_sd,onset_minus_baseline,4,32,independent_MC,strong,1749,0.04044570221885536,0.029986916,0.5111492281303602
clean54,endpoint_log_sd,onset_minus_baseline,4,32,direct_N4096,all,2862,-0.024537206100924715,0.32157308,0.4916142557651992
clean54,endpoint_log_sd,onset_minus_baseline,4,32,direct_N4096,strong,1749,0.005322339333306044,0.29312906,0.5100057175528874
clean54,endpoint_log_sd,onset_minus_baseline,8,1,generator_0_vs_1,all,2862,0.04442696802479656,0.06389055,0.5153738644304682
clean54,endpoint_log_sd,onset_minus_baseline,8,1,generator_0_vs_1,strong,1749,0.04194310969458847,0.059844196,0.5151515151515151
clean54,endpoint_log_sd,onset_minus_baseline,8,1,generator_0_vs_2,all,2862,0.042248161733977246,0.06486344,0.5157232704402516
clean54,endpoint_log_sd,onset_minus_baseline,8,1,generator_0_vs_2,strong,1749,0.010595034083829903,0.060521517,0.5088622069754145
clean54,endpoint_log_sd,onset_minus_baseline,8,1,generator_1_vs_2,all,2862,0.028252582156385115,0.06441369,0.516072676450035
clean54,endpoint_log_sd,onset_minus_baseline,8,1,generator_1_vs_2,strong,1749,0.019174151352727407,0.060141187,0.5145797598627787
clean54,endpoint_log_sd,onset_minus_baseline,8,1,independent_MC,all,2862,-8.871299926202996e-05,0.06582117,0.48951781970649894
clean54,endpoint_log_sd,onset_minus_baseline,8,1,independent_MC,strong,1749,-0.015242876375815369,0.061505284,0.4779874213836478
clean54,endpoint_log_sd,onset_minus_baseline,8,1,direct_N4096,all,2862,0.04956988336181281,0.36613128,0.5167714884696016
clean54,endpoint_log_sd,onset_minus_baseline,8,1,direct_N4096,strong,1749,0.03263195351343532,0.34283623,0.5180102915951973
clean54,endpoint_log_sd,onset_minus_baseline,8,2,generator_0_vs_1,all,2862,0.046794880506268684,0.060000807,0.5153738644304682
clean54,endpoint_log_sd,onset_minus_baseline,8,2,generator_0_vs_1,strong,1749,0.05978982133535045,0.055865973,0.5145797598627787
clean54,endpoint_log_sd,onset_minus_baseline,8,2,generator_0_vs_2,all,2862,0.03777641876374589,0.0610862,0.5167714884696016
clean54,endpoint_log_sd,onset_minus_baseline,8,2,generator_0_vs_2,strong,1749,0.004136118881065807,0.057127748,0.5060034305317325
clean54,endpoint_log_sd,onset_minus_baseline,8,2,generator_1_vs_2,all,2862,0.0290663938391575,0.06079702,0.5192173305380853
clean54,endpoint_log_sd,onset_minus_baseline,8,2,generator_1_vs_2,strong,1749,0.015230115344609257,0.056797143,0.5248713550600344
clean54,endpoint_log_sd,onset_minus_baseline,8,2,independent_MC,all,2862,0.01327541546928541,0.061387748,0.5111809923130678
clean54,endpoint_log_sd,onset_minus_baseline,8,2,independent_MC,strong,1749,-0.006170370366216832,0.057432123,0.49914236706689535
clean54,endpoint_log_sd,onset_minus_baseline,8,2,direct_N4096,all,2862,0.053763798700860975,0.36330065,0.5115303983228512
clean54,endpoint_log_sd,onset_minus_baseline,8,2,direct_N4096,strong,1749,0.048152082794801154,0.33999178,0.5140080045740423
clean54,endpoint_log_sd,onset_minus_baseline,8,4,generator_0_vs_1,all,2862,0.04453671719443404,0.05360163,0.5118798043326345
clean54,endpoint_log_sd,onset_minus_baseline,8,4,generator_0_vs_1,strong,1749,0.06906683817456237,0.049605623,0.5151515151515151
clean54,endpoint_log_sd,onset_minus_baseline,8,4,generator_0_vs_2,all,2862,0.02136526406291632,0.055226635,0.5097833682739343
clean54,endpoint_log_sd,onset_minus_baseline,8,4,generator_0_vs_2,strong,1749,-0.017432412412940024,0.052007794,0.5002858776443682
clean54,endpoint_log_sd,onset_minus_baseline,8,4,generator_1_vs_2,all,2862,0.03716079615810624,0.054704733,0.527603074772886
clean54,endpoint_log_sd,onset_minus_baseline,8,4,generator_1_vs_2,strong,1749,0.02884689387724662,0.0514514,0.5323041738136077
clean54,endpoint_log_sd,onset_minus_baseline,8,4,independent_MC,all,2862,0.022112961186129047,0.054759864,0.5090845562543675
clean54,endpoint_log_sd,onset_minus_baseline,8,4,independent_MC,strong,1749,0.00915628544850081,0.051249735,0.4997141223556318
clean54,endpoint_log_sd,onset_minus_baseline,8,4,direct_N4096,all,2862,0.06480727907833055,0.35767272,0.5262054507337526
clean54,endpoint_log_sd,onset_minus_baseline,8,4,direct_N4096,strong,1749,0.052822484281402286,0.33394182,0.5202973127501429
clean54,endpoint_log_sd,onset_minus_baseline,8,8,generator_0_vs_1,all,2862,0.03901352146067699,0.046162162,0.5094339622641509
clean54,endpoint_log_sd,onset_minus_baseline,8,8,generator_0_vs_1,strong,1749,0.06157843934917463,0.042669952,0.5174385363064609
clean54,endpoint_log_sd,onset_minus_baseline,8,8,generator_0_vs_2,all,2862,0.015449670848411897,0.04796571,0.5083857442348009
clean54,endpoint_log_sd,onset_minus_baseline,8,8,generator_0_vs_2,strong,1749,-0.021791959950588677,0.045062725,0.49514008004574045
clean54,endpoint_log_sd,onset_minus_baseline,8,8,generator_1_vs_2,all,2862,0.03302435194480966,0.046950836,0.5216631726065688
clean54,endpoint_log_sd,onset_minus_baseline,8,8,generator_1_vs_2,strong,1749,0.0253765751540459,0.04372734,0.5202973127501429
clean54,endpoint_log_sd,onset_minus_baseline,8,8,independent_MC,all,2862,0.03733370477142843,0.046871107,0.513277428371768
clean54,endpoint_log_sd,onset_minus_baseline,8,8,independent_MC,strong,1749,0.029080658989557567,0.04388954,0.5077186963979416
clean54,endpoint_log_sd,onset_minus_baseline,8,8,direct_N4096,all,2862,0.06702775025801144,0.36176977,0.5230607966457023
clean54,endpoint_log_sd,onset_minus_baseline,8,8,direct_N4096,strong,1749,0.03283930949353358,0.3379258,0.49914236706689535
clean54,endpoint_log_sd,onset_minus_baseline,8,16,generator_0_vs_1,all,2862,0.03444129494651652,0.038374633,0.5059399021663172
clean54,endpoint_log_sd,onset_minus_baseline,8,16,generator_0_vs_1,strong,1749,0.05333120780174016,0.03564982,0.5105774728416238
clean54,endpoint_log_sd,onset_minus_baseline,8,16,generator_0_vs_2,all,2862,-0.0026932765747659775,0.039572217,0.506638714185884
clean54,endpoint_log_sd,onset_minus_baseline,8,16,generator_0_vs_2,strong,1749,-0.03370041331234716,0.037225973,0.501429388221841
clean54,endpoint_log_sd,onset_minus_baseline,8,16,generator_1_vs_2,all,2862,-0.003201230818494267,0.038993094,0.5017470300489169
clean54,endpoint_log_sd,onset_minus_baseline,8,16,generator_1_vs_2,strong,1749,-0.023722702236237923,0.0363661,0.49342481417953116
clean54,endpoint_log_sd,onset_minus_baseline,8,16,independent_MC,all,2862,0.05626903508550478,0.038696323,0.519916142557652
clean54,endpoint_log_sd,onset_minus_baseline,8,16,independent_MC,strong,1749,0.07928736675008424,0.035810992,0.5300171526586621
clean54,endpoint_log_sd,onset_minus_baseline,8,16,direct_N4096,all,2862,0.06064982223714274,0.3663441,0.516072676450035
clean54,endpoint_log_sd,onset_minus_baseline,8,16,direct_N4096,strong,1749,0.04367421948113628,0.3408591,0.5100057175528874
clean54,endpoint_log_sd,onset_minus_baseline,8,32,generator_0_vs_1,all,2862,0.04331597587320205,0.03134444,0.5241090146750524
clean54,endpoint_log_sd,onset_minus_baseline,8,32,generator_0_vs_1,strong,1749,0.030844692460512156,0.029233033,0.5111492281303602
clean54,endpoint_log_sd,onset_minus_baseline,8,32,generator_0_vs_2,all,2862,-0.0165780174376011,0.03228466,0.5024458420684835
clean54,endpoint_log_sd,onset_minus_baseline,8,32,generator_0_vs_2,strong,1749,-0.07346506694807718,0.030824551,0.4774156660949114
clean54,endpoint_log_sd,onset_minus_baseline,8,32,generator_1_vs_2,all,2862,-0.009690445704229082,0.03148725,0.5045422781271838
clean54,endpoint_log_sd,onset_minus_baseline,8,32,generator_1_vs_2,strong,1749,-0.035846268665922394,0.030066181,0.49628359062321326
clean54,endpoint_log_sd,onset_minus_baseline,8,32,independent_MC,all,2862,0.059062975646389515,0.032282706,0.513277428371768
clean54,endpoint_log_sd,onset_minus_baseline,8,32,independent_MC,strong,1749,0.062313812382948836,0.029944248,0.516295025728988
clean54,endpoint_log_sd,onset_minus_baseline,8,32,direct_N4096,all,2862,0.031207887292317243,0.37046152,0.5167714884696016
clean54,endpoint_log_sd,onset_minus_baseline,8,32,direct_N4096,strong,1749,-0.0007325256238515596,0.3422222,0.5082904516866781
clean54,endpoint_log_sd,onset_minus_baseline,16,1,generator_0_vs_1,all,2862,-0.001514609130133737,0.05334548,0.49510831586303283
clean54,endpoint_log_sd,onset_minus_baseline,16,1,generator_0_vs_1,strong,1749,0.025696011614741984,0.04956411,0.5025728987993139
clean54,endpoint_log_sd,onset_minus_baseline,16,1,generator_0_vs_2,all,2862,-0.04229922942998621,0.054953124,0.4954577218728162
clean54,endpoint_log_sd,onset_minus_baseline,16,1,generator_0_vs_2,strong,1749,-0.04110919105504831,0.051003516,0.5042881646655232
clean54,endpoint_log_sd,onset_minus_baseline,16,1,generator_1_vs_2,all,2862,0.0017123966346170771,0.0535496,0.49301187980433264
clean54,endpoint_log_sd,onset_minus_baseline,16,1,generator_1_vs_2,strong,1749,-0.012629074744787095,0.050496705,0.4779874213836478
clean54,endpoint_log_sd,onset_minus_baseline,16,1,independent_MC,all,2862,-0.02181914686940454,0.055104796,0.4923130677847659
clean54,endpoint_log_sd,onset_minus_baseline,16,1,independent_MC,strong,1749,-0.023835940062700563,0.049812287,0.4917095483133219
clean54,endpoint_log_sd,onset_minus_baseline,16,1,direct_N4096,all,2862,-0.0024798814404498708,0.36417055,0.5062893081761006
clean54,endpoint_log_sd,onset_minus_baseline,16,1,direct_N4096,strong,1749,0.01837295453564181,0.38142037,0.5077186963979416
clean54,endpoint_log_sd,onset_minus_baseline,16,2,generator_0_vs_1,all,2862,0.007847655064667275,0.05119234,0.5041928721174004
clean54,endpoint_log_sd,onset_minus_baseline,16,2,generator_0_vs_1,strong,1749,0.026982999298529715,0.0474835,0.5094339622641509
clean54,endpoint_log_sd,onset_minus_baseline,16,2,generator_0_vs_2,all,2862,-0.03761212568217101,0.052782018,0.49021663172606567
clean54,endpoint_log_sd,onset_minus_baseline,16,2,generator_0_vs_2,strong,1749,-0.03684771478251898,0.04882954,0.49628359062321326
clean54,endpoint_log_sd,onset_minus_baseline,16,2,generator_1_vs_2,all,2862,-0.0013111711828132347,0.051737852,0.5003494060097834
clean54,endpoint_log_sd,onset_minus_baseline,16,2,generator_1_vs_2,strong,1749,-0.010362729106306673,0.04874662,0.4917095483133219
clean54,endpoint_log_sd,onset_minus_baseline,16,2,independent_MC,all,2862,-0.02309382039515423,0.05288787,0.4965059399021663
clean54,endpoint_log_sd,onset_minus_baseline,16,2,independent_MC,strong,1749,-0.033798738026362046,0.047765058,0.4894225271583762
clean54,endpoint_log_sd,onset_minus_baseline,16,2,direct_N4096,all,2862,0.004206862702515981,0.36347854,0.5146750524109015
clean54,endpoint_log_sd,onset_minus_baseline,16,2,direct_N4096,strong,1749,0.03211590240423192,0.38306546,0.5134362492853058
clean54,endpoint_log_sd,onset_minus_baseline,16,4,generator_0_vs_1,all,2862,0.013876450882997557,0.048077583,0.49615653389238296
clean54,endpoint_log_sd,onset_minus_baseline,16,4,generator_0_vs_1,strong,1749,0.034696644661844786,0.04419979,0.4997141223556318
clean54,endpoint_log_sd,onset_minus_baseline,16,4,generator_0_vs_2,all,2862,-0.027227807308692665,0.04965218,0.4912648497554158
clean54,endpoint_log_sd,onset_minus_baseline,16,4,generator_0_vs_2,strong,1749,-0.017380204183364664,0.04516878,0.494568324757004
clean54,endpoint_log_sd,onset_minus_baseline,16,4,generator_1_vs_2,all,2862,0.013808426996075068,0.048565,0.5059399021663172
clean54,endpoint_log_sd,onset_minus_baseline,16,4,generator_1_vs_2,strong,1749,0.003753311236925934,0.04537441,0.49514008004574045
clean54,endpoint_log_sd,onset_minus_baseline,16,4,independent_MC,all,2862,0.001410592560514977,0.049295817,0.5118798043326345
clean54,endpoint_log_sd,onset_minus_baseline,16,4,independent_MC,strong,1749,-0.024880930045301182,0.044848345,0.4928530588907947
clean54,endpoint_log_sd,onset_minus_baseline,16,4,direct_N4096,all,2862,0.013413065443207643,0.36171296,0.5139762403913347
clean54,endpoint_log_sd,onset_minus_baseline,16,4,direct_N4096,strong,1749,0.0457524084654174,0.3787833,0.5220125786163522
clean54,endpoint_log_sd,onset_minus_baseline,16,8,generator_0_vs_1,all,2862,0.017034963105917428,0.04328062,0.49825296995108315
clean54,endpoint_log_sd,onset_minus_baseline,16,8,generator_0_vs_1,strong,1749,0.03658488827782036,0.039774068,0.5122927387078331
clean54,endpoint_log_sd,onset_minus_baseline,16,8,generator_0_vs_2,all,2862,-0.0553602206201455,0.045444515,0.4703004891684137
clean54,endpoint_log_sd,onset_minus_baseline,16,8,generator_0_vs_2,strong,1749,-0.04701492264481772,0.04140987,0.4745568896512293
clean54,endpoint_log_sd,onset_minus_baseline,16,8,generator_1_vs_2,all,2862,0.02058916909507538,0.043394733,0.5101327742837177
clean54,endpoint_log_sd,onset_minus_baseline,16,8,generator_1_vs_2,strong,1749,0.010706598698999717,0.040549528,0.5060034305317325
clean54,endpoint_log_sd,onset_minus_baseline,16,8,independent_MC,all,2862,-0.01991251956353159,0.0448318,0.4947589098532495
clean54,endpoint_log_sd,onset_minus_baseline,16,8,independent_MC,strong,1749,-0.05765340414949671,0.041220177,0.47684391080617494
clean54,endpoint_log_sd,onset_minus_baseline,16,8,direct_N4096,all,2862,0.023314784261209122,0.35994565,0.5080363382250175
clean54,endpoint_log_sd,onset_minus_baseline,16,8,direct_N4096,strong,1749,0.05532637545089511,0.3810784,0.5105774728416238
clean54,endpoint_log_sd,onset_minus_baseline,16,16,generator_0_vs_1,all,2862,0.0032499530573933187,0.038513176,0.49930118798043327
clean54,endpoint_log_sd,onset_minus_baseline,16,16,generator_0_vs_1,strong,1749,0.02887110385404932,0.034567375,0.5140080045740423
clean54,endpoint_log_sd,onset_minus_baseline,16,16,generator_0_vs_2,all,2862,-0.04632075776653606,0.040458005,0.48427672955974843
clean54,endpoint_log_sd,onset_minus_baseline,16,16,generator_0_vs_2,strong,1749,-0.020453532219690845,0.036440242,0.4894225271583762
clean54,endpoint_log_sd,onset_minus_baseline,16,16,generator_1_vs_2,all,2862,0.006777498027757609,0.037956264,0.5006988120195668
clean54,endpoint_log_sd,onset_minus_baseline,16,16,generator_1_vs_2,strong,1749,0.03178896005768765,0.034940585,0.5088622069754145
clean54,endpoint_log_sd,onset_minus_baseline,16,16,independent_MC,all,2862,-0.027430142655510577,0.03936476,0.4972047519217331
clean54,endpoint_log_sd,onset_minus_baseline,16,16,independent_MC,strong,1749,-0.03983789812363708,0.036211178,0.5031446540880503
clean54,endpoint_log_sd,onset_minus_baseline,16,16,direct_N4096,all,2862,-0.01146515870646229,0.3666265,0.49825296995108315
clean54,endpoint_log_sd,onset_minus_baseline,16,16,direct_N4096,strong,1749,0.012872187179859558,0.38835534,0.4968553459119497
clean54,endpoint_log_sd,onset_minus_baseline,16,32,generator_0_vs_1,all,2862,-0.05145246845259665,0.034825742,0.48148148148148145
clean54,endpoint_log_sd,onset_minus_baseline,16,32,generator_0_vs_1,strong,1749,-0.01777795297401532,0.030278884,0.49514008004574045
clean54,endpoint_log_sd,onset_minus_baseline,16,32,generator_0_vs_2,all,2862,-0.04875169353028058,0.035284285,0.47658979734451434
clean54,endpoint_log_sd,onset_minus_baseline,16,32,generator_0_vs_2,strong,1749,-0.04435674165651282,0.031671103,0.48599199542595767
clean54,endpoint_log_sd,onset_minus_baseline,16,32,generator_1_vs_2,all,2862,0.01685319427497947,0.031689048,0.4954577218728162
clean54,endpoint_log_sd,onset_minus_baseline,16,32,generator_1_vs_2,strong,1749,0.03965544183375883,0.0294205,0.4968553459119497
clean54,endpoint_log_sd,onset_minus_baseline,16,32,independent_MC,all,2862,0.00852398825127568,0.03459516,0.49860237596086654
clean54,endpoint_log_sd,onset_minus_baseline,16,32,independent_MC,strong,1749,0.00034627847865618255,0.03104225,0.49914236706689535
clean54,endpoint_log_sd,onset_minus_baseline,16,32,direct_N4096,all,2862,0.030252349499017922,0.3576673,0.5143256464011181
clean54,endpoint_log_sd,onset_minus_baseline,16,32,direct_N4096,strong,1749,0.054193461130640004,0.3675378,0.5105774728416238
clean54,endpoint_log_sd,active_minus_baseline,1,1,generator_0_vs_1,all,2862,0.08211143150480096,0.087512724,0.5248078266946191
clean54,endpoint_log_sd,active_minus_baseline,1,1,generator_0_vs_1,strong,1749,0.0802554069564993,0.07942295,0.5305889079473985
clean54,endpoint_log_sd,active_minus_baseline,1,1,generator_0_vs_2,all,2862,0.0614585411722438,0.09275329,0.519916142557652
clean54,endpoint_log_sd,active_minus_baseline,1,1,generator_0_vs_2,strong,1749,0.07708528387117393,0.08268786,0.5254431103487708
clean54,endpoint_log_sd,active_minus_baseline,1,1,generator_1_vs_2,all,2862,0.06126785786387916,0.09114911,0.519916142557652
clean54,endpoint_log_sd,active_minus_baseline,1,1,generator_1_vs_2,strong,1749,0.06297261013672222,0.082249284,0.5248713550600344
clean54,endpoint_log_sd,active_minus_baseline,1,1,independent_MC,all,2862,0.06476019435957435,0.09040062,0.5202655485674353
clean54,endpoint_log_sd,active_minus_baseline,1,1,independent_MC,strong,1749,0.06551240581878291,0.08110958,0.5248713550600344
clean54,endpoint_log_sd,active_minus_baseline,1,1,direct_N4096,all,2862,0.16775534485493274,0.28979626,0.549266247379455
clean54,endpoint_log_sd,active_minus_baseline,1,1,direct_N4096,strong,1749,0.1931318018366073,0.32455522,0.5557461406518011
clean54,endpoint_log_sd,active_minus_baseline,1,2,generator_0_vs_1,all,2862,0.07311515997257145,0.07810013,0.527603074772886
clean54,endpoint_log_sd,active_minus_baseline,1,2,generator_0_vs_1,strong,1749,0.061236639962947106,0.07169935,0.5242995997712979
clean54,endpoint_log_sd,active_minus_baseline,1,2,generator_0_vs_2,all,2862,0.05541987928225565,0.08242098,0.5248078266946191
clean54,endpoint_log_sd,active_minus_baseline,1,2,generator_0_vs_2,strong,1749,0.06538880350252914,0.07434477,0.5357347055460263
clean54,endpoint_log_sd,active_minus_baseline,1,2,generator_1_vs_2,all,2862,0.06403238140952497,0.0808582,0.5220125786163522
clean54,endpoint_log_sd,active_minus_baseline,1,2,generator_1_vs_2,strong,1749,0.06422560540362017,0.073300585,0.5208690680388793
clean54,endpoint_log_sd,active_minus_baseline,1,2,independent_MC,all,2862,0.06091418627366112,0.07975834,0.5202655485674353
clean54,endpoint_log_sd,active_minus_baseline,1,2,independent_MC,strong,1749,0.053573729236956205,0.07227937,0.5248713550600344
clean54,endpoint_log_sd,active_minus_baseline,1,2,direct_N4096,all,2862,0.1541666043158733,0.29010266,0.5447239692522712
clean54,endpoint_log_sd,active_minus_baseline,1,2,direct_N4096,strong,1749,0.18330997977455382,0.32324892,0.5534591194968553
clean54,endpoint_log_sd,active_minus_baseline,1,4,generator_0_vs_1,all,2862,0.05817472257050174,0.066322,0.5164220824598184
clean54,endpoint_log_sd,active_minus_baseline,1,4,generator_0_vs_1,strong,1749,0.05872501748068434,0.06083299,0.5134362492853058
clean54,endpoint_log_sd,active_minus_baseline,1,4,generator_0_vs_2,all,2862,0.05394585828248388,0.068736605,0.526554856743536
clean54,endpoint_log_sd,active_minus_baseline,1,4,generator_0_vs_2,strong,1749,0.0750654531772791,0.062026817,0.5300171526586621
clean54,endpoint_log_sd,active_minus_baseline,1,4,generator_1_vs_2,all,2862,0.05181438702219002,0.06863189,0.516072676450035
clean54,endpoint_log_sd,active_minus_baseline,1,4,generator_1_vs_2,strong,1749,0.059586707839028544,0.0620389,0.5100057175528874
clean54,endpoint_log_sd,active_minus_baseline,1,4,independent_MC,all,2862,0.0645269273373351,0.066553906,0.5216631726065688
clean54,endpoint_log_sd,active_minus_baseline,1,4,independent_MC,strong,1749,0.04664287760941618,0.06064098,0.5225843339050886
clean54,endpoint_log_sd,active_minus_baseline,1,4,direct_N4096,all,2862,0.141234316885339,0.29280296,0.539832285115304
clean54,endpoint_log_sd,active_minus_baseline,1,4,direct_N4096,strong,1749,0.18085960893732578,0.32771096,0.5580331618067467
clean54,endpoint_log_sd,active_minus_baseline,1,8,generator_0_vs_1,all,2862,0.03598898490108683,0.05354629,0.517120894479385
clean54,endpoint_log_sd,active_minus_baseline,1,8,generator_0_vs_1,strong,1749,0.03413587215858274,0.048933566,0.516295025728988
clean54,endpoint_log_sd,active_minus_baseline,1,8,generator_0_vs_2,all,2862,0.03712092338723777,0.055088386,0.5167714884696016
clean54,endpoint_log_sd,active_minus_baseline,1,8,generator_0_vs_2,strong,1749,0.06690226573219535,0.04886287,0.5185820468839337
clean54,endpoint_log_sd,active_minus_baseline,1,8,generator_1_vs_2,all,2862,0.06063637757738896,0.054329444,0.5188679245283019
clean54,endpoint_log_sd,active_minus_baseline,1,8,generator_1_vs_2,strong,1749,0.06130528648416477,0.049005,0.5197255574614065
clean54,endpoint_log_sd,active_minus_baseline,1,8,independent_MC,all,2862,0.06159099039447755,0.052696463,0.5300489168413697
clean54,endpoint_log_sd,active_minus_baseline,1,8,independent_MC,strong,1749,0.05422003962101539,0.047739387,0.52715837621498
clean54,endpoint_log_sd,active_minus_baseline,1,8,direct_N4096,all,2862,0.1189966981346363,0.2930433,0.5443745632424878
clean54,endpoint_log_sd,active_minus_baseline,1,8,direct_N4096,strong,1749,0.14633369014302477,0.32807732,0.5546026300743282
clean54,endpoint_log_sd,active_minus_baseline,1,16,generator_0_vs_1,all,2862,0.024061528766420644,0.041761238,0.5080363382250175
clean54,endpoint_log_sd,active_minus_baseline,1,16,generator_0_vs_1,strong,1749,0.012161330315123328,0.038534246,0.5088622069754145
clean54,endpoint_log_sd,active_minus_baseline,1,16,generator_0_vs_2,all,2862,0.013734913142434165,0.042709295,0.5024458420684835
clean54,endpoint_log_sd,active_minus_baseline,1,16,generator_0_vs_2,strong,1749,0.02211377051772544,0.038720436,0.5002858776443682
clean54,endpoint_log_sd,active_minus_baseline,1,16,generator_1_vs_2,all,2862,0.060472756093779806,0.0413108,0.5185185185185185
clean54,endpoint_log_sd,active_minus_baseline,1,16,generator_1_vs_2,strong,1749,0.05437866274306842,0.038161896,0.5180102915951973
clean54,endpoint_log_sd,active_minus_baseline,1,16,independent_MC,all,2862,0.023684661366006367,0.04209535,0.4989517819706499
clean54,endpoint_log_sd,active_minus_baseline,1,16,independent_MC,strong,1749,0.0035679425296599367,0.038112782,0.4922813036020583
clean54,endpoint_log_sd,active_minus_baseline,1,16,direct_N4096,all,2862,0.06322122180670237,0.29229873,0.5296995108315863
clean54,endpoint_log_sd,active_minus_baseline,1,16,direct_N4096,strong,1749,0.05417850540289122,0.3285056,0.5231560891938251
clean54,endpoint_log_sd,active_minus_baseline,1,32,generator_0_vs_1,all,2862,0.014892461747455876,0.033320315,0.5006988120195668
clean54,endpoint_log_sd,active_minus_baseline,1,32,generator_0_vs_1,strong,1749,0.003994805419096252,0.030065078,0.4997141223556318
clean54,endpoint_log_sd,active_minus_baseline,1,32,generator_0_vs_2,all,2862,0.02825233798723596,0.03426976,0.5003494060097834
