sampling_seed,spec_id,worker_sha256,checkpoint_sha256,cohort,fold,generator_seed,worm,phase,event,cut,lag,method,particles,mc_seed,contrast_fraction,steps_factor,sources,panel,file,wall_seconds,transition_samples,calls,velocity_network_sample_evaluations
195831,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,16,direct,16384,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell16_direct_N16384_mc91102_a1.0_steps1.npz,40.63405129103921,851968,52,40894464
195832,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,16,direct,16384,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell16_direct_N16384_mc91103_a1.0_steps1.npz,40.931160792009905,851968,52,40894464
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,16,direct,4096,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell16_direct_N4096_mc91101_a1.0_steps1.npz,9.976394958095625,212992,52,10223616
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,16,direct,4096,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell16_direct_N4096_mc91102_a1.0_steps1.npz,9.94463500007987,212992,52,10223616
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,16,direct,4096,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell16_direct_N4096_mc91103_a1.0_steps1.npz,9.945637832977809,212992,52,10223616
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,16,progressive,128,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell16_progressive_N128_mc91101_a1.0_steps1.npz,14.785107167088427,294912,288,14155776
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,16,progressive,128,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell16_progressive_N128_mc91102_a1.0_steps1.npz,14.75418066594284,294912,288,14155776
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,16,progressive,128,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell16_progressive_N128_mc91103_a1.0_steps1.npz,14.764919374953024,294912,288,14155776
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,16,progressive,512,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell16_progressive_N512_mc91101_a1.0_steps1.npz,58.891828916966915,1179648,1152,56623104
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,16,progressive,512,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell16_progressive_N512_mc91102_a1.0_steps1.npz,58.92423854209483,1179648,1152,56623104
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,16,progressive,512,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell16_progressive_N512_mc91103_a1.0_steps1.npz,58.9324396669399,1179648,1152,56623104
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,16,progressive,64,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell16_progressive_N64_mc91101_a1.0_steps1.npz,7.49277529201936,147456,144,7077888
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,16,progressive,64,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell16_progressive_N64_mc91102_a1.0_steps1.npz,7.459239957970567,147456,144,7077888
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,16,progressive,64,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell16_progressive_N64_mc91103_a1.0_steps1.npz,7.491840915987268,147456,144,7077888
195830,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,1,direct,16384,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell1_direct_N16384_mc91101_a1.0_steps1.npz,29.90700541692786,606208,37,29097984
195831,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,1,direct,16384,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell1_direct_N16384_mc91102_a1.0_steps1.npz,29.799582666018978,606208,37,29097984
195832,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,1,direct,16384,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell1_direct_N16384_mc91103_a1.0_steps1.npz,29.703309208038263,606208,37,29097984
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,1,direct,4096,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell1_direct_N4096_mc91101_a1.0_steps1.npz,7.320777583052404,151552,37,7274496
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,1,direct,4096,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell1_direct_N4096_mc91102_a1.0_steps1.npz,7.279816250083968,151552,37,7274496
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,1,direct,4096,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell1_direct_N4096_mc91103_a1.0_steps1.npz,7.276424958952703,151552,37,7274496
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,1,progressive,128,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell1_progressive_N128_mc91101_a1.0_steps1.npz,8.64244458405301,172032,168,8257536
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,1,progressive,128,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell1_progressive_N128_mc91102_a1.0_steps1.npz,8.669183249934576,172032,168,8257536
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,1,progressive,128,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell1_progressive_N128_mc91103_a1.0_steps1.npz,8.626037332927808,172032,168,8257536
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,1,progressive,512,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell1_progressive_N512_mc91101_a1.0_steps1.npz,34.30037945904769,688128,672,33030144
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,1,progressive,512,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell1_progressive_N512_mc91102_a1.0_steps1.npz,34.38532937504351,688128,672,33030144
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,1,progressive,512,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell1_progressive_N512_mc91103_a1.0_steps1.npz,34.40011837496422,688128,672,33030144
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,1,progressive,64,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell1_progressive_N64_mc91101_a1.0_steps1.npz,4.38832608400844,86016,84,4128768
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,1,progressive,64,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell1_progressive_N64_mc91102_a1.0_steps1.npz,4.380723875015974,86016,84,4128768
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,1,progressive,64,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell1_progressive_N64_mc91103_a1.0_steps1.npz,4.385091209085658,86016,84,4128768
195830,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,4,direct,16384,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell4_direct_N16384_mc91101_a1.0_steps1.npz,32.169403709005564,655360,40,31457280
195831,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,4,direct,16384,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell4_direct_N16384_mc91102_a1.0_steps1.npz,32.0165055829566,655360,40,31457280
195832,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,4,direct,16384,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell4_direct_N16384_mc91103_a1.0_steps1.npz,31.868002707953565,655360,40,31457280
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,4,direct,4096,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell4_direct_N4096_mc91101_a1.0_steps1.npz,7.898962749983184,163840,40,7864320
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,4,direct,4096,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell4_direct_N4096_mc91102_a1.0_steps1.npz,7.815355249913409,163840,40,7864320
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,4,direct,4096,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell4_direct_N4096_mc91103_a1.0_steps1.npz,7.818502666079439,163840,40,7864320
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,4,progressive,128,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell4_progressive_N128_mc91101_a1.0_steps1.npz,9.850413457956165,196608,192,9437184
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,4,progressive,128,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell4_progressive_N128_mc91102_a1.0_steps1.npz,9.864511416992173,196608,192,9437184
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,4,progressive,128,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell4_progressive_N128_mc91103_a1.0_steps1.npz,9.871948124957271,196608,192,9437184
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,4,progressive,512,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell4_progressive_N512_mc91101_a1.0_steps1.npz,43.678497083019465,786432,768,37748736
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,4,progressive,512,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell4_progressive_N512_mc91102_a1.0_steps1.npz,39.242016833042726,786432,768,37748736
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,4,progressive,512,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell4_progressive_N512_mc91103_a1.0_steps1.npz,39.4466053750366,786432,768,37748736
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,4,progressive,64,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell4_progressive_N64_mc91101_a1.0_steps1.npz,4.979026165907271,98304,96,4718592
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,4,progressive,64,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell4_progressive_N64_mc91102_a1.0_steps1.npz,4.994543417007662,98304,96,4718592
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,4,progressive,64,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell4_progressive_N64_mc91103_a1.0_steps1.npz,4.9973165419651195,98304,96,4718592
195830,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,8,direct,16384,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell8_direct_N16384_mc91101_a1.0_steps1.npz,35.411573166027665,720896,44,34603008
195831,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,8,direct,16384,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell8_direct_N16384_mc91102_a1.0_steps1.npz,34.81555425003171,720896,44,34603008
195832,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,8,direct,16384,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell8_direct_N16384_mc91103_a1.0_steps1.npz,34.74635437503457,720896,44,34603008
91101,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,8,direct,4096,91101,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell8_direct_N4096_mc91101_a1.0_steps1.npz,8.60906945890747,180224,44,8650752
91102,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,8,direct,4096,91102,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell8_direct_N4096_mc91102_a1.0_steps1.npz,8.512799167074263,180224,44,8650752
91103,a1070d62c99aa323a9200e2c079b0d87e920f4c40ba5ce353ad26f2fc63d7777,e58a70c8d2997eb18a3601ae5e0822ff90346637bb5cd0ebecb82cbd68f52623,f72db0d35d3bb1ce8d5def374fabed2f2b2535ef221c294e6e1daec8e300c7d2,clean54,3,1701,5,onset,0,245,8,direct,4096,91103,1.0,1,"[0, 7, 15, 22, 30, 37, 45, 53]",convergence,runs/clean54/diagnostics/f3_convergence_onset_e0_ell8_direct_N4096_mc91103_a1.0_steps1.npz,8.532001917017624,180224,44,8650752
